 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.9591738	0.020155483	0.0070604341	0.007187518	0.002153336916	0.0028815691307	0.00048894652817	0.000898934865925
v	0.709797816667	0.203734492	0.0744985247667	0.0050149765	0.00471957968267	0.0011429220507	0.000319220694837	0.000772450599258
ò	0.438824388889	0.386833730667	0.147271714922	0.0169011461667	0.00790267522756	0.0011293300369	0.000325634038279	0.000811389916419
s	0.30749754963	0.529678343556	0.133721778307	0.0201409813889	0.00602938450919	0.00107456464563	0.000508856219426	0.00134857925547
t	0.16024731821	0.650823981185	0.090850826769	0.0174134387963	0.0157238839364	0.00696138924854	0.0101357899731	0.0478434073518
i	0.0890919043767	0.570383207062	0.201172706256	0.0363459032654	0.0188551904455	0.00879679417218	0.0130093318562	0.0623449953975
z	0.0631993447656	0.490797425687	0.311963112085	0.0494852157551	0.0297085799485	0.00967782081339	0.0117426074839	0.0334259047461
o	0.0544566858359	0.332280441896	0.265655100695	0.265500131918	0.0369821663162	0.0100043110561	0.0113285674436	0.0237925903637
ì	0.0186589288926	0.140420916299	0.308948793565	0.471365353973	0.0452758567721	0.00359179357037	0.00379624597353	0.0079421276559
m	0.0133337376642	0.111063544433	0.306854584522	0.404839544658	0.149758145591	0.00174310392346	0.00194592120118	0.0104614479716
m	0.156171034555	0.139345358144	0.214641354841	0.269887242886	0.17522079353	0.00341963227449	0.00414966140039	0.0371649459905
u	0.197896517618	0.0966109203813	0.154267011614	0.242009425629	0.248046946177	0.0101003884248	0.00456526010013	0.0465035373302
ì	0.0695111379727	0.0386446627938	0.115526783871	0.23191420521	0.446779652059	0.0686811504749	0.00388850000004	0.0250539200101
m	0.0394710126576	0.0392815792646	0.0982400626237	0.152955871737	0.489778607353	0.118666440158	0.00721803866668	0.05438840557
e	0.0267101101592	0.0364795255549	0.0580087046412	0.0934613519123	0.322282644118	0.349669816719	0.0129926788889	0.100395178523
p	0.0203174006597	0.0236459966516	0.0369405306471	0.0411816669708	0.133785668373	0.41336503224	0.155448439296	0.175315262841
à	0.0183210210999	0.0193685997172	0.0318045327157	0.0229128559903	0.0646270624577	0.46302534408	0.207524035765	0.172416584947
n	0.0129244059133	0.0138549980724	0.0216723730719	0.0177112406634	0.0401680208192	0.696046334693	0.123875627922	0.0737470589823
t	0.0115653113378	0.0128419018575	0.016120632924	0.0163624579545	0.0284449841397	0.774676811564	0.0980558736407	0.0419320279941
a	0.00450119257793	0.00532036273417	0.00630155278133	0.0081342673415	0.0114627091999	0.665172670521	0.26225678888	0.0368504203314
p	0.00196524689131	0.00228984695972	0.00286312683378	0.00337884873717	0.00477484768663	0.33091279984	0.570853816293	0.0829614227771
o	0.00111853199527	0.00126484919457	0.00169611330459	0.00155894231139	0.00230819334888	0.15641885628	0.726010205431	0.109624247592
l	0.00084450489659	0.000928719639523	0.00135634136153	0.000921890802797	0.00142227336963	0.0961731354267	0.80614780181	0.0922052605307
e	0.000753092099797	0.000816268592174	0.00123347521118	0.000703508051266	0.00110660573321	0.0595405551422	0.82768196727	0.10816446151
m	0.000463944467532	0.000511035409725	0.00071171808106	0.000486722684089	0.000777685954403	0.0538264690474	0.848154055757	0.0950683495033
i	0.000379933146844	0.000430890113242	0.00059759717702	0.000417683943696	0.000698041408134	0.0308104843491	0.878283351919	0.0883820788344
m	0.000458567439948	0.000514183747747	0.000709185055673	0.000491425680232	0.000772208526045	0.0205568654497	0.86913210064	0.107365516278
m	0.00407602964665	0.00457688061592	0.00698900135189	0.00390974639341	0.00471710637535	0.0288851264832	0.702166843547	0.244679252093
è	0.00552208908222	0.00622627563864	0.0105830830173	0.0050550274978	0.00614158009178	0.0256728821611	0.675603991182	0.265195052364
n	0.0166795792274	0.0128413899795	0.0198169492391	0.00983375686593	0.00963868833059	0.0105944427204	0.683788807061	0.236806355788
a	0.0198442850428	0.0144146822598	0.0209916270147	0.011086247556	0.0102326420302	0.00501160892013	0.413929775687	0.504489101929
</S>	0.0099284879719	0.0072199000299	0.0105390444099	0.005556361679	0.0051423358951	0.00269105648006	0.276295157844	0.682627650964
