 	possono	essere	ancora	svegli	</S>
i	0.97172593	0.01675442085	0.00343615102	0.0020808801395	0.0060025489823
s	0.879969626667	0.00914474318333	0.08693956922	0.00677727420617	0.0171687488156
ò	0.718327035556	0.136628490728	0.115692221207	0.00840631387539	0.0209459097919
z	0.622010988519	0.319271540243	0.040608287869	0.0052802524318	0.012828925784
o	0.406662799506	0.518631863414	0.0418943472897	0.0107776314773	0.0220333542613
n	0.191851783169	0.692843554471	0.0449618770966	0.0183154188258	0.0520273594204
e	0.10387445249	0.651033218157	0.0599747570322	0.0193293286086	0.165788234473
ì	0.0378992385967	0.579500622719	0.197146077677	0.0139521605362	0.171501882191
n	0.0301149558656	0.45357520424	0.211092769892	0.0376088715121	0.267608204764
e	0.0261225418485	0.219898619847	0.398063770631	0.0483423698374	0.307572718921
a	0.0090764741595	0.0755797929157	0.720670703544	0.0830441692791	0.11162890454
n	0.00812528470317	0.0403681621719	0.567235254515	0.26201040976	0.122260945747
k	0.0104763159011	0.029720906224	0.254358529838	0.26274267792	0.442701598582
ò	0.00885421416703	0.0243658242413	0.370818214946	0.100030913307	0.495930837861
r	0.0738203722557	0.0959962947471	0.552809998315	0.067433393769	0.20993992762
a	0.0930917606419	0.107571602082	0.353929576772	0.26313499459	0.182272045873
a	0.031181344594	0.0360896567973	0.157337169591	0.578325204863	0.197066623291
t	0.0115068575213	0.0130797811024	0.10999337653	0.728534738288	0.136885269097
s	0.00490729448377	0.0053602191758	0.0735326363633	0.515305346096	0.400894536366
ù	0.00172524633792	0.00194397912027	0.0363408163078	0.488223088699	0.471766894122
n	0.00377603447931	0.00310861729342	0.0437962001026	0.745962186233	0.203356952041
n	0.0176148481598	0.0132509858645	0.0524385513675	0.712871695411	0.203823889347
i	0.0191750746933	0.0143701816215	0.0429204284558	0.684040965137	0.239493296449
t	0.0072537353711	0.00543943380717	0.0252046268186	0.532542668379	0.429559465483
i	0.0032015921467	0.00240619963872	0.0117372153395	0.286183402793	0.696471538494
</S>	0.00160365585785	0.00120463247386	0.00618657326975	0.239340951396	0.751664144247
