 	un	forno	che	fa	buon	pane	</S>
è	0.97773103	0.00931732265	0.00406150225	0.00245883835	0.004548809575	0.000815187069845	0.00106726017723
n	0.92737968	0.0509089968833	0.00254755198333	0.00172136788333	0.0166769662417	0.000285833618512	0.000479598283893
a	0.604379324667	0.360057962294	0.0103518247278	0.00257036269444	0.0221578121806	0.000118255725837	0.000364499241298
f	0.234554101556	0.592612120765	0.124536202909	0.00663511723148	0.0288453174935	0.00222871754628	0.0105884403204
ù	0.0921689745187	0.570991890255	0.243608334303	0.0350578780772	0.0405951224978	0.00319413154876	0.0143836317068
r	0.0445646315062	0.629780813418	0.224437878101	0.0462006810257	0.0353206364993	0.00358084634959	0.0161145155023
n	0.117170221835	0.611909704473	0.175187886034	0.0392634903419	0.0242563888331	0.00398373651653	0.0282286238341
o	0.131524639212	0.384972018158	0.323222522011	0.119870480114	0.016452476611	0.00190202027884	0.022055903778
k	0.0492386983373	0.174889489386	0.517085454004	0.189539983371	0.0239656408703	0.00694719613295	0.0383335817593
a	0.0209564173224	0.0876395755287	0.495676098001	0.31766011779	0.0247822872901	0.00865896619765	0.0446265633864
i	0.00710216308413	0.0308353667429	0.325202907667	0.54758740593	0.0674408467634	0.00436408708588	0.0174671744955
k	0.00410535246138	0.0192462697476	0.205178814222	0.574861988643	0.0815298915878	0.043210906562	0.0718666687318
à	0.00350007965379	0.0152584475825	0.145916307074	0.438474699548	0.248459846529	0.0576934221873	0.0906971302439
n	0.0124869873846	0.0242939071942	0.113401524691	0.459330616516	0.31206441751	0.0316087473958	0.0468137640813
n	0.0685352664615	0.0564369210647	0.12355127623	0.465945932172	0.21710493117	0.0211961188653	0.0472295596938
i	0.0766314467205	0.0492902158882	0.0758474387433	0.281282625391	0.38817607039	0.0322079060218	0.0965643348979
t	0.0387963968068	0.0312575841627	0.0510248015811	0.153112009797	0.351981454797	0.215578212007	0.158249574966
s	0.0281932152689	0.0264523341876	0.052058790527	0.0931056792657	0.134040611932	0.472796284002	0.193353091655
o	0.0116820087646	0.0104345874025	0.0319855463423	0.0381760716886	0.0605823419773	0.679492041334	0.167647367218
m	0.00912218692987	0.0096401810075	0.0214877099474	0.0403179364962	0.0377521006591	0.759666727111	0.122013105739
ì	0.00956410777662	0.0106672630692	0.0188264711158	0.0443751831654	0.15754706122	0.62017144237	0.13884841858
k	0.0273679013922	0.0268121217564	0.0262289431719	0.0464948287218	0.250922327073	0.487894527457	0.13427930286
a	0.0320136233274	0.0309091672611	0.027684262104	0.0435820290823	0.150834011024	0.530031222486	0.184945654287
l	0.0115043677058	0.0111094355294	0.0103938244813	0.0153173282691	0.0542294793413	0.499491174162	0.397954398096
ò	0.00475878293527	0.00460103386313	0.0046941973771	0.00608793352303	0.0358176067804	0.336601894721	0.607438566032
</S>	0.00253203641764	0.00245625531156	0.00250559841355	0.00338451431151	0.0422538033902	0.272085902361	0.674781883016
