 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.91483244	0.062339148	0.003558811385	0.00239814985	0.00820735645	0.0066546135	0.000819484735	0.0011900366
i	0.898313906667	0.075955682	0.00915723246167	0.00159994997667	0.00706403316	0.00658949463333	0.000505716050933	0.0008140129661
n	0.810767282222	0.10711184	0.0608310168206	0.00495484338556	0.00320646399667	0.00359800651111	0.00302168012291	0.00650887312147
a	0.704454160741	0.196356496667	0.0759812142735	0.00613770863852	0.00192550082222	0.00209029323037	0.00390242852764	0.00915218574049
d	0.53801876358	0.393116725556	0.0428534767578	0.00342179022284	0.00177855939741	0.00371889297012	0.00336599532921	0.0137257672802
r	0.37968871786	0.458448141852	0.0484101322526	0.0117576265743	0.00950132269914	0.01459153299	0.0141899031097	0.0634125647601
e	0.260414446287	0.509393013951	0.0849150874175	0.0229923721914	0.014570169733	0.02083762933	0.0159791692499	0.0708980735867
f	0.127322719096	0.631044171317	0.104944902472	0.0275126713971	0.011955941911	0.0246523387767	0.03681700063	0.0357502665289
f	0.109169206365	0.422650862772	0.075840010824	0.102964873799	0.0844891314703	0.0809537952589	0.0749976848767	0.0489344755096
ì	0.0723716447883	0.306108249924	0.109657630275	0.177471047933	0.12781989249	0.0997742774196	0.0629501642922	0.0438471197365
m	0.160406807596	0.356812253308	0.152755886758	0.131144327311	0.0692740151633	0.0492446728065	0.0305025827641	0.0498594844788
m	0.402661555865	0.236754971103	0.106172162253	0.062063586437	0.0308294593878	0.0218149505022	0.0372529829214	0.10245036816
u	0.352155144688	0.105905394701	0.288266224084	0.0769351381457	0.0369926537959	0.0153013637341	0.0366318317338	0.0878122554533
a	0.119249674329	0.0442532925337	0.446316624695	0.246298819382	0.0688013582653	0.0251593459114	0.0147821110046	0.0351387665511
n	0.044553418143	0.0176550558112	0.290339891565	0.404197883127	0.116120167755	0.0246197903038	0.0385570920015	0.063956697517
k	0.0459343880477	0.0101622855037	0.165530513855	0.337440474376	0.120834769252	0.0121156042013	0.0460191284672	0.261962832506
ò	0.0444615008492	0.0175651187346	0.232764021285	0.202720744792	0.154080796417	0.0394520645004	0.0232716966224	0.285684040169
r	0.0538528197831	0.0562839145782	0.271182553762	0.232401111597	0.174478778806	0.0488671908335	0.0448631532075	0.118070464723
a	0.0542089432864	0.0569313228027	0.144316185587	0.238988642532	0.374798946269	0.0215288652778	0.0464860892358	0.0627409809077
e	0.0181139163308	0.0190243413829	0.0535171828623	0.138877342844	0.51808697209	0.139657248759	0.0749090195786	0.0378139619692
n	0.00686771532027	0.0068494021663	0.0266340986208	0.143350327615	0.404947887363	0.192708438586	0.15237233986	0.0662698083231
ì	0.00336703724009	0.00365548328877	0.0190540595403	0.132241074205	0.296734712454	0.319381308529	0.146981913287	0.0785844227744
r	0.00534713488003	0.00608578912959	0.0158480818468	0.073017014735	0.157155279151	0.355406066176	0.330394861096	0.0567457759248
t	0.00602855636001	0.00623733940986	0.0112860363823	0.043779628245	0.0865426200503	0.132661853059	0.600460777032	0.113003210308
e	0.002312445726	0.00232554913449	0.0045571141001	0.015716745355	0.0439291432168	0.0492401124197	0.598139329011	0.283779616769
e	0.000783326991333	0.00078054275803	0.00154787211437	0.005339265615	0.0161668988989	0.0219785165399	0.620693736337	0.332709908923
t	0.000306257850444	0.00029597499301	0.000583459226457	0.002338212495	0.00612730985963	0.0119452489466	0.771657592112	0.206746014641
t	0.000139206391815	0.000132384940137	0.000245819297152	0.00129299777933	0.00282295695321	0.00495334003553	0.725581080704	0.264832246547
ù	0.000326614095605	0.000470482430846	0.000549460940717	0.00121708730744	0.00195658355107	0.0113721926318	0.552199750235	0.431907832182
</S>	0.000580540797803	0.000872715465423	0.000970113370359	0.00177558690372	0.00225365852554	0.0201803168159	0.496094985117	0.477272091091
