 	voglio	che	Maria	che	venga	domani	</S>
i	0.58243413	0.271793135	0.0160076645	0.010891918775	0.048441795	0.0598879755	0.0105433833248
t	0.563017893333	0.124106227667	0.0275311035	0.013664723775	0.0544816563333	0.1060895655	0.111108841991
è	0.554902947778	0.0852264952223	0.0265654459667	0.0145147154227	0.0551845007968	0.118975359469	0.144630554484
l	0.701924615926	0.173691301741	0.0110281067889	0.00511089598523	0.0190603444846	0.0401501373257	0.049034597115
o	0.472629053309	0.347693633914	0.100962555596	0.0148460240084	0.0167646016949	0.0226792493086	0.024424872505
k	0.21298176577	0.451555011305	0.198800935199	0.0434457456695	0.018968271065	0.0190413374362	0.055206945835
a	0.109192855923	0.495629753768	0.232310211733	0.0420493291565	0.0155312755217	0.0169321984787	0.0883544036117
i	0.0512120400743	0.363906001256	0.368816853911	0.0892845603188	0.0185482008406	0.0262676574929	0.0819646762039
M	0.0264315841248	0.156274058085	0.332914599304	0.350844606773	0.0232323199469	0.0270073584976	0.0832954574013
a	0.0258279220416	0.111541950362	0.368649297768	0.369210025424	0.0176132840156	0.0168756365992	0.0902818844671
r	0.0681875013472	0.165671920121	0.371992095256	0.166773372975	0.0082458751052	0.0122972402997	0.206831964822
ì	0.0777438007824	0.149134904707	0.375189361085	0.130164622325	0.0152873004351	0.0287665117666	0.223713471274
a	0.0299991152641	0.060956352869	0.399970437028	0.320452814108	0.0245315114784	0.0356832955889	0.128406493425
n	0.0137106314247	0.029920376923	0.176798951343	0.567113424703	0.0287187004928	0.029999314863	0.153738627808
a	0.0082459783029	0.019432507411	0.0890626311143	0.493912278234	0.0779455078309	0.187373303621	0.124027787269
r	0.041520548929	0.052565384907	0.0775225720381	0.399643966078	0.0846201409436	0.230073339407	0.11405400709
t	0.053739903243	0.0662136733023	0.153485770679	0.449795345359	0.0318160764145	0.0805731643357	0.164376042363
i	0.019103095051	0.0248340446574	0.17525462356	0.418053121786	0.0368085865715	0.0512089777786	0.274737554121
à	0.006745646387	0.0088848699758	0.0872153974533	0.240460777562	0.135720888857	0.195608145926	0.32536426804
v	0.0133546107957	0.0159739531919	0.0421878897511	0.096757886154	0.218221052952	0.371906315309	0.241598266013
v	0.0289212879319	0.0311640877306	0.0676846742504	0.0553279230513	0.280931060984	0.376649238436	0.159321726671
r	0.0249921211773	0.0254107429102	0.0674855640835	0.0290646603504	0.256564756995	0.283558972812	0.31292318689
i	0.00997251154977	0.0101634145214	0.0257383955932	0.0130379404868	0.120109320998	0.185628160937	0.635350218963
</S>	0.00498894471089	0.0050858520877	0.0129111301446	0.0065752682984	0.068450073499	0.144670495468	0.757318194481
