 	ora	che	loro	non	vengono	più	</S>
à	0.9119758	0.043670796	0.0266788126	0.00859750035	0.001116421265	0.00247653350475	0.00548416990885
r	0.67707584	0.198591841	0.0532517512667	0.0354873880167	0.029766798155	0.00154296717142	0.00428341664218
t	0.401933126667	0.381928347	0.110991997089	0.0525923733389	0.0450221820517	0.00136684364047	0.00616515894739
e	0.255835234222	0.549870932333	0.135537035696	0.0306829714463	0.0231374243506	0.000594294866157	0.00434213566246
k	0.0899789227407	0.607105074111	0.262438498565	0.0239979058154	0.00993331421687	0.000522005791386	0.00602427923415
a	0.0319258353402	0.435635744704	0.501261652855	0.0197682542718	0.00365966736229	0.000514923587129	0.00723393707805
c	0.0116700515401	0.265064036901	0.653507817618	0.0290195980906	0.0013715779441	0.00353269941904	0.035834218026
ì	0.00707373791337	0.183863347634	0.677977739206	0.0725925176969	0.00430423928137	0.00546144150635	0.0487269655087
n	0.00856781403779	0.145359892545	0.729521896402	0.079857786899	0.00535810889379	0.00348087120212	0.0278536406696
i	0.00695080253926	0.0874446908483	0.665061248801	0.2079092333	0.00524763143126	0.00214322363404	0.0252431902232
e	0.00245916645642	0.0489798979494	0.382880792934	0.419951534433	0.123882665144	0.00238529494468	0.0194606440744
n	0.00266025070214	0.0270858969831	0.256681840978	0.400093688144	0.168623997048	0.0313564934816	0.113497813358
è	0.00408022103405	0.0179454008277	0.224434662326	0.312701982715	0.245916721016	0.0458046961605	0.149116311786
r	0.023134255678	0.0363937787759	0.195939702775	0.322257370905	0.308191197005	0.0332088037202	0.080874881262
k	0.059907855226	0.095490769592	0.279732244258	0.283676893635	0.162171180668	0.0268377999067	0.0921832370873
o	0.0520754679587	0.0898308551973	0.229119207419	0.182366317878	0.155924408556	0.111989895302	0.178693839029
t	0.0395575988696	0.0591372270658	0.10955919514	0.135816709293	0.190439109519	0.215338038434	0.250152126343
t	0.0376943287899	0.107598049022	0.0871076817133	0.111384118098	0.12378597884	0.253099749478	0.279330102114
e	0.015133840912	0.097748013074	0.0556261460578	0.0564809502327	0.05350616228	0.498040766493	0.223464123038
p	0.006832342786	0.0351216250913	0.0203189080393	0.0238266876109	0.03308789776	0.591243465498	0.289569086679
l	0.00415463977533	0.0178118400304	0.0105765815464	0.0137233843036	0.0244399459867	0.520074098499	0.40921951556
è	0.00236196450511	0.0099217161268	0.00667819018213	0.0094156452012	0.0393633667289	0.616049232833	0.316209861853
o	0.00169518893837	0.0035747879506	0.00319221885738	0.00671132153373	0.0446452315763	0.716261210944	0.223920013951
</S>	0.000882431524185	0.0018159301628	0.00163309562369	0.00352652996686	0.0245042427881	0.774118455472	0.193519291975
