 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.67300346	0.31016764135	0.0035081201	0.00455323705	0.000920084905	0.00288728285	0.00102055797096	0.00038729043544	0.0026991047885	0.000631830663095	1.0447043216e-05	0.000210904917575
n	0.37485769	0.314821126117	0.160195717633	0.0280487477167	0.0869805898717	0.0277230531833	0.000899881004297	0.00217874873544	0.00120822565517	0.00101408159643	0.000581007671883	0.00149110901757
è	0.212809963333	0.315908101039	0.240872695878	0.0687234925722	0.116812548491	0.0362434263278	0.000924004204766	0.00289204882515	0.00090800433839	0.00118345325548	0.000788262653961	0.00193397528652
r	0.167736891111	0.36342511368	0.264071035293	0.103435634191	0.0440644480303	0.0229753450426	0.00263619857159	0.00785469985505	0.00111404309946	0.0118350103085	0.00933108954799	0.00152050280951
t	0.113968731704	0.19312837256	0.360094458431	0.10862659973	0.0364226346768	0.0445676426809	0.0109058124572	0.026130547285	0.00480633826649	0.0708804111028	0.020492362516	0.00997611726984
i	0.0630201370347	0.0973019448533	0.31246693281	0.302438348243	0.0322790068923	0.0435496453603	0.0114065878467	0.0254915877017	0.00555500954883	0.0793927424509	0.015162262007	0.0119358060639
n	0.0229020311449	0.0495840619511	0.42031300427	0.392545016081	0.0366758056308	0.0197173892534	0.00455485164323	0.0103552649406	0.00211006414294	0.0292822180003	0.007668954504	0.00429134632863
è	0.010147244815	0.0352272549837	0.464813601423	0.36885880536	0.0805332985436	0.0113565810845	0.00252070589441	0.00563131194687	0.00133703461431	0.0125960487001	0.00519444920267	0.00178362534288
s	0.00642965483833	0.0306020833279	0.380327347141	0.347830251787	0.136188722848	0.0122850556948	0.0066071976448	0.00986903851562	0.00531189427144	0.0526583871667	0.00656523010222	0.00532507801429
s	0.00640844807944	0.0201468914426	0.31453171238	0.209170510596	0.119482245616	0.0131482116983	0.0251690318816	0.0267550995052	0.0269393100905	0.192221689056	0.0126453290341	0.0333815110048
u	0.00409743359581	0.0129755013142	0.194589254127	0.332613346865	0.123432259872	0.0126709866994	0.0259868897472	0.0248699693017	0.0299099113035	0.190941897352	0.00986372758013	0.0380488238963
m	0.00227509610127	0.00598291260473	0.205199648042	0.350174332288	0.295154789957	0.0209832838998	0.0125410777024	0.00931272180057	0.0109208859745	0.066882515784	0.00419787602881	0.0163748415268
u	0.00173386974042	0.00371796920158	0.181992829347	0.199449027429	0.470127553319	0.0866511662999	0.00972176356747	0.00453675593352	0.00471592422483	0.0254572602947	0.00238422582627	0.0095116349756
k	0.00204616478681	0.00323309040053	0.132047443116	0.137456806476	0.52215528444	0.1271105371	0.0302047621892	0.00648655891117	0.00508043004161	0.0128948154649	0.00255535902542	0.0187287371252
u	0.0021375160956	0.00292221390018	0.102609300039	0.0749061548253	0.41790640148	0.289923724033	0.0593132373964	0.00949768213706	0.00533430088054	0.00898250105497	0.00292705130847	0.0235399447084
à	0.0021400161652	0.00307466390006	0.0403934645797	0.0431121136084	0.274638423827	0.555165018011	0.0481005964655	0.00878547337902	0.00757876316018	0.00550554658499	0.00142206969616	0.0100838839028
i	0.0021830304684	0.00313804566669	0.0159357274532	0.0228492646361	0.164697159942	0.73355448267	0.0246797633218	0.013351293793	0.00953625792006	0.00554916706166	0.000727013325387	0.00379882841427
s	0.00320366366947	0.00407898475556	0.0145577248444	0.0138217426454	0.104755335314	0.610304707557	0.0769899482739	0.0614217795977	0.0154917421734	0.0247690875539	0.0078323980418	0.0627729255848
à	0.00353990386649	0.00436425561852	0.0144806793148	0.0110180883151	0.082415463438	0.323513282519	0.254386882758	0.158180206533	0.0217719230578	0.0318779550513	0.0116660970139	0.0827852995283
m	0.00280194903216	0.00323184943951	0.00964884780493	0.00735794253837	0.0472119674793	0.183535222506	0.445934787586	0.217112502178	0.0217054496859	0.0162849272171	0.0069248077713	0.0382497735094
b	0.00525843467739	0.0049881343465	0.0135414032683	0.0127304601795	0.0395216981598	0.0856037378353	0.559863862529	0.195741317393	0.0224091708953	0.010171796739	0.0240629656904	0.0261070168365
a	0.00460451220246	0.00404735719217	0.0106880919328	0.0124196653598	0.0234421860866	0.0503140099451	0.511291444176	0.256148102464	0.0489442442984	0.0215191302463	0.0306187695635	0.0259624652788
