 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.912339975	0.060251598	0.007963035	0.012584045	0.00526201885	0.000535946019	0.00106344335
i	0.684754021667	0.293961086	0.00743323583333	0.0107856936133	0.00244547508423	0.00018870035795	0.000431845831933
k	0.351651178889	0.455266062	0.149824863778	0.0287322198178	0.00388399309564	0.00113020882493	0.00951148915924
à	0.161724061296	0.586113487333	0.199133573593	0.0345626043659	0.00441125336855	0.00146394837298	0.0125910832931
n	0.113046103765	0.747206179111	0.117102640198	0.0123015058153	0.00199598559285	0.000701442868993	0.00764616850437
n	0.225267681255	0.62827837637	0.108889355399	0.0052641990051	0.00150991179762	0.00156236973633	0.0292281553348
i	0.216153812985	0.452766892123	0.2915470638	0.0039088343017	0.000915391579207	0.00165793285698	0.0330501207416
e	0.073504319695	0.302437664041	0.471337821267	0.140363932267	0.000636879606402	0.00056455599386	0.0111548307972
A	0.0249994726817	0.159760114014	0.571128673756	0.235983387422	0.00276536420213	0.00037448434462	0.00498850058573
n	0.0129792805439	0.087714147338	0.748002257919	0.140413662474	0.00482664636738	0.00042465394154	0.00563938392858
n	0.0597632265146	0.092633812446	0.745178819306	0.0792532808247	0.00866788198913	0.00234043149051	0.0121625886429
a	0.0714275780049	0.067383196482	0.530264639769	0.286495883608	0.0264772663297	0.0031547811635	0.014796636881
o	0.024301207465	0.0256016153273	0.24893383009	0.662493294536	0.0286421992766	0.00143030305783	0.00859751379367
s	0.00981629221833	0.0113869206091	0.12687691353	0.632505368179	0.0637111122589	0.0816171950226	0.0740861644312
à	0.00509231836611	0.00675595400303	0.0888008231767	0.337903602726	0.300214994086	0.156635361674	0.104596938144
m	0.00492872398204	0.00610809046768	0.0520036487256	0.176722603242	0.570820248029	0.139986533891	0.049430155048
b	0.030549458994	0.0291390434892	0.0610538852419	0.108629668414	0.62268821601	0.091428963297	0.0565107406827
a	0.0362084995413	0.0336665220964	0.0464327002473	0.0733058628047	0.45944063867	0.119476339766	0.231469436894
p	0.0127538928238	0.0121713574655	0.0166665504491	0.0321092104349	0.218412669557	0.408140266589	0.299746055631
o	0.00472286701383	0.0045596695775	0.0062008217077	0.0121209974783	0.075141441519	0.704838522196	0.19241565521
r	0.00195548691051	0.0019202685815	0.0025795011939	0.0051259579261	0.0271805976063	0.803352097399	0.157886058403
n	0.00138813033684	0.0021465007605	0.00173233369797	0.00420947344203	0.0119278825021	0.722477399133	0.256118282801
ò	0.000992618388947	0.00200240372017	0.00113051396599	0.00382668074734	0.00864125136737	0.424782279711	0.558624294267
</S>	0.000757206959474	0.00126121141008	0.000851552532995	0.00285832747367	0.00898626968368	0.232720559855	0.752564922134
