 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.95450822	0.013329969	0.0152766942	0.001362317175	0.0061834969285	0.005622376246	0.001042670115	0.00267424861
à	0.97328574	0.0137197943333	0.00704426136667	0.000734235405	0.00207552646683	0.0018810023784	0.0003628138702	0.000896573413413
o	0.659288504667	0.327151884778	0.0113698346222	0.000441636665	0.000697182426477	0.00062823014892	0.000122656116933	0.000300024115451
c	0.307886842889	0.539660698259	0.0497415955407	0.000688215488333	0.000926280408026	0.00302209927336	0.0194078392106	0.0786664145461
e	0.247930230963	0.553192746086	0.0600767871802	0.000896467729444	0.00106482854601	0.00383664333112	0.0259897174169	0.107012578182
r	0.182097521988	0.699122735362	0.0518175750601	0.00358338574315	0.004520837392	0.00343983345037	0.0108225073856	0.044595608394
k	0.127534135663	0.605529205121	0.06757789902	0.00673269168105	0.0100712281307	0.00952732225012	0.0135537340285	0.159473801798
è	0.0802669518877	0.49339539504	0.185837665007	0.0130399099937	0.0105878150436	0.0105746914167	0.0134400916762	0.192857501933
o	0.0322238040292	0.424535798347	0.444277935002	0.0162543103312	0.00640912648787	0.0047108017089	0.0054822441454	0.0661060003177
n	0.0158890592431	0.279029252782	0.552292415001	0.0149208571104	0.00285364353596	0.0031824489063	0.0191940989685	0.112638258446
t	0.0270131882477	0.199815274261	0.436102601667	0.0215515743701	0.00883183607865	0.0107592107354	0.0332654139895	0.262660919482
a	0.0260508748459	0.12426925042	0.545401917222	0.0363403341234	0.0120005695929	0.0122234482451	0.0206912287465	0.223022412661
è	0.0106320270453	0.112135552473	0.686327472407	0.0957861747078	0.00781616609763	0.00486953309837	0.00711277043217	0.0753203786603
n	0.0161985896818	0.140931680824	0.554977784136	0.133920051569	0.00621188469921	0.00245918728279	0.0117258782441	0.133575017827
a	0.0161835415659	0.0834706903747	0.357399361379	0.327225123856	0.0406659805664	0.00417357766093	0.013948493548	0.156933283276
f	0.0100131345273	0.0417762645582	0.18466838046	0.554915241285	0.0851684535221	0.00759330888698	0.0202876716493	0.095577547092
ù	0.0081342280091	0.0286857552861	0.102465284487	0.606256763762	0.144459351174	0.0139115569623	0.0219657916498	0.074121228364
r	0.0082120751697	0.0205820371954	0.0663933391623	0.616415054587	0.203921447058	0.0214838119874	0.0179779649833	0.0450142341213
n	0.0355527417232	0.0344584617318	0.101319383054	0.535614411529	0.189377925686	0.0227526956625	0.0170612999278	0.0638630607071
o	0.0394161895377	0.0295172186906	0.100582913785	0.326866927176	0.312813478562	0.0974576822208	0.0111674062426	0.082178165569
k	0.0163271461426	0.0138757640102	0.042564131695	0.180405179059	0.445464376187	0.17568303074	0.0414177567475	0.084262618523
a	0.0085937856887	0.0085744409454	0.0211089446583	0.12119764702	0.337466412062	0.386827250247	0.0542555055825	0.0619760395077
k	0.0047831055374	0.00537057779047	0.0106316166461	0.06900478634	0.245805390687	0.515080416749	0.0965218451942	0.0528022831692
à	0.00374644935913	0.00469588946349	0.00849880968203	0.0598011191133	0.193989640229	0.55640512225	0.108549770731	0.0643131977231
n	0.0116668139664	0.0128906714878	0.0164371553607	0.0642234320378	0.15240346341	0.61326250075	0.0643532059103	0.0647627459077
n	0.0466929369888	0.0390867294959	0.0519312717869	0.0880062726793	0.149244857803	0.436091796917	0.0494041346368	0.139541998636
i	0.0482088665746	0.0369175527186	0.0517155927123	0.0608624952264	0.0931209069343	0.322774335639	0.155661394212	0.230738866212
r	0.0180864373365	0.0142735234595	0.0193887150208	0.0235809424088	0.0395183303114	0.222669624546	0.343662171404	0.318820265404
ù	0.0080854042855	0.00678233212983	0.00870906638693	0.0115684446363	0.0197359431038	0.110599496182	0.414126267135	0.420393048468
s	0.0034616990685	0.00307194708661	0.00387450900898	0.00563240244543	0.0102116000346	0.075845286394	0.485042775712	0.412859796156
t	0.0018988663095	0.00179180899554	0.00213033674966	0.00309753980514	0.00559119464487	0.037901672698	0.565563891904	0.382024705385
i	0.0006738752277	0.000635870098513	0.000781298090887	0.00108306165878	0.00210284782829	0.0168758846993	0.631750297301	0.346096888462
k	0.0006024939471	0.000595978799504	0.000680417091296	0.00131781411999	0.00276645158943	0.0205155971331	0.583884045767	0.389637229487
u	0.000584839081367	0.000591291832501	0.000655457638099	0.00142423328	0.00306308863981	0.0269120170444	0.481136555256	0.485632526496
</S>	0.000302697689184	0.000309604415251	0.00034336953055	0.00075745835	0.00168261498491	0.0250957005222	0.477153717628	0.494354838248
