 	credo	che	stanno	ancora	svegli	</S>
p	0.946378775	0.0328321675	0.0123624665	0.0036626431	0.00122637473	0.00353754509
i	0.939475121667	0.0469437235	0.00898775483333	0.0028319532	0.000534852734	0.001226512636
s	0.765986287222	0.133995969833	0.0335716622778	0.060372442	0.00114945181533	0.00492407809133
t	0.459130515741	0.212956326611	0.141155247426	0.136367727333	0.00819717783844	0.0421929203638
è	0.233506185247	0.37489281887	0.225398299142	0.106123538778	0.00973091358948	0.0503481692746
o	0.109745895749	0.424393319623	0.400528443047	0.0444042552593	0.00382905987316	0.0170989978949
k	0.0411463012497	0.255678056541	0.543841117682	0.0221897619864	0.0221437969911	0.115000993282
a	0.0167848402299	0.14031319618	0.650974442561	0.0114886887955	0.028438958097	0.151999881761
s	0.0239204885566	0.14596968606	0.672572134187	0.0122611078318	0.016301922799	0.12897465792
t	0.0352772368522	0.170746028687	0.476045478062	0.0134471329439	0.0191033172663	0.28538082264
è	0.0245793362841	0.151075172896	0.441770386021	0.100255810315	0.0153120508554	0.26700725438
o	0.0126642188947	0.108115144965	0.411455662007	0.319064090105	0.0501344800518	0.0985664082933
n	0.00762451109823	0.052613679655	0.279405064002	0.316374461368	0.115639350017	0.228342946098
e	0.00526105061941	0.0305505944383	0.158802778001	0.434531998456	0.096936579339	0.273917028366
a	0.0017856890498	0.0106152410661	0.0638567503337	0.721508249485	0.102160409113	0.100073701722
n	0.00191814493993	0.011328659722	0.0436432877779	0.594460583162	0.259606729704	0.089042623174
k	0.00294788797998	0.0132251998073	0.0456958945926	0.299372524387	0.250280682901	0.388477817725
ò	0.00306094659333	0.0102312158358	0.0368880595309	0.391025034796	0.097933795967	0.460860952575
r	0.0513634811311	0.0617748716119	0.085578819177	0.545406718265	0.060411153989	0.195464976525
a	0.0664243347887	0.0752541582706	0.0925980443923	0.340313836088	0.210961337996	0.214448297842
a	0.0221968269579	0.0254138305369	0.0330174192808	0.159559522029	0.520531212665	0.239281167947
t	0.0075874806693	0.00953105522563	0.0124782125769	0.14029244401	0.697790520888	0.132320274649
s	0.00270881746877	0.00422142419854	0.00552627041897	0.111330020337	0.493577252963	0.382636234883
ù	0.000946542963923	0.00152141232951	0.00197660057966	0.0483602874457	0.483388246988	0.463806934961
n	0.00185287328331	0.00345490524984	0.00303798950655	0.0444383184819	0.747291782329	0.19992412032
n	0.0117452760944	0.0140495637499	0.0126000776022	0.051395170494	0.705101060776	0.20510882544
i	0.0135554068881	0.0148090758233	0.0135826323641	0.046500433498	0.678988543592	0.23256389848
t	0.0052270262527	0.0060113620811	0.00542909775137	0.029734281166	0.551011031197	0.402587189493
i	0.00242964398713	0.00298983902637	0.00263915114712	0.0140283273553	0.296354657066	0.681558363164
</S>	0.00121537119792	0.00150028216219	0.00132653421856	0.00747990412765	0.234600858533	0.753877031582
