 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.5914787	0.4046095984	0.00112623455	0.002156039265	0.000327822076782	6.5790123871e-05	0.0002358498394
g	0.316696463333	0.4593920128	0.100806651683	0.0584640959317	0.00322389556345	0.0219878042605	0.0394290624594
e	0.284924427778	0.416259180933	0.135266065894	0.0774513740606	0.00420117262782	0.0293041806955	0.0525935612331
n	0.242609749259	0.568361776978	0.0942312339647	0.0282379717702	0.00151426989594	0.0224344181738	0.0426105591577
i	0.154650279753	0.647716025659	0.120618807988	0.0153676282567	0.000638686188647	0.0203131889413	0.0406953832192
t	0.190523493251	0.579716588553	0.148054402663	0.0260458130856	0.00274345603955	0.0138723825304	0.0390439045731
ò	0.179064949084	0.405731062851	0.290298117554	0.0664802520285	0.00541838651318	0.0128434493768	0.0401638288577
r	0.179990791028	0.351620927617	0.316954849185	0.0672335736762	0.00736970733773	0.0246960023256	0.0521341552859
u	0.154726771676	0.274108405872	0.401550076395	0.0711513775587	0.00623521124591	0.0294123055419	0.062815876762
e	0.0526197753253	0.134592439291	0.493652392132	0.272363049186	0.00242988613197	0.0120567817806	0.0322857303873
n	0.0273477715418	0.0804294404303	0.353973480711	0.353997713062	0.0124399889607	0.0631323664269	0.108679278262
è	0.0207818944139	0.0564461734768	0.357125610237	0.328724384354	0.0166447565202	0.0815734196423	0.138703805421
n	0.0672616623713	0.0796167678256	0.397426243412	0.288384364785	0.0081555408734	0.0469958483808	0.112159604474
u	0.0807702915571	0.0762705667752	0.258117308137	0.416268774928	0.0331568254578	0.0352449727936	0.100171230158
s	0.0284158661524	0.0278364446584	0.095062840379	0.441426358643	0.345749621819	0.0232644972645	0.0382443178193
s	0.0123818737175	0.0129701691861	0.0369258225597	0.169782258214	0.581566277273	0.120684213088	0.0656893517064
c	0.0081983404725	0.00789985529537	0.0171211478532	0.0783536730713	0.362634359091	0.224899054363	0.300893550569
e	0.0059933792575	0.00551137013179	0.0129524965177	0.117698123024	0.187988879697	0.183196184788	0.48665955019
r	0.00774761841917	0.0083031199106	0.0150744305059	0.135397562341	0.391399066566	0.118872974929	0.323205195897
r	0.00888878047306	0.0092958899702	0.012638958502	0.069758753447	0.419860326189	0.336551281643	0.143005981132
è	0.00840243249102	0.0112142383234	0.0425865681673	0.0747860058157	0.214518089396	0.442946693881	0.205545983711
t	0.011769890497	0.0156879841078	0.0564640927224	0.0748849012719	0.229435249799	0.412137244627	0.199620675904
s	0.010287493499	0.0119081582359	0.0262960855075	0.0396981700906	0.1875392206	0.592876194876	0.131394713301
u	0.00492823210933	0.00552000753997	0.0106238111325	0.0186123144302	0.0710982862667	0.670538848292	0.218678514434
m	0.00376818707944	0.00394153744132	0.00594382007417	0.0108829723767	0.0781330008222	0.647629032764	0.249701461478
e	0.00341513110648	0.00347222464044	0.00446849180806	0.0112525166256	0.0821074722741	0.538035810921	0.357248380493
m	0.00223795684883	0.00243329437348	0.00280585725269	0.0115116672085	0.052746730758	0.509203370307	0.419061166831
à	0.00375075711628	0.00436492932449	0.00778255128423	0.0483338017362	0.0465050579193	0.488525166769	0.40073777561
i	0.00322455677543	0.0038615183115	0.00832165530141	0.0596074979121	0.0224191149731	0.321861062256	0.58070459187
</S>	0.00165837299272	0.00202750866075	0.00429887646071	0.0348133399561	0.0133316114866	0.244072276128	0.699797995935
