 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.75899455	0.21819511635	0.00548326323	0.0099389698	0.003644056115	0.00046064160135	0.00251633725395	0.00027569455527	0.00049136856805
n	0.445924152	0.22001865245	0.0746145168967	0.0342301508	0.213315373238	0.00558057436802	0.00178334952061	0.00032401116527	0.00420919750138
è	0.258785739333	0.19825275115	0.135826975632	0.108870390267	0.283218481413	0.00744784325601	0.00170892902687	0.00035460021509	0.00553423092379
r	0.220569279778	0.26735324705	0.205824655211	0.166892943422	0.100950303471	0.0106792108853	0.021760019929	0.00014634400303	0.00582392939793
t	0.119217731259	0.178836848017	0.245602268404	0.225924974474	0.0482272438237	0.0665242682951	0.0708873299763	0.000686528495677	0.044092757466
i	0.052638045433	0.0920136916723	0.400467666135	0.224471161491	0.0322499036079	0.0779978031317	0.0663506653421	0.000853280860426	0.0529577533745
s	0.0238554431577	0.0598772548908	0.592565548712	0.173095357164	0.0282727002026	0.0573578914106	0.042428668464	0.000612676815342	0.0219344296774
e	0.0141356592679	0.0291847699636	0.584881962904	0.252367442388	0.0229259617342	0.0499092642469	0.034467046588	0.000532314961647	0.0115955550075
s	0.00995460630463	0.0185022799879	0.615759954301	0.276973870796	0.0210899549114	0.029515287859	0.0206068946293	0.000397901560416	0.00719922745083
i	0.00855664303108	0.0138170188626	0.455546814767	0.457058840265	0.0205171666371	0.0224800826997	0.0159213580098	0.000353740656472	0.00574834650361
t	0.00676521693989	0.0110070858209	0.369301518256	0.544074253422	0.0265649435457	0.0157723303132	0.0169080918033	0.000283732571824	0.0093228815212
t	0.0063014534533	0.010780897707	0.336223544419	0.509995857807	0.0274585444152	0.0180044207711	0.0488449666011	0.00780684385727	0.0345835141737
à	0.00258704335777	0.00687179010233	0.140366713806	0.456207377936	0.282480799038	0.017088631257	0.0484821279004	0.0102215496291	0.0356939775679
a	0.00126433826259	0.00501003680078	0.0694411132687	0.226916071312	0.579159799679	0.084480139419	0.0181126162001	0.00348610416503	0.0121297845926
n	0.0014811523642	0.00357170536693	0.0910978590896	0.162534417104	0.461244199893	0.157810696473	0.0505420199334	0.00297272566701	0.0687452507575
k	0.00249264798807	0.00403247982231	0.0916425396965	0.312231735701	0.221268133964	0.123429743158	0.0649877589778	0.00306795512234	0.176847016919
ò	0.00345346952936	0.0048496069741	0.0465909255655	0.316489448567	0.282954965321	0.131981688719	0.0588690606593	0.00277550927411	0.15203530764
r	0.00936398204312	0.011072435758	0.0400513808552	0.126426097189	0.31194826244	0.237802909573	0.143765148886	0.019611814758	0.09995796788
a	0.00971041022337	0.0108848905127	0.0276040308517	0.0665310717297	0.126441632813	0.297782676524	0.333166699629	0.0268080739193	0.101070522627
e	0.00334390263012	0.0038541176309	0.0103574896839	0.0341398419099	0.055628116271	0.408916588841	0.396272606543	0.0225636323064	0.064923704209
n	0.00143562724337	0.0017494466903	0.0055356921613	0.01485704567	0.032262981857	0.41391497628	0.445037142181	0.0277967571021	0.0574103230697
è	0.00102042875112	0.00123698674343	0.0042928038871	0.00611414022333	0.0275651320523	0.231378652093	0.462797720727	0.209428833367	0.0561652660232
p	0.00192172233371	0.00212340964781	0.00379504336237	0.00304686814111	0.0249201270174	0.110516059698	0.274617383576	0.501978744456	0.0770806186744
r	0.0019447469199	0.00208237716927	0.00298535770412	0.00244977614704	0.00986190509247	0.0471013131227	0.119759017959	0.642738228152	0.171077306225
ò	0.00106506668197	0.00108536454309	0.00129747941804	0.00147165779568	0.00479107398416	0.0191808222642	0.0461014034197	0.727969409384	0.197037768742
n	0.00490793322732	0.00486084121436	0.00503577407268	0.00454159767856	0.00773570686139	0.0175834034214	0.0361882564732	0.762855623128	0.156290892914
t	0.00594637028244	0.00591267405479	0.00619233436756	0.00682762965952	0.00743696557046	0.0141459616738	0.0306196608244	0.755078617709	0.167839777638
o	0.00212769016948	0.0021233618316	0.00223793968852	0.00371008732651	0.00266208740549	0.00518253949793	0.0133729274415	0.634240805903	0.334342555879
</S>	0.00108163288774	0.0010806456608	0.00114014517826	0.00197139067325	0.00135219510075	0.00274339085896	0.00755782847075	0.500007537951	0.48306525794
