 	la	casa	la	costruirono	i	muratori	</S>
o	0.7639018	0.229365296	0.001522357415	0.00134190082112	0.0030202827417	0.00030801509775	0.00054045885005
s	0.684821966667	0.234135402667	0.018989540215	0.0280917637211	0.0262111434084	0.00144056656442	0.00630966645005
p	0.496654615556	0.135170591556	0.216452456738	0.0698872275737	0.0611876191361	0.00381068262147	0.01683681115
ì	0.220332025185	0.358923703852	0.296891462246	0.0576100819579	0.048476908612	0.00334236842049	0.01442345093
t	0.194545445062	0.458391444617	0.150458240082	0.037212796086	0.122790150437	0.0080301973535	0.0285717275233
i	0.152591494354	0.418632358206	0.206855692694	0.0311575489287	0.147904189446	0.00956649958117	0.0332921909611
o	0.0512455269713	0.343035972735	0.522142410898	0.0178592615429	0.0509388804153	0.00326072948039	0.0115171621937
f	0.0203112546771	0.131532639245	0.569650340299	0.091943506181	0.0743123081051	0.0368836483168	0.0753662474846
a	0.0099292146057	0.0527046387483	0.5238092001	0.170285795394	0.0878421557017	0.0519269457723	0.103502030495
b	0.0069942740819	0.0266653752494	0.4979823367	0.305388021798	0.0598355349006	0.0286071882574	0.0745272614983
b	0.0064464882273	0.0656678500831	0.321211422233	0.307427018266	0.0448286708669	0.0200390274191	0.234379520499
r	0.0150619306091	0.140050193361	0.235334244078	0.138179464422	0.018673209189	0.0152742168064	0.4374267535
i	0.0175283380117	0.114929875587	0.139029350026	0.356880802141	0.0157901117297	0.0130159429355	0.3428255335
k	0.0115543804792	0.0473418416623	0.0947159566753	0.638436814047	0.0416904395766	0.0119409293118	0.154319568833
è	0.0103582986264	0.0251881755541	0.0820304492251	0.704997151349	0.0825402648589	0.0108047213039	0.0840809269443
t	0.0278121613421	0.0346766881847	0.0816818154084	0.66810165045	0.106527405286	0.032520467968	0.0486798486481
s	0.0365677527807	0.0599299493949	0.0771579598028	0.455662043483	0.0869065520953	0.105030209323	0.178745553883
a	0.0159705765736	0.044483203465	0.0434306864009	0.385891674494	0.153735212365	0.131801826441	0.224686804628
n	0.0100156315045	0.0201441838217	0.026375010267	0.408145691498	0.339621194122	0.092884507147	0.102813771543
e	0.00802346568483	0.0116603949206	0.0183685706157	0.257729876499	0.566330734707	0.0821706887157	0.055716246181
e	0.00270169104028	0.00397752581353	0.00660423606523	0.103368302166	0.689109698236	0.157715084239	0.0365234340603
f	0.00104191388876	0.00150051005451	0.00287001745508	0.042117222722	0.549810009412	0.37480295808	0.0278573410201
a	0.00046669267982	0.000631578569837	0.00138049958503	0.018468178574	0.322841279804	0.598477272693	0.0577344736734
b	0.000274148070173	0.000338735418279	0.00080363649501	0.00990084132467	0.183334458268	0.737928007564	0.0674201692245
b	0.000259045830058	0.000476939219426	0.00072412063167	0.00602772524156	0.100224982756	0.776036952521	0.116250264408
r	0.000579201276686	0.00236933505314	0.00176732364389	0.00445282474719	0.065438449252	0.746294094174	0.179098814803
i	0.000636966857362	0.00277098545871	0.00196688774796	0.0035898171824	0.0650570217507	0.768381121391	0.157597218268
k	0.000456019660921	0.00118150376057	0.00103213714932	0.0022392364608	0.0441730129169	0.83799808713	0.112919972756
a	0.000405041220307	0.000658048176857	0.000759217583107	0.00195761488693	0.041005034639	0.81824859571	0.136966407585
t	0.0011294831301	0.00115331118229	0.0016768199277	0.00218086189564	0.0542627168797	0.736421965237	0.203174819195
ù	0.00149030598337	0.00144575048743	0.00244276864257	0.00312028529855	0.11128824096	0.564376871746	0.315835753065
r	0.00109995976779	0.00110947268914	0.00190592048086	0.00304057833285	0.11363789032	0.529214473915	0.349991707688
i	0.00084066136343	0.000852619594047	0.00119142249362	0.00167009628095	0.0442772888733	0.511753057972	0.439414872563
</S>	0.000422321742965	0.000435698893523	0.00061198359681	0.000866901045475	0.0253013725866	0.375321878986	0.597039856282
