 	avete	cucinato	le	verdure	</S>
è	0.987693025	0.005155402315	0.00430484205	0.0005298445396	0.0023169127965
c	0.696063481667	0.119065611315	0.0120441307167	0.0863019470396	0.0865248246298
h	0.513472933889	0.181551465105	0.0157817944722	0.14307281568	0.14612098321
e	0.536038977963	0.172555839702	0.125033875724	0.0776236614267	0.0887476234033
t	0.332192975988	0.147361145234	0.195572243908	0.236751070009	0.0881225484678
e	0.147294661929	0.062211857078	0.422349913303	0.288436546636	0.0797070777226
m	0.0520116869097	0.0761213856927	0.596171971101	0.241312805512	0.0343822308075
a	0.0200391290932	0.0883930632309	0.6317146237	0.227632537504	0.0322206769358
r	0.0650163301544	0.0533098984103	0.539950756233	0.280789788168	0.0609332406453
à	0.0904770817181	0.0821865221368	0.403652867078	0.324115316056	0.0995682452151
t	0.067301548906	0.129104824046	0.407505175693	0.317502138685	0.0785863360717
a	0.0489800037753	0.105936314682	0.483327998564	0.293555044895	0.0682006316906
t	0.0184170818651	0.059330993894	0.452401236188	0.405560563632	0.0642901038969
a	0.00826258955503	0.0285900909647	0.447093982063	0.439253267877	0.0768000526323
l	0.00321959641834	0.0150076124216	0.458973010688	0.431168429292	0.0916313575441
à	0.00155022873945	0.00630069887387	0.324388046896	0.572039919764	0.0957211091814
c	0.000825961896483	0.00320439035796	0.253246625632	0.639288806588	0.103434209727
h	0.00281095024883	0.00544319955265	0.128585761877	0.770063768863	0.093096349909
a	0.00457075944961	0.00655144695088	0.133343630626	0.749138322954	0.106395863303
n	0.00350602324987	0.00370424118363	0.112442304875	0.796766607651	0.0835808284343
a	0.00185383247996	0.00184604188454	0.0531087542917	0.599042165884	0.344149203478
</S>	0.00098087253498	0.00102083252727	0.0331385441458	0.335942227942	0.628917501739
