 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.9687673	0.0198531915	0.000550561765	0.0023017007975	0.00119601018577	0.000931016913395	0.00405332135235	0.000513129187963	0.000953006703347	0.000655502743112	0.000101177767325	0.00012415402465
ì	0.9291989	0.0602299485	0.000747451965	0.00617002913083	0.00109128538577	0.000362692756728	0.00138543353902	0.000193472754629	0.00032298744068	0.000219362817679	3.41468025583e-05	4.43447213167e-05
o	0.614602484667	0.371737206167	0.003807930055	0.00781067177694	0.00106915350526	0.000173328947643	0.000496107463483	8.7035851503e-05	0.000113014154153	7.40284706797e-05	1.18248850294e-05	1.72031346922e-05
ì	0.229802035222	0.744414448722	0.018659213185	0.00629147199231	0.000464569751753	6.2169995281e-05	0.000173991096638	3.5967676461e-05	4.90357236443e-05	3.23299607799e-05	6.16374868647e-06	8.5505048174e-06
s	0.204339177407	0.616238489574	0.131189866395	0.0268466246641	0.00195086165725	0.000635778459094	0.00168162421055	0.00279071441815	0.00460782827688	0.00325945640059	0.0024869718143	0.00397256437061
s	0.296429835802	0.375998249858	0.194433324132	0.039445993888	0.0116647819524	0.00358647928636	0.00510196740352	0.0157102544727	0.0162752914256	0.0056703178002	0.00558281400477	0.0301006596235
e	0.203812820334	0.393059676619	0.236423270044	0.0678346836293	0.0150248189841	0.00397309955012	0.00465932682451	0.0172793708509	0.0156705807585	0.00325487422173	0.00415711026026	0.0348503382842
r	0.0764790615113	0.29503140354	0.340774453348	0.176261807876	0.0169985256614	0.00325658963804	0.00618855129817	0.0223342946436	0.0356807365362	0.00619697819558	0.00449165981209	0.0163059008377
e	0.0333493496238	0.13907896918	0.304008401116	0.400090629292	0.0249668375538	0.00304766925935	0.00676189305939	0.0240809370145	0.0424988009454	0.00722242363519	0.00471268265736	0.0101813703326
k	0.0155795219946	0.0835213033933	0.282886470372	0.514595609764	0.0609345925179	0.00189921206645	0.00302501204646	0.00900228913817	0.0168814884151	0.00301550218173	0.00241357603912	0.0062453661642
a	0.0096150228782	0.0373000175978	0.246109973457	0.581427436588	0.101676032173	0.00154272904882	0.00173804495882	0.00393073487272	0.00814836182503	0.00155437775958	0.00151968394437	0.00543751108807
s	0.0116596658394	0.0243307719993	0.174387161152	0.566283598863	0.161718418724	0.00961877010961	0.00412699319627	0.0141737294509	0.018620256295	0.00307383855219	0.00322711781279	0.00877961572936
ì	0.0124871789631	0.0204614903331	0.145294533717	0.365139902954	0.376625622908	0.0161190183699	0.00634986306542	0.0180651818503	0.022369251365	0.00380774183406	0.00385842774093	0.00942173042312
m	0.0098963273377	0.0156684974444	0.107549924572	0.223718745985	0.589480990969	0.0142897664566	0.00467867975514	0.00698144698343	0.00858118332167	0.00257113729469	0.00716700671698	0.00941627665437
