 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.73659252	0.24725388575	0.00566743445	0.0084105539	0.00043977441	0.00099435584265	0.000153167634789	0.0004882745955
n	0.435339895333	0.251751046417	0.188856550783	0.0486923192333	0.0437736762333	0.00653733740932	0.00267798411479	0.0223711894455
è	0.256904353778	0.225789983306	0.288785340261	0.126791353078	0.0596221370778	0.00853139293644	0.0036450715816	0.0299304038485
r	0.213314689593	0.290457547769	0.257734446754	0.172509101026	0.0285391140259	0.0129629887788	0.00420863957053	0.0202734673162
t	0.124126634198	0.188703765923	0.278423225585	0.191959067009	0.032100895342	0.0726161655929	0.0149797946902	0.0970904011054
i	0.056591856366	0.0976774419743	0.408498441862	0.194011062336	0.0314356917807	0.083365787731	0.0157163639447	0.112703313468
s	0.026021398422	0.0621798273248	0.584510057287	0.160204475779	0.0327483199269	0.081931611777	0.0089076783629	0.0434966299227
t	0.0165860482073	0.0347660411083	0.495617192429	0.13285770026	0.0343476899756	0.135771300592	0.093783373121	0.0562706723076
e	0.00648292008577	0.0185642736028	0.386714494143	0.289537366753	0.0242957846585	0.101299142764	0.118437223957	0.0546687970859
s	0.0152009406453	0.0192383891009	0.479044478048	0.317574157251	0.0233900638862	0.0799435068213	0.0411701759023	0.0244383026786
e	0.018084492496	0.0180507843203	0.403344090683	0.436180554084	0.0224393139621	0.0720270829738	0.0154160405401	0.0144576402195
t	0.0126946864462	0.0153578560601	0.358246548228	0.499256551361	0.032248381654	0.0512496683579	0.015382414086	0.0155638837332
t	0.0110393407254	0.01513402002	0.340275094076	0.456044370454	0.0355705308847	0.0569197484526	0.0485461570287	0.0364707662444
à	0.00463550451847	0.00926440167333	0.140313649359	0.429829146818	0.296312725295	0.0371999868175	0.0494563597129	0.0329882464815
e	0.00241410473282	0.00672963585778	0.0669285611197	0.180918733273	0.649980641765	0.0647257739392	0.016668684681	0.0116338658605
v	0.00203503663761	0.00391576611926	0.0501329630399	0.0801417754243	0.632404007255	0.166242461313	0.0334278443003	0.0317001512535
ò	0.00233181874587	0.00344035120642	0.04088257068	0.0417477999748	0.605369262418	0.218530983771	0.0464803324334	0.0412168994178
s	0.00534877358196	0.00615636503547	0.02574827756	0.0214861011583	0.484375287473	0.233124687924	0.192452401811	0.0313081401393
t	0.00731116452732	0.00819413567849	0.01989852152	0.102953236719	0.199429964158	0.212157667308	0.312407183937	0.13764817138
e	0.00388324849844	0.00453952003616	0.00964714983	0.125256794373	0.0743989762193	0.151900853769	0.352008844646	0.27836464046
m	0.00294339092215	0.00319749388872	0.00735635126667	0.046510358591	0.0429426812398	0.150233057923	0.520355664882	0.226460978487
a	0.00270515311405	0.00283955915291	0.00665727276556	0.0193930620303	0.0323262061466	0.151097515974	0.569630928294	0.215350277829
r	0.00205899487802	0.00218760614097	0.00358878726519	0.0082735136101	0.0130667301822	0.101382756658	0.642214699431	0.22722688261
è	0.00278921645934	0.00290720801366	0.0035207588884	0.0045913690367	0.0163011494607	0.050476980886	0.58538689981	0.33402637087
o	0.00207924957645	0.00216386029455	0.00239360310613	0.00238361251223	0.0165800049202	0.046315284962	0.398073146603	0.530011223623
</S>	0.00121683737323	0.00130685808227	0.00134581106806	0.00131462690612	0.0088341036101	0.054092758481	0.381735493302	0.550153511811
