 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.92052467	0.06957218715	0.002365347855	0.00397173525	0.0018430934734	0.00121529871566	0.000186738623455	0.00032098272295
A	0.830574336667	0.152817455717	0.00824648868833	0.00630341858333	0.0011665701734	0.000645953025663	7.83234377883e-05	0.000167480396283
n	0.838429578889	0.142404111239	0.0106061288961	0.00691443539444	0.0009821945678	0.000488671558554	4.36105634294e-05	0.000131297787428
n	0.867217672963	0.093995434413	0.013880398632	0.00552550866481	0.00223542149927	0.00444555375952	0.00238354146764	0.0103165001445
a	0.559219855321	0.365692156138	0.0369231058773	0.0128381208883	0.00271129158642	0.00574796210851	0.00316462523421	0.0137028679255
à	0.194234975507	0.713757785379	0.0523084946258	0.0305957482961	0.00142799098214	0.00203908699817	0.0010578276591	0.00457808071517
r	0.0780293172357	0.618825795126	0.187921228875	0.0536378160987	0.0116618422607	0.0218256761061	0.00103852278907	0.0270597977677
t	0.0458410170786	0.318438215042	0.351782186292	0.0488588433662	0.0299516007536	0.0477730120354	0.00657893806302	0.150776147923
e	0.0229749610629	0.151918649347	0.535794325431	0.0514372891221	0.0279642422512	0.0356582233785	0.00774170790101	0.166510564991
n	0.014056464391	0.0930851107823	0.68735119181	0.110699946374	0.0159753464171	0.0154903134928	0.00263161291367	0.0607099776803
a	0.011045994865	0.0567730142608	0.69320045727	0.192851722125	0.011090545139	0.00856011569427	0.00093010637389	0.0255480211501
s	0.0108521246897	0.0335666587536	0.65031690909	0.241926254042	0.0221017993797	0.0165295294281	0.0017801861273	0.02292653864
t	0.0140232125632	0.0301640495845	0.646713896363	0.180280915681	0.0347862934599	0.038194872476	0.0200871897091	0.0357495605467
è	0.00863488872107	0.0220734115282	0.501708105454	0.282726742894	0.0904268531533	0.0380767281587	0.028055295903	0.0282979525156
i	0.00359467910702	0.0137576065427	0.216100546818	0.574028544298	0.147595211051	0.0200196403529	0.0126899717047	0.0122137665719
i	0.00122265985367	0.00530025072423	0.0931887279393	0.648157564766	0.229821777017	0.013565247751	0.00426531068523	0.00447841389063
t	0.00127060676922	0.00445667241808	0.0726595733131	0.484068618255	0.358758939006	0.0334723332503	0.00631202094174	0.0390012252635
t	0.00133068171307	0.00417252317269	0.065098191771	0.246249195752	0.277146227002	0.0399004410834	0.172962476647	0.193140291754
u	0.00049574587269	0.00159251317756	0.0343845929237	0.0959261582507	0.308302683001	0.0843732903611	0.231353214549	0.243571817251
m	0.0032752881359	0.00472664614585	0.0299131593079	0.0778321027502	0.493803981	0.169847376787	0.0874232285163	0.13317821175
b	0.00483447241197	0.00723400438195	0.0586654531026	0.0870746442501	0.397320033667	0.154370522262	0.0373540331721	0.253146826583
r	0.0126394558373	0.016635780794	0.152674621034	0.0915830564167	0.243543844556	0.108800239087	0.055373586724	0.318749408861
ò	0.0163751054124	0.0209135404313	0.152389374545	0.100907890472	0.195826034852	0.155082058029	0.136598168908	0.221907836287
s	0.0190643446041	0.0222551013104	0.067388895715	0.086376815824	0.163101831617	0.26950603601	0.202019639636	0.170287354096
e	0.0182062953114	0.0200998948301	0.038354952905	0.048659795208	0.117953137872	0.33379117867	0.258907863212	0.164026880032
m	0.00783494328047	0.0087813103367	0.0179096403017	0.024619333336	0.109449213291	0.474689976223	0.211047110404	0.145668443011
è	0.00573833666016	0.0074026036789	0.0108030907672	0.0190445287787	0.10945177643	0.539622648741	0.189614486135	0.11832250067
n	0.0371525240534	0.0367957471263	0.0141077942557	0.0388244599262	0.0892647424767	0.382818122914	0.228365975378	0.172670613557
a	0.0462508599188	0.0441627335738	0.0143338273702	0.0416144963887	0.0596790081922	0.205374667638	0.388822625126	0.199761741186
s	0.0161405298073	0.0157681621563	0.00568840114173	0.0146488648096	0.0210474355641	0.0722184441127	0.595852078375	0.258636057062
t	0.00633168084577	0.00660977568543	0.00557816411391	0.00641590066987	0.0107618043214	0.0319200196042	0.527040519458	0.405342152354
e	0.00234516508066	0.00252881045581	0.00469888445464	0.00294370630829	0.00687883530713	0.0197906035347	0.557813116486	0.403000890785
p	0.00084944468562	0.000975280355937	0.00170826654488	0.00108981368776	0.00288748095238	0.0105944005782	0.687621205495	0.294274143595
l	0.000365044364207	0.000474835481979	0.000916406791627	0.000513982069253	0.00141276211413	0.00524982699273	0.653093118498	0.337974071198
ò	0.000168271991736	0.000238767633993	0.000561169163876	0.000333733446418	0.00101535528471	0.00332730366424	0.634193889499	0.360161497066
n	0.000626596035245	0.000801773131331	0.000699875054625	0.000765191998806	0.0014296371949	0.00391827372141	0.704581829833	0.287176805689
n	0.00478219781175	0.00505820001044	0.00331384855154	0.00473132563294	0.00418483306497	0.0069436009738	0.566319853278	0.40466613523
i	0.00569630460058	0.00594998687015	0.00373102650051	0.00554673921098	0.00439907156499	0.00624210145793	0.343129594426	0.62530517841
</S>	0.00295119629529	0.00318513823507	0.00193742102525	0.00284871910549	0.0023821885975	0.00375162617897	0.297224947213	0.685718789205
