 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.685818285	0.30258573	0.0073256374	0.00159324608	0.0022119044426	0.000121228430161	0.00034398225791
m	0.572082271667	0.39730406	0.0208604814667	0.00392719141333	0.00306091687593	0.000263788406828	0.00250130165791
à	0.418060773889	0.54617274	0.0242083466556	0.00463230293778	0.00338168145531	0.000314496603943	0.00322965540464
k	0.245845077963	0.736443283333	0.0128512613852	0.00177948195926	0.00127615723844	0.000175765496314	0.00162897585355
i	0.180564285988	0.779349451111	0.0342343754617	0.00364070949975	0.00079999017948	0.000145160452105	0.00126603648452
n	0.236531535329	0.647055463704	0.0689494484872	0.00647285796658	0.0106365354698	0.0061764579607	0.0241777348282
a	0.231733058443	0.355017224568	0.332743632829	0.0238129684555	0.0153889553899	0.0081844529519	0.0331197691427
t	0.125804809481	0.222147788189	0.423213299276	0.0482896014852	0.0812258553633	0.0366792952823	0.0626394139142
è	0.0886510467603	0.15771874473	0.388170421425	0.144848655828	0.102847218454	0.0462505674541	0.0715133998381
l	0.0800942991868	0.118851773577	0.414115117142	0.180368503609	0.060388714818	0.0298211935114	0.116360431813
i	0.0765835745756	0.0966946993123	0.256141685714	0.347372069536	0.0558832069393	0.0244169870905	0.142907767271
s	0.0382450697052	0.0497247112241	0.166214010238	0.560403613179	0.0681090309798	0.0218285792835	0.095474973757
t	0.0276204141017	0.0351094625414	0.135350588413	0.37479876806	0.0629302748266	0.185407197428	0.178783322586
i	0.0115853667139	0.0130311910305	0.114609162804	0.388679386353	0.0531905874422	0.228705334809	0.190199015862
a	0.00405583261263	0.00452870066017	0.065110813268	0.682506695451	0.0822161971474	0.078549079433	0.0830327031207
m	0.00653702409888	0.00829068448672	0.0472499080893	0.683420798484	0.0966392983825	0.0465200109743	0.11134228054
m	0.0232528953663	0.0163788744956	0.0673566393631	0.410908836161	0.0715112191275	0.0532191659914	0.357372383513
è	0.0343625984554	0.0229932758319	0.0717911064544	0.342842082054	0.133217671376	0.0353348477805	0.359458441838
n	0.108945582818	0.0857387286106	0.115753296818	0.346382517351	0.188264087125	0.0158324380435	0.139083362946
i	0.123235041659	0.0961170477502	0.112649115839	0.17724343145	0.332592225708	0.0526027723478	0.105560335982
a	0.0413394400197	0.0322397381634	0.040869937513	0.08957087615	0.627570625236	0.0780853984493	0.090323930994
t	0.0149819587532	0.0116469247878	0.017151880171	0.0674705797167	0.571719238412	0.23231301715	0.084716365998
t	0.0061022382244	0.00471640848927	0.00816982898033	0.0426387230956	0.269106134471	0.521567082383	0.147699565333
o	0.00209650757647	0.00160862561109	0.00301313917344	0.0147565693885	0.13524470649	0.631846284128	0.211434148444
m	0.00181082885382	0.00156522662503	0.00241412081448	0.00949186429617	0.0952143231633	0.702716284709	0.186787329481
e	0.00172081692894	0.00155467273401	0.00211805565149	0.00741550754539	0.0769150987211	0.76136576157	0.148910056494
k	0.000673054840647	0.00060431105367	0.000855967590497	0.00277873579513	0.0653983142737	0.82002848719	0.109661084831
k	0.000705412033549	0.00054124668789	0.000914084890166	0.00132252318171	0.0307225237912	0.822638829063	0.14315535761
à	0.00184079594452	0.0016691503493	0.00261623773006	0.00632499681057	0.11596996893	0.551105759688	0.320473102537
n	0.00834361851484	0.00786870634977	0.00912446447669	0.0141977329369	0.150982438643	0.496061269896	0.313421800846
i	0.00932340134828	0.00872289177659	0.0095472494289	0.0111565011723	0.0689280445477	0.498607099965	0.393714843615
k	0.00333930549276	0.0030930174522	0.00342309041297	0.0039407879841	0.0274126810826	0.554453766655	0.404337361872
o	0.00133297318159	0.00120820069757	0.00136507689299	0.0015129761147	0.0122353667942	0.530508940218	0.451836467957
</S>	0.000676924316795	0.000609690869035	0.000701525079495	0.00077152613735	0.0097309676971	0.316363862109	0.671145498978
