 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.74734545	0.082080717	0.15716952075	0.013316430465	4.0141941e-05	3.697355567e-05	5.5579754e-06	5.223744564e-06
à	0.430287582	0.229147662333	0.326179853583	0.0143262646883	3.69687176667e-05	1.612598167e-05	3.8121592e-06	1.76044746833e-06
b	0.179227798	0.469870464111	0.341058087861	0.00723380852943	0.000217614972556	0.00093685577189	0.0013274799592	0.000127903225727
b	0.126448624667	0.63174833137	0.231070155954	0.00698495927648	0.000295503384185	0.0012609931873	0.00179665241307	0.000394757065242
e	0.329896961556	0.51094767379	0.150389586318	0.00694044675883	0.000320405301395	0.0004807979141	0.000645148370357	0.000378946618414
t	0.687281737185	0.237353638263	0.0678482224393	0.00384171164628	0.000536046147132	0.0011647758597	0.000293686656119	0.00168016364614
o	0.797441485728	0.154356763088	0.0233350142798	0.0110974779421	0.00855377724904	0.00271900158657	0.00040477721204	0.00209171551788
u	0.514523203243	0.122369632029	0.0144937375599	0.296591049314	0.0441704497497	0.00449730452886	0.00265121883735	0.00070343870846
k	0.354731919081	0.0541163116763	0.0128421958533	0.394372973105	0.0658411819166	0.0433976861763	0.0572367952791	0.0174609801362
o	0.298656239694	0.0318690348921	0.189269306618	0.249993597702	0.0695796226389	0.0572508683921	0.079616990093	0.0237643538121
r	0.238674599898	0.0785412226307	0.246858163839	0.211409290901	0.0655854685463	0.0813607191307	0.0351020887977	0.0424684283707
a	0.216927042606	0.0922955765202	0.139570036246	0.272436358634	0.119242723849	0.0921254363769	0.0181266146992	0.0492762163902
s	0.146577520175	0.0804147344834	0.104802806515	0.307833757545	0.148264839616	0.132800185459	0.0153595762331	0.0639466023967
ì	0.123136560525	0.0764398832611	0.222674443272	0.201998943848	0.150385804872	0.14639635982	0.0103522944777	0.0686157034656
u	0.041340771175	0.0259417568204	0.264884506757	0.135418136949	0.305447151624	0.17976604794	0.0223561658926	0.0248454284219
è	0.0143189382917	0.00928531597347	0.096557371919	0.054530547983	0.409496300541	0.369983002647	0.0351252166309	0.0107032624073
n	0.0884358901306	0.0105824680578	0.044554777973	0.0299805863277	0.310476813514	0.468341474216	0.0295567682103	0.0180711891358
a	0.112808059934	0.0106220524526	0.024430911091	0.0186208323759	0.165990960505	0.620972384739	0.0205409795034	0.0260137913786
n	0.0636630932013	0.0211736675842	0.0217195431303	0.024796945392	0.119471012835	0.643504914913	0.0240202049345	0.0816505854595
e	0.0472812071371	0.0246986039481	0.0232362407101	0.027549320964	0.101167624278	0.521774404971	0.0373451916448	0.216947375153
à	0.0158625739624	0.0083826904027	0.0113014706867	0.0106370178213	0.0500896914927	0.35835261899	0.343581755548	0.201792172718
s	0.00728386533413	0.0043464268009	0.00524711311223	0.0052895336071	0.0204114822309	0.137817103663	0.510333651849	0.309270818573
p	0.00436315035071	0.00292513693363	0.00377575860408	0.0034728907957	0.00956489483363	0.0565548538543	0.263040481616	0.656302772858
r	0.00213052858957	0.00165228497788	0.023964982668	0.0113023638586	0.0134445910345	0.0320045015848	0.263326238205	0.652174467619
o	0.00138467186519	0.00121791591696	0.0301842961227	0.0138942207995	0.0147915889448	0.0247451815283	0.440535726068	0.47324639254
</S>	0.000717016835595	0.00062440384498	0.0153964459113	0.00709956666975	0.0077601368724	0.0154129457641	0.507312833034	0.44567663627
