 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.95517902	0.0381308235	0.001614227375	0.00093214909	0.00085218203	0.00189660998942	0.00123188206617	3.926412245e-05	0.0001238329605
e	0.78652512	0.209924025833	0.00153526164167	0.000559921413333	0.000354002046667	0.00063294013635	0.000411161562147	1.3229229712e-05	4.43274282e-05
f	0.638311406667	0.275442808611	0.0434934546139	0.0238046113611	0.0117238033656	0.00422545129238	0.00127957268336	1.32702694993e-05	0.00170563515043
ò	0.458049055556	0.414772469537	0.066449006538	0.0333423404537	0.0173703936219	0.00580333509746	0.00188840789445	1.35536493498e-05	0.00231147534348
r	0.332740871852	0.472343349846	0.038600675846	0.0241196128179	0.0226196237073	0.0359619273658	0.0704800724981	3.60788469666e-05	0.00309780554116
s	0.444131257284	0.194730768282	0.0353329406153	0.0374231689393	0.0612864179024	0.0761568524553	0.141467120833	0.000546069142322	0.00892540418039
i	0.330204912428	0.0755677634273	0.287390943538	0.0672083883131	0.0783810866341	0.0559614625284	0.0960072581777	0.000684842779407	0.00859333837028
è	0.133726596476	0.191808153476	0.495472391179	0.076008586771	0.0483945215447	0.0187549711361	0.0327397086592	0.000228439936926	0.00286660643625
n	0.066253680492	0.225918793359	0.323013704393	0.340638986257	0.0244354625149	0.00636432576203	0.0114966146997	0.000172468010799	0.00170590771475
a	0.0314024326873	0.0773038621197	0.340200652131	0.510831462086	0.0323023441716	0.00223118269734	0.00411386476657	0.00015384734256	0.00146033256492
m	0.0124169576191	0.0275695309732	0.342317475377	0.545492220695	0.0639034597239	0.00187318087578	0.00301372054219	0.00024938596648	0.00316404278164
b	0.00775297907303	0.0110460916911	0.185815929792	0.674751740232	0.107954391575	0.00178426963526	0.0026723070274	0.000334988748827	0.00788724109388
ì	0.00590027382434	0.0127649054637	0.140355883264	0.595306586744	0.223133263858	0.0107840508884	0.00285631698913	0.000224528812942	0.00867416926463
k	0.0100996684081	0.0159067283212	0.0747765574213	0.556530835581	0.311908474619	0.0161757779628	0.00352527199638	0.000468137507647	0.0106085886549
e	0.00997684378937	0.0082670085404	0.0665177621404	0.39273299586	0.478501578206	0.0305952526543	0.00306268116546	0.000494185006549	0.00985173828497
à	0.00449353858312	0.00522498211347	0.0620974450468	0.138959054287	0.710066279402	0.0641215322181	0.0105767545552	0.00019018595285	0.00427023112832
t	0.00509891152771	0.00538232650449	0.0283516126823	0.0678633330957	0.547371884467	0.206507868739	0.0360570108517	0.045181045531	0.0581859866761
t	0.0046778724759	0.00316535778483	0.0236743342274	0.0397226317652	0.236126794489	0.24960568958	0.0375225215172	0.165325561844	0.240179238892
i	0.0020669346673	0.00121035475094	0.0274222360758	0.0143402740084	0.177075146496	0.314294096527	0.0386598250724	0.160659197081	0.264271954297
f	0.00246326909777	0.00185765925631	0.0186843856919	0.0105109096895	0.144115459832	0.578787398842	0.0662968236908	0.0561493982937	0.121134735099
i	0.00261157252259	0.00212101969544	0.010536187064	0.0091042718365	0.072576694944	0.538507362947	0.273792779897	0.0227749205646	0.0679752473663
n	0.00171147389753	0.00146180414181	0.00697046332133	0.0112209482188	0.0536617623147	0.498003834316	0.370321033299	0.0137722478549	0.0428764687888
è	0.00161121967584	0.00193389894727	0.00442127877378	0.0125598384063	0.0351148584382	0.503238494772	0.392878867766	0.0163648939516	0.0318766602629
s	0.00301274060195	0.00366839641576	0.00485598045793	0.00797142013543	0.0194095829794	0.349790418257	0.413903525922	0.136623693317	0.0607642277543
t	0.00357251550065	0.00373501071859	0.00603632748598	0.00613428031181	0.0153076161598	0.211150344419	0.218003264307	0.390990524439	0.145070122585
r	0.00217655233355	0.0019771642862	0.00704975982866	0.00302157430394	0.0155326363866	0.0862251388063	0.106141150436	0.574759474813	0.203116570862
a	0.00139706929785	0.00118218188707	0.00571282677622	0.00165716002231	0.0112512037289	0.0418301412688	0.202076893479	0.448434894938	0.286457636954
o	0.000611738892617	0.00060185702069	0.00255055994207	0.000570448982937	0.00430595090963	0.0188003144563	0.508246764493	0.186579194979	0.277733240651
l	0.000389540560872	0.000511671116897	0.00119216698736	0.000242694338812	0.00168084489321	0.0121242585188	0.545296568164	0.263732858326	0.17482947855
à	0.000243608566957	0.000437102938966	0.00062759757912	0.000163760192937	0.000743854264403	0.00993181347293	0.281797012721	0.398796852775	0.307258429517
d	0.000181045652319	0.000342501089655	0.000394799519707	0.000146829070979	0.000381332331468	0.00456355419098	0.116262161407	0.567645617592	0.310082138506
r	0.00016492468744	0.000234135079885	0.000242274829902	0.00015375604366	0.000250420780489	0.00234285134033	0.0405684312023	0.835847072531	0.120196062502
o	0.000844222725813	0.000805536056628	0.000647224433301	0.000121700492553	0.000235015763496	0.00132156522344	0.0503111739674	0.668224684177	0.277488825167
</S>	0.00153423036291	0.00140954412831	0.00109182881665	9.99298582765e-05	0.000259950831748	0.00125865196172	0.0793021869837	0.432182732088	0.482860912584
