 	non	mi	aspetti	che	non	vengo	</S>
m	0.715785875	0.267407935	0.0042187929	0.001529733523	0.0059849089865	0.000553564693	0.00451914245
ì	0.516082225	0.455987685	0.0212618538	0.00211072008967	0.00241082155317	0.000209902396333	0.00193678359333
m	0.260212837333	0.567081428333	0.155359141267	0.00305203662989	0.00190583141772	0.00120033460211	0.0111884136744
e	0.136665261444	0.634940226111	0.207018440422	0.0036697063433	0.00176197170591	0.00151349959037	0.0144308992415
m	0.092886236148	0.494915807037	0.340670273474	0.0226889869811	0.0036007781353	0.0136382372531	0.0315996390972
ì	0.128856631049	0.267387924012	0.461716441158	0.0515245239937	0.0354439477118	0.017692004371	0.0373784725991
n	0.166834443683	0.293840844671	0.364407907053	0.0645514266646	0.0594677182373	0.010123524077	0.0407740950997
i	0.084950198661	0.22863056989	0.244940240684	0.323715674222	0.0670471987458	0.00766523173567	0.0430508636999
k	0.0321064401203	0.08613211963	0.123585228561	0.524389661407	0.121531524582	0.0369473516219	0.0753076699
a	0.0133438196601	0.0351333175433	0.068816369087	0.473309123802	0.266657941527	0.048226031874	0.0945134116333
e	0.0047736131167	0.0122879044078	0.0254991608623	0.350004317934	0.545455100509	0.0185089658913	0.0434709626444
n	0.0025119583489	0.00520227579593	0.0128809722208	0.171104351311	0.583920613503	0.194310225897	0.0300696313148
è	0.00554262968297	0.00650408536531	0.0083747066736	0.0949349791037	0.540801567834	0.290749948632	0.0530920917716
r	0.00746960589432	0.00746363878844	0.00530578215787	0.0496493140346	0.432130808278	0.447240922877	0.0507399442572
k	0.0375179149648	0.0421137685961	0.0179937227193	0.0464421723449	0.196544145093	0.544102134292	0.115286177086
o	0.0465432295216	0.0526792502987	0.0208290255064	0.0442765217816	0.173512081698	0.334453861431	0.327706035695
m	0.0170027684739	0.0189403541996	0.00818715593547	0.0186985698272	0.126889743233	0.462848110477	0.347433301898
e	0.00646645429797	0.0071231576332	0.00361363347182	0.00802510960907	0.0543105577443	0.462235528492	0.458225547299
</S>	0.00333371320899	0.0036314631666	0.00186822822591	0.00447466195454	0.0389962098722	0.270574701746	0.67712097365
