 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.8465068	0.126603985	0.011128595	0.0033761415	0.0029093490775	0.00317565361652	0.00226269409507	0.00181725390721	0.00177071362898	0.00014718388838	1.596567435e-05	0.00028564551002
j	0.589405167333	0.0941654616667	0.159144007	0.125789356167	0.0109959710775	0.00507960818319	0.0012943137284	0.00120183077388	0.00070720712898	0.00273105824505	0.00661883921002	0.00286717671002
i	0.301337843111	0.287670830556	0.2068145605	0.166312674072	0.0136889800431	0.0057141640301	0.000971516498093	0.000996707041287	0.000352544087621	0.00359233775524	0.00881984135708	0.00372804193741
n	0.209960417704	0.437457230185	0.270245745	0.0570292170407	0.00486598523163	0.00265527964573	0.000650588654658	0.00107002619709	0.000250869933835	0.00547480692531	0.0078395694061	0.00250031504654
è	0.097709290568	0.529065543395	0.326611423667	0.0230986560136	0.00254542937721	0.00251500231524	0.000818385584886	0.0012995331557	0.000328820531278	0.00622605781844	0.00760979985203	0.00217205163885
k	0.110909304856	0.609346681132	0.238682916556	0.0109951177712	0.00162212995907	0.00258792273841	0.000645482014962	0.000811986385233	0.000475975880426	0.0107180997828	0.00747193466734	0.00573243880295
a	0.109590734619	0.412586460377	0.441683318852	0.00623453555707	0.000724688781357	0.00174361651947	0.000314783666087	0.000445666806611	0.000413407067075	0.0120928450189	0.00732971885135	0.00684026812188
è	0.045541407873	0.314970126792	0.601082829617	0.0254999023857	0.00115386332212	0.000786279113157	0.000330643753129	0.000311143140404	0.000626053385958	0.00485935899757	0.00254341873602	0.00229499999953
n	0.037845620291	0.269266595597	0.611016986539	0.0571356574619	0.00166955160737	0.000952726571052	0.00038759165771	0.000356746550135	0.000898884528653	0.00788646123252	0.00502554840201	0.00755763243784
e	0.026587843537	0.142091763866	0.553860435513	0.250047719154	0.00183421823579	0.000986937173684	0.000195213779237	0.000216643006045	0.000504398221218	0.00809191930751	0.00593860160067	0.00964430027928
k	0.0117931932857	0.058684070622	0.370474078504	0.486051769718	0.0051015112786	0.00258652204123	0.000289999383079	0.000565422224682	0.00117774508541	0.0106377179992	0.0152938226669	0.0373441298931
a	0.0068165331719	0.0270317672073	0.198311068168	0.678514153239	0.00738957209287	0.00320414361374	0.000319843021026	0.000681011475561	0.0014019395713	0.0114734071121	0.0182828919556	0.0465736980977
p	0.0077945354673	0.0169587710691	0.0954560837227	0.728308764413	0.0564445506976	0.0208777261379	0.00418877162034	0.00613690759252	0.0018112196666	0.0198206268164	0.0193090840519	0.0228930054992
à	0.00814245883243	0.012883814123	0.0515073313409	0.744563754804	0.0834393235659	0.0269623202793	0.00557091988011	0.00800006881084	0.00199332019887	0.0226380528755	0.0196085374973	0.0146901311547
c	0.00529370528748	0.008286269141	0.0337432592136	0.832356998268	0.0573618478553	0.0119179183264	0.00225756310004	0.00317599558361	0.00240897037629	0.0143029408952	0.0100808019791	0.0188137450399
e	0.00431829636583	0.006613891347	0.0267467284045	0.763192059423	0.141706602618	0.0115638174421	0.00118619265001	0.00155672576787	0.00252978520543	0.0115399678451	0.00713014249303	0.0219157824466
n	0.00378588505861	0.00535888741567	0.0169940571348	0.665981053141	0.249006137539	0.015183391814	0.000930722333337	0.000891588895957	0.00178747094848	0.00773722449503	0.00549635066434	0.0268472269155
a	0.00359120696287	0.00479181088856	0.0130696772783	0.464304181047	0.436019292513	0.032474472938	0.00164231321111	0.000801715598652	0.00159631607283	0.00652004652168	0.00502455424145	0.0301644329718
p	0.00403905059762	0.00465794871285	0.00885905799277	0.259387730349	0.572127397504	0.0581857709793	0.0140724057037	0.00962041939955	0.00248948478094	0.0272998335306	0.0129237984338	0.0263371543239
u	0.00418374589154	0.00462688567762	0.00744988273092	0.15172628445	0.620478075835	0.0951813103264	0.0225193359012	0.0135397561998	0.00327126619365	0.0343857220902	0.0154593598779	0.0271784237746
l	0.00346665588951	0.00380736233254	0.00587304464364	0.102992165817	0.667158835278	0.104533203442	0.0228098906337	0.0111701051333	0.00423818209788	0.0332621936101	0.010472264026	0.0302161349249
i	0.00322813220817	0.00351201927085	0.00522056401455	0.080767279939	0.641948358426	0.127205061147	0.0411243055446	0.0138386047111	0.00563949293263	0.03315087887	0.00916445767533	0.0352008663083
z	0.00303373308106	0.00323213308362	0.00459402380485	0.0603039446463	0.635396832809	0.136292939049	0.0550141918482	0.0173980995704	0.00624197111088	0.03445066529	0.00832169622511	0.0357198114361
z	0.00687879036035	0.0359478401945	0.0264095672683	0.0614019955488	0.483545687603	0.116199821683	0.0837120439494	0.0454336811901	0.00903180437029	0.0431442777633	0.00948909340837	0.0788054564787
è	0.00634738834345	0.0451453197982	0.0314472007228	0.0431176668496	0.327418195868	0.268084243894	0.10604503465	0.05444016973	0.00960128045676	0.0239884572878	0.00536642104612	0.0789986531762
s	0.0116009540045	0.0246537966661	0.0208790085409	0.0500582632832	0.348988548623	0.315645591298	0.124617664883	0.03608474291	0.0102565141523	0.0196367237959	0.00338135459204	0.0341968377421
s	0.0200476903348	0.0382376568887	0.031580247847	0.0573958877611	0.332763442874	0.220442633766	0.153891784961	0.04033726997	0.0159384533841	0.0289156262653	0.00486843186401	0.055580864914
i	0.0135266225573	0.0335095770029	0.0252780548257	0.034714240697	0.197896434291	0.276649057922	0.23966091832	0.0728035873233	0.0220158687947	0.0214215521751	0.004144576408	0.058379498638
