 	è	facile	che	stanno	ancora	svegli	</S>
è	0.80434902	0.1846016815	0.0042747017	0.00484057825	0.000904852135	0.0002475339395	0.0007817129221
f	0.62769823	0.291076297167	0.0141599083667	0.0194927809167	0.0466242813683	0.000420620172833	0.0005279462321
à	0.3575899067	0.537990409056	0.0174703245889	0.0238869703056	0.0619876252894	0.000626377334278	0.0004483958457
c	0.1319648846	0.786502486352	0.019763573663	0.00996339926853	0.0212767148131	0.00305979598809	0.0274691562069
i	0.0838187138667	0.803785228784	0.0389352638877	0.00580852198951	0.0107419771544	0.0049740835627	0.0519362034023
l	0.0651760799556	0.644580226261	0.108948535963	0.0198004943965	0.00892227355147	0.0208070914209	0.131765272467
e	0.0313954721919	0.33125516542	0.372787641988	0.0830874407988	0.00646364245049	0.0250670321403	0.149943570822
k	0.0148141329373	0.158209811807	0.519645110663	0.1970056336	0.0044012850835	0.0163171107134	0.089606888274
a	0.0092901775691	0.0976149035357	0.397292560221	0.391028337867	0.00571020236117	0.0144116075045	0.084652180758
s	0.0231433604464	0.0713898241119	0.342554580074	0.444151449289	0.0137277232871	0.00975157376817	0.0952814402527
t	0.0553307951488	0.067411699704	0.395934010025	0.313989879763	0.0171640980957	0.0112424842561	0.138927023418
è	0.0504705173829	0.036570401568	0.324591223342	0.383765893254	0.0806141776986	0.00956954708537	0.114418251473
o	0.0213037029443	0.0210507661893	0.149365289114	0.530527637751	0.193274479233	0.0349060606951	0.049572035491
n	0.0105308147981	0.0151039420631	0.0866834123713	0.474638465917	0.168385526411	0.080212803565	0.164444983164
e	0.00680486831603	0.0119045212177	0.0605272591238	0.326769325306	0.311474862137	0.0700476525217	0.212471519055
a	0.00232472073368	0.0041117898359	0.0243446503746	0.179499392435	0.601369084046	0.101865292174	0.0864851291683
n	0.00225165115623	0.00422790451197	0.0277553947915	0.121696831478	0.510864878015	0.253162707391	0.0800406578728
k	0.00432894071874	0.00549748983732	0.0310834062638	0.111139030493	0.240730037338	0.236835853464	0.370385232624
ò	0.00459971757291	0.00428012144577	0.0168548040879	0.075556366831	0.347971250446	0.0989400071547	0.451797719541
r	0.038799705191	0.0397090669819	0.053216949696	0.103123092277	0.495432483482	0.0664900767182	0.203228622514
a	0.049239983077	0.0504229939873	0.063013745132	0.0961037590923	0.309647271161	0.181624058239	0.249948178171
a	0.016506757198	0.0168808951624	0.0224279907173	0.0376336588308	0.154037845054	0.463668942746	0.288843892724
t	0.005777039525	0.00588239947413	0.0088698006791	0.0151521510769	0.179614893018	0.631108490915	0.153595210908
s	0.00221186301833	0.00219360457704	0.0043208494797	0.00729328897563	0.160555386473	0.436327595638	0.387097403636
ù	0.00082257595611	0.000784770618013	0.00154464429657	0.00262287357521	0.067326848291	0.455597843879	0.471300456212
n	0.00364992639204	0.00287948965934	0.00432317531552	0.0042039321584	0.0556191667637	0.717294244626	0.212030080404
n	0.018334586464	0.0125923084198	0.0113226274385	0.0146461337195	0.0631813622546	0.635077218209	0.244845766801
i	0.0199519155247	0.0132697141766	0.0099781331795	0.0150112961632	0.0556195170849	0.575793012736	0.310376388934
t	0.00757693421157	0.00516428409553	0.0043698505265	0.00588149857773	0.0323163353616	0.476825610912	0.467865462978
i	0.00341180758309	0.00243985052424	0.00243608175683	0.00277143862724	0.0149325232539	0.254927226971	0.719081064326
</S>	0.0017090335604	0.00122072150072	0.00123190960041	0.00139671356562	0.00810634882695	0.199332068486	0.787003197163
