 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.92761505	0.051100398	0.00226096204	0.0018029518168	0.002887298783	0.0068752181145	0.0001165361249	0.00481171822006	0.00209687529814	2.165460994e-05	0.00041129735365
v	0.752724683333	0.162185406	0.0457736433733	0.0122390587501	0.016928691683	0.00565244844783	0.0006066428249	0.00174648416006	0.00100863727814	0.000750882151607	0.000383420986983
ò	0.512597694444	0.331881565333	0.0999143677911	0.0193017565834	0.0245656998943	0.00757544514928	0.0008252189383	0.00108466922669	0.000836300692713	0.00101363330654	0.000403637456994
e	0.298456904148	0.585996741778	0.086398847597	0.0103133984945	0.0113733532648	0.00538516894976	0.000334597850433	0.00073970734023	0.000478937359238	0.00035809011508	0.000164187733385
n	0.108919173383	0.541308433926	0.288638967532	0.0382382021315	0.00846302938827	0.00862172954992	0.000225699657811	0.000479233288077	0.000556735094746	0.00348749326193	0.00106126953085
ì	0.0398586552943	0.305675024642	0.551364555844	0.0735814340438	0.0123669097961	0.00996652008331	0.00020384064127	0.000425048122692	0.000604260668249	0.00453980557031	0.00141397022362
m	0.0275397319314	0.225786744881	0.529935991948	0.189722541348	0.0179764842654	0.00516930999444	9.922302809e-05	0.000220367394231	0.00025287193175	0.00190300700644	0.00139376035454
e	0.0233579954771	0.115764930294	0.445289870649	0.354593260449	0.0490654534218	0.00637027806481	0.000192309851697	0.000142533878077	0.000138450332917	0.00116224802881	0.00392266121818
g	0.00956857745903	0.0501883054313	0.301960364883	0.490342136816	0.123612517807	0.0102425803549	0.000344100767232	0.000298825092692	0.000200565550972	0.00086751983627	0.0123744364061
r	0.00884493895301	0.0265110924771	0.160526326294	0.550438168939	0.197636665936	0.0131654441183	0.000435145789077	0.000664467787564	0.000634536440324	0.00696796007876	0.034175176802
a	0.007410066591	0.0154978140257	0.103000112098	0.390198216313	0.373617321979	0.0648343390394	0.00144317719636	0.000961507495855	0.000889899456775	0.00868717160425	0.0334603383673
m	0.003572863337	0.00758500287523	0.055085000366	0.341496485438	0.47241904066	0.0975975903465	0.00328173693212	0.00100062069862	0.000616515612258	0.00301159529275	0.0143335538891
m	0.0144294456457	0.0145733906251	0.052216523122	0.410337058479	0.413115633553	0.0634810001155	0.00361936007737	0.000783202876207	0.000419150054086	0.00601053894425	0.0210147162964
è	0.0825667152152	0.0605840742084	0.0460367347073	0.295619269493	0.303347257851	0.131402192705	0.0323505442591	0.0147840044021	0.00502652765136	0.00693347384675	0.0213492342988
n	0.140095921738	0.103914501403	0.0517016385691	0.251181879831	0.18520566595	0.174244037568	0.0498728224197	0.020111028034	0.00694919051712	0.00354912984758	0.0131742279663
a	0.0936996606303	0.0725641706077	0.051324055523	0.203230571144	0.152979045317	0.363927402523	0.0333605328066	0.012777138578	0.00384413433904	0.00240470434253	0.00988858987543
m	0.0333914593944	0.0267391498426	0.0228547835077	0.128052021581	0.193857685106	0.479791617508	0.0542277269355	0.024359119526	0.00386691997968	0.00160898930751	0.0312505161785
a	0.0132895627948	0.0114469657942	0.0124740040359	0.102179022694	0.177850557035	0.503634052503	0.0789826539785	0.050974797842	0.00640877132656	0.00150370828584	0.0412558830595
i	0.00447770815827	0.00389944017473	0.0046047818313	0.034542624438	0.0722644476783	0.490434680834	0.0649174479928	0.264791442614	0.0414254164422	0.00075591008528	0.0178860766198
a	0.00154535795276	0.00139888035158	0.0015595023941	0.0116966803993	0.0306493958928	0.334578543611	0.0437907576643	0.476110094205	0.0911062421474	0.00041152307176	0.00715304041993
n	0.000993989287587	0.00139721548053	0.00193780842903	0.0334110176798	0.0663762986309	0.30084650787	0.0969797708881	0.384623118068	0.0807709253825	0.00404031142725	0.0286230490866
g	0.0011548949292	0.00170331222684	0.00266372014301	0.0425203773933	0.0805861642103	0.21926784929	0.110329832629	0.255455326023	0.0536902554608	0.100403351476	0.132224921696
r	0.00367368404307	0.00428271817561	0.00728021424767	0.0204333522978	0.0428609160701	0.138771279763	0.0519650478763	0.218814585341	0.0716376394869	0.152149707159	0.288130860565
à	0.00459096568102	0.0055292981252	0.00914474061589	0.0121555624326	0.0260649353567	0.110686703254	0.219979887292	0.181028935114	0.086995316829	0.0884926063863	0.255331058522
m	0.00834080356034	0.0091521441084	0.0106839307386	0.0168638058109	0.0246291864522	0.0894144510847	0.394925722431	0.150141718371	0.0934579206097	0.101057262795	0.101333077174
m	0.0521508105201	0.0491302713695	0.0463133342462	0.0504091586036	0.0532161081507	0.116722527028	0.286856609477	0.10889564179	0.0734197768699	0.107070179598	0.0558155723913
a	0.0604638093067	0.0560228183232	0.0523413219821	0.0500903550779	0.0503053799169	0.128439349009	0.136017805159	0.116157896263	0.12025579229	0.083741616866	0.146163831464
t	0.0224792535689	0.0212417799744	0.0207938352274	0.0190207694026	0.020190152839	0.063422232003	0.070706373053	0.114646614421	0.149196354097	0.124616850622	0.373685750488
a	0.0097393538048	0.00952197418713	0.00954498854247	0.00845383658753	0.00957778189633	0.029018933001	0.035036553151	0.10134079714	0.226942941366	0.129465065207	0.431357723496
d	0.0041929640501	0.00420785815804	0.00427346721416	0.00419245598251	0.00485551101544	0.0160751210003	0.027902620517	0.10012382338	0.282455823789	0.296222190069	0.255498155832
e	0.00234794121937	0.00244926813601	0.00246798131472	0.0027720935595	0.00321134045515	0.0077656022001	0.0256696856723	0.0551660641267	0.252098304596	0.375217593356	0.270834146611
r	0.00155316764246	0.00173436982867	0.00165689334824	0.00172007335183	0.00193874073505	0.00413672963337	0.0126779443908	0.0302955962756	0.202741720532	0.455870661119	0.28567410887
f	0.00136210673749	0.00159315612956	0.00234555294941	0.00152329187394	0.00181711374502	0.00468538441112	0.00784514217693	0.0190814976585	0.0817116521773	0.443000139706	0.43503499629
ù	0.000813823602497	0.00106400752985	0.00211465788314	0.00089567676798	0.00118725361501	0.00582995553704	0.015223732439	0.0147124251195	0.0381947377258	0.310800299235	0.60916347543
m	0.00210189143417	0.00245025994328	0.00259910226105	0.00229447867599	0.002413516305	0.00559354561235	0.024296372813	0.0105859139398	0.0308749642419	0.528600989745	0.388188945143
m	0.0195344046781	0.0195854501811	0.018774835087	0.0167278811587	0.0157382631017	0.0246960737374	0.024647487271	0.0158572819799	0.0297940967473	0.496995926582	0.317648291714
u	0.023869263186	0.023724848787	0.0227022534123	0.0198239902629	0.0184574265939	0.0292974883458	0.0184631640903	0.0136905981666	0.0176535652491	0.318470072194	0.493847353905
</S>	0.012050924033	0.0120323489835	0.0115379162811	0.0100117419464	0.00931444413695	0.0148628778229	0.00988131304515	0.0070281228433	0.00993978562455	0.310231021097	0.593109511953
