 	sono	stato	sempre	poveretti	</S>
ì	0.96671238	0.02716772	0.002958553595	0.0016769371853	0.00148439129315
m	0.796666786667	0.197996103333	0.000999691175667	0.0006481673053	0.00368925129315
e	0.459894788889	0.531488717778	0.000831054805889	0.00120535622177	0.00658009689772
s	0.240040292963	0.708234222593	0.00229370610196	0.00338418957392	0.0460476267659
t	0.236051327654	0.665768490864	0.00505970953399	0.0212505025246	0.0718700012553
a	0.193200847885	0.719459696955	0.00715066984466	0.0367873028415	0.0434014907518
m	0.088122289295	0.838715598985	0.0169392412816	0.0243727798472	0.0318500882506
m	0.0939098644317	0.751813066328	0.0189048467605	0.00925719131573	0.126115016084
è	0.225903141477	0.615646998776	0.00814656402017	0.00452044890524	0.145782837361
n	0.462665367159	0.429862889592	0.00942211644006	0.00572138963508	0.0923282711203
a	0.394186815386	0.220405403197	0.279391163813	0.015158595545	0.0908580317068
p	0.150469067129	0.138232691066	0.434411727938	0.071221433515	0.205665035236
à	0.0661130726163	0.0782605697553	0.537928099313	0.0877679031717	0.229930295079
n	0.0393800754454	0.0478259443184	0.773510216438	0.0488398297239	0.0904438983597
t	0.0312880456818	0.0380865714395	0.854142105479	0.0323859065746	0.0440973767866
a	0.0114091698806	0.0138286453932	0.83901113516	0.0957680455249	0.0399830029289
t	0.0184422784135	0.0243466897111	0.586592955053	0.193369898508	0.17724818431
e	0.0207128353122	0.0275579897084	0.507149528351	0.207774416169	0.236805203437
c	0.00891717541173	0.0128325360408	0.573349052784	0.21733641539	0.187564779812
h	0.00506082276058	0.00795403449693	0.664085347595	0.169194420463	0.153705394604
ù	0.00184778696353	0.00277339476898	0.529165090532	0.389265455488	0.076948292868
d	0.00804175320784	0.00844292437633	0.196006120844	0.721958135163	0.0655510576227
d	0.0321297214026	0.0216834164588	0.111398342948	0.710172161721	0.124616352541
h	0.0339559289675	0.0197418004863	0.0773288389827	0.611106803907	0.25786662418
i	0.0126526936225	0.00781987365543	0.0382694066609	0.411991821302	0.529266194727
</S>	0.00661514001125	0.00414173556771	0.0233673068305	0.255111015651	0.710764797364
