 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.93302245	0.0489029895	0.00606673367	0.004586256313	0.0034097054063	0.00279234892303	0.000304081707551	0.00091550366973
m	0.81524025	0.151704135167	0.0182210938367	0.008022109313	0.00181927907297	0.00202098005636	0.000685293774218	0.00228691470306
a	0.766822983333	0.195093287056	0.0222955303989	0.009174094069	0.00128943059422	0.00176401617292	0.000812613944839	0.00274805810335
r	0.643882911111	0.316400904352	0.0202092999196	0.00844881365433	0.00194570296797	0.00393950841177	0.000929272301713	0.00424356490345
a	0.38377594037	0.562093534784	0.0286740989732	0.0127061025514	0.00218910743266	0.00470535636726	0.000970913769238	0.00488493430782
n	0.23635203679	0.693090144928	0.0364166066577	0.00922861995047	0.00114883348755	0.00618241635242	0.00473474115841	0.0128465971093
g	0.144050293597	0.738688871643	0.0364874868859	0.00441139968349	0.00082174744585	0.00720908771747	0.0068653273528	0.0614657600364
i	0.151616152532	0.687619647214	0.0791978136286	0.00712302482783	0.000443244845283	0.00315737597249	0.0032383020276	0.0676044100788
à	0.123595278177	0.656191459071	0.17488057121	0.0161840829426	0.00215039239509	0.0021475428575	0.00121243122587	0.0236382598596
n	0.0931478367257	0.60531006969	0.20067048707	0.0183472993142	0.00307048336503	0.0037209213525	0.00429748951529	0.0714354630532
e	0.0778979068086	0.361632358897	0.43984288569	0.0214247147714	0.00157609336834	0.00335653440583	0.00529049776843	0.0889790281844
è	0.0272176155029	0.149971818632	0.708263738563	0.0785657999238	0.00134157750278	0.00141470283694	0.00181126111281	0.0314134606081
n	0.027260840501	0.093055521544	0.659791582854	0.105045886641	0.00266334053426	0.00190142469231	0.0065460442976	0.103735314249
e	0.026185996947	0.0460417713547	0.519184467618	0.261052655547	0.00612255097809	0.0021726675641	0.00816481032253	0.13107506975
s	0.0145812267623	0.0271719076249	0.360350965873	0.426089358516	0.0127323699927	0.010197622188	0.0586511379975	0.0902254249167
e	0.0107120110241	0.0208202296283	0.220126011958	0.498975292839	0.0541179316642	0.0239629677293	0.0771129317992	0.0941726249722
g	0.00601563677803	0.0123883999628	0.172004157319	0.559805830946	0.115070193888	0.0269845915764	0.0426769990664	0.0650541989907
i	0.00448941611268	0.00961908407093	0.13758846044	0.498644143649	0.202443484629	0.0463807361921	0.0302376160221	0.0705970736636
r	0.0135340045576	0.0186583434403	0.09343506148	0.444479681216	0.20179509821	0.0797025653974	0.0665194723407	0.0818757862212
è	0.0167533910325	0.0220592330801	0.0809717414933	0.339425173739	0.339243862737	0.0703026111325	0.0789965749136	0.0522474290737
t	0.0145459691908	0.0175851322934	0.0597580648311	0.21184038458	0.586228637579	0.0501846130442	0.0375715264379	0.0222857168579
s	0.0270971973969	0.0232643340978	0.0580922629437	0.134650811527	0.53519907586	0.0600116796814	0.0649305028126	0.0967541774526
i	0.022658690679	0.0153975800036	0.0403934942479	0.0683164910423	0.512174705287	0.116294095227	0.0795144949375	0.145250482484
d	0.0103824134397	0.0079044269722	0.0215789576826	0.0477955342141	0.611034768429	0.173931281742	0.0517050743125	0.0756675674947
ò	0.00684936431323	0.00604973699073	0.0167907710275	0.0497263870714	0.550625656143	0.268580080581	0.0444186934375	0.0569593058316
p	0.00501398907108	0.00469538566358	0.0103370378092	0.0312479951905	0.334825585381	0.345041400194	0.198765304479	0.0700732836105
u	0.00381595836503	0.00360170196919	0.0062306054764	0.0150450185635	0.143133128127	0.315476633398	0.380613574826	0.132083346204
e	0.00137283277968	0.00123446105306	0.00215685717313	0.0055157430545	0.058694260709	0.267974857799	0.382719831609	0.280331108735
m	0.00062697369656	0.00051735776302	0.00101751056538	0.00384324788483	0.043370921903	0.309569909266	0.383619267203	0.257434807578
a	0.000420225328853	0.00033463018434	0.00067449063846	0.00330766866161	0.0353794147343	0.432989246422	0.330840522401	0.196053873859
r	0.000664491252951	0.000573406928113	0.00054665216282	0.00193390895387	0.0137880049114	0.330071461807	0.477605004134	0.17481711262
è	0.00122121865098	0.0011011621427	0.00136578605427	0.00328130018462	0.00695207653713	0.136122178602	0.564147111378	0.285809158873
i	0.00107074074699	0.0009622857209	0.00141126071142	0.00340853311821	0.00464032869238	0.0823137052007	0.349229127126	0.556964006291
</S>	0.000655984368495	0.00057764767045	0.00076175119571	0.0019115798941	0.00263907061619	0.0636636036004	0.277753013563	0.652037333146
