 	mi	si	gonfiò	il	dito	</S>
m	0.96921525	0.020815398	0.005826355465	0.002386448425	0.00116759515	0.00058892565
u	0.70994731	0.190790627333	0.0904854404883	0.00731604640833	0.00088159575	0.000578958438667
p	0.314202181333	0.323734909111	0.314157666829	0.0459793313028	0.000960318416667	0.000965602834889
r	0.159080111778	0.24189920637	0.42139451561	0.100942700434	0.0207280115056	0.0559554648116
ì	0.103003256659	0.144149502123	0.49529552187	0.154687100145	0.0272766942685	0.0755879211705
s	0.0437491542863	0.109872257374	0.64045059729	0.159943253382	0.0102439673895	0.0357407632902
t	0.0262461097621	0.0920322741247	0.503162375763	0.104042026794	0.0390910319965	0.235426201097
i	0.0121939023507	0.0439625073082	0.245367288588	0.353352164598	0.0514909496655	0.293633229492
t	0.0225556485469	0.0556668233694	0.237041872863	0.516560088199	0.0503864635552	0.117789115624
o	0.0259751452546	0.0584045665798	0.216954540954	0.5764385294	0.0623774078517	0.0598497803413
d	0.0187780738239	0.0401674083166	0.199984820318	0.6643278498	0.0469653002839	0.0297765162471
à	0.017145496608	0.0346989670389	0.219821386773	0.633235403267	0.0742866577613	0.0208120962824
t	0.0162184798693	0.0276596502796	0.169729168924	0.598373497756	0.160676482587	0.0273427666275
t	0.0192511329564	0.0301299037599	0.129055584308	0.375432450919	0.211353754196	0.234777223542
i	0.0105372078858	0.0156377176126	0.0532473072127	0.164334780973	0.453182751399	0.303060272181
l	0.0161919405289	0.0202542808969	0.0372064868476	0.0952612393243	0.585186517133	0.24589956506
o	0.0180699330276	0.0217809219256	0.0318113516059	0.0699063789081	0.633675239044	0.22475616502
</S>	0.0090389192908	0.0108991464028	0.0159188197879	0.0358512631541	0.792560169522	0.13573163251
