 	può	che	sono	ancora	svegli	</S>
i	0.95158557	0.0341110405	0.0064796496775	0.00284531121	0.001232927212	0.0037454584775
s	0.762609343333	0.0385330458333	0.00756968934417	0.177672689877	0.00408317534533	0.00953204681083
ò	0.594622734444	0.135006047278	0.0161040484481	0.237618135959	0.00511767021511	0.0115313603503
z	0.570965948148	0.299790962426	0.0338297041494	0.0828411409863	0.00416331683837	0.00840892969677
i	0.349692127049	0.415595334142	0.166976879383	0.0467533823288	0.00761698527946	0.0133653313989
k	0.13080008935	0.336224931381	0.465500516461	0.0346967369763	0.0105467487598	0.0222310037996
a	0.0501970048833	0.156702691127	0.73355163882	0.0186508228588	0.0081535943866	0.0327442632665
ì	0.0185674636278	0.0937304410423	0.708990106273	0.14824327762	0.00555934359553	0.0249093749888
n	0.0140625614426	0.0779836096808	0.591005348758	0.191166772873	0.0223642355318	0.103417458896
e	0.0109785299222	0.0414661865603	0.416098449586	0.368657121291	0.0283305088439	0.134469204299
a	0.0037689261754	0.0146361674868	0.166162891329	0.712062877097	0.052868154948	0.0505010053997
n	0.00327525881847	0.0125485407956	0.116819058576	0.590227509032	0.192687661649	0.0844419910999
k	0.00534517677282	0.0133156239319	0.112420430859	0.270214640344	0.20036111845	0.398342997033
ò	0.00603718835761	0.0103790528106	0.0666082172863	0.383978887448	0.0735779057167	0.459418720344
r	0.0541514843859	0.0618207524369	0.106609101429	0.544360942483	0.0442014319056	0.188856259781
a	0.0683129320653	0.0753544115123	0.11041003681	0.353947319161	0.199299172302	0.192676104927
a	0.0228788431738	0.0256438493974	0.0419006412633	0.18060594472	0.521773404101	0.207197288309
t	0.00795288005327	0.00959728619247	0.0164981087478	0.13899075824	0.712284191367	0.114676755103
s	0.00295925229109	0.00422290227616	0.00797938918927	0.10332275528	0.502305838456	0.379209890701
ù	0.0010620815837	0.00154346423739	0.00285211969309	0.05161448196	0.475485054152	0.467442840234
n	0.00286283505457	0.00411696121246	0.00416268692103	0.0571086816533	0.727148884717	0.204600006745
n	0.0185117005515	0.0165649920708	0.015436572307	0.0732903372178	0.652810844906	0.223385592248
i	0.0213135429005	0.0173037478436	0.0162178390757	0.0660720210726	0.618804898302	0.260287954083
t	0.00790676435017	0.00680759186787	0.00626772896523	0.0366480198575	0.508293446101	0.434076451361
i	0.00340142073506	0.00322554315796	0.00287302532674	0.0164734638358	0.267862135367	0.706164400454
</S>	0.00170171329503	0.00161771723198	0.00144528122087	0.0087223414929	0.223539877683	0.762973050227
