 	non	mi	aspetti	che	non	vengo	</S>
m	0.715785875	0.267407935	0.0042187929	0.001529733523	0.0059849089865	0.000553564693	0.00451914245
ì	0.516082225	0.455987685	0.0212618538	0.00211072008967	0.00241082155317	0.000209902396333	0.00193678359333
m	0.260212837333	0.567081428333	0.155359141267	0.00305203662989	0.00190583141772	0.00120033460211	0.0111884136744
e	0.136665261444	0.634940226111	0.207018440422	0.0036697063433	0.00176197170591	0.00151349959037	0.0144308992415
m	0.092886236148	0.494915807037	0.340670273474	0.0226889869811	0.0036007781353	0.0136382372531	0.0315996390972
ì	0.128856631049	0.267387924012	0.461716441158	0.0515245239937	0.0354439477118	0.017692004371	0.0373784725991
n	0.166834443683	0.293840844671	0.364407907053	0.0645514266646	0.0594677182373	0.010123524077	0.0407740950997
e	0.0849899132277	0.228757137557	0.245135495684	0.323031570888	0.0673133904124	0.00766857172567	0.0431039128999
k	0.0321305105426	0.0862983768523	0.124218993561	0.524664876963	0.122561046804	0.0358433582752	0.0742828255
a	0.0133256854809	0.0351949607841	0.0694249568537	0.476253258988	0.266212602268	0.0467322417584	0.0928562568333
e	0.00477060333697	0.012317143648	0.0257330939512	0.352899959663	0.543582540756	0.0179881040528	0.0427085112778
n	0.00251407252232	0.00521750410267	0.0129904393171	0.172484776554	0.583401446919	0.193513505818	0.0298782450926
è	0.00556415524077	0.00652203770089	0.0084360685057	0.0955757778513	0.54120223564	0.289815973606	0.0528837956975
r	0.00751606994692	0.00749679956696	0.00534941676857	0.0499211669504	0.432566538547	0.446702976202	0.0504470585658
k	0.0377098531823	0.0423193968557	0.0180500277895	0.0467337426501	0.196977952849	0.543555292067	0.114653712855
u	0.0467423861941	0.0529022335852	0.0208582213965	0.0445049162167	0.173810064283	0.334571530689	0.326610620952
m	0.0170292304314	0.0189752338284	0.00817008499883	0.0187262655722	0.126911795761	0.463233996896	0.346953353651
e	0.00645668832047	0.00711641558613	0.00359031134628	0.00801606932407	0.0544530692537	0.462303368965	0.458064031217
</S>	0.00333083907524	0.00362923225806	0.00185727659314	0.00447614611204	0.0393250491268	0.270735059482	0.676646365609
