 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.96668077	0.0286264655	0.00071640383	0.00059040127395	0.00219337020985	3.339123685e-05	0.000110473043213	0.0010487006695
ì	0.936253076667	0.0598105405	0.00180923899667	0.00053051197395	0.00114012880985	1.78196835167e-05	4.27999355463e-05	0.0003958855795
n	0.909861245556	0.0849870048333	0.00248957566556	0.000577585591317	0.00086887869995	2.90453911722e-05	0.000205294430849	0.000981391403167
i	0.615700955185	0.371832138278	0.0100910076885	0.000536161297106	0.00041874479665	2.64802281221e-05	0.000253528563108	0.00114101075839
e	0.215481355662	0.491186299426	0.28476803923	0.0064084461657	0.00149704473222	1.1390173772e-05	8.8868482861e-05	0.000558594843463
n	0.079172555154	0.239662246475	0.39072340641	0.0435094597219	0.00812512141074	0.00862765500126	0.0685867350933	0.161592873681
è	0.035465474918	0.245371822158	0.319511962137	0.066822555574	0.0120826141369	0.0118096310204	0.0920747612978	0.216861210494
r	0.0587833121727	0.305659624053	0.365398637379	0.085097630858	0.0110648560456	0.0090447210268	0.0365832870326	0.128367929431
k	0.241125707391	0.256186051351	0.26022083246	0.091378234286	0.00845971328187	0.00855827754227	0.0206078608442	0.113463296477
o	0.257908022297	0.16470649045	0.24200369082	0.237460348762	0.011361231694	0.00410698688076	0.0102406376814	0.072212572159
t	0.102834133932	0.08009022815	0.212468783607	0.368818936254	0.0307315315647	0.0944944874603	0.0189415057938	0.0916203907197
t	0.105941401311	0.0857018987167	0.120753684536	0.254776912085	0.0677996438549	0.171994829153	0.0528516559313	0.140179983573
e	0.0912996504503	0.0694604645722	0.0816967121787	0.261376417362	0.211835791285	0.113010415384	0.0503097083771	0.121010833524
e	0.0307806916154	0.0240522382174	0.0487032290596	0.274613405787	0.494381330428	0.0532944577947	0.018438177559	0.0557364377747
t	0.0117104031905	0.0101363188991	0.0279431870199	0.162177405262	0.466118316809	0.255899526265	0.0295106908863	0.0365041301916
u	0.00533342442503	0.0053998483497	0.0134301789733	0.093320879754	0.428690528936	0.389998598755	0.0338048495288	0.0300216789639
s	0.00206543020321	0.0022005707999	0.0054402369911	0.0465351545847	0.394410040645	0.508329422918	0.0263274917429	0.014691628888
m	0.00219519416774	0.0024058232333	0.00345364869703	0.0222599458616	0.146444446215	0.485525104306	0.135573449914	0.202142386629
è	0.0128478022559	0.0158726796111	0.026212618899	0.105510169621	0.091020230405	0.306361171435	0.168107262638	0.27406807221
n	0.0996734040853	0.101772101204	0.0909397729663	0.190859149874	0.0741880424683	0.252828883812	0.0789680768793	0.110770546403
o	0.117822162162	0.116791106968	0.0891018640554	0.127573638958	0.0560028098228	0.177771324604	0.0958890122931	0.219048041134
m	0.040093589854	0.0399286550893	0.0311291639851	0.0478395261527	0.0429077602743	0.162884738201	0.367841990764	0.267374550378
e	0.0140989263063	0.0141705227198	0.011290996805	0.0184445976842	0.0247849127581	0.1003791174	0.435414710255	0.381416206793
t	0.00544608152377	0.0057539737966	0.005003885845	0.00809544069473	0.0228721212527	0.1450324438	0.369324140085	0.438471897264
r	0.00271315049459	0.0030589318322	0.00291624367167	0.00433346869824	0.0159882320176	0.147174247933	0.364191370028	0.459624327421
ò	0.00148841205153	0.00198986311073	0.00430232528056	0.00813849236608	0.0158697309392	0.0912016326443	0.233932146676	0.643077375807
m	0.00212466475051	0.00293615070358	0.00611747742685	0.011029809122	0.0178344773131	0.0826271992148	0.420327552225	0.457002661936
e	0.00192728984017	0.00244073432119	0.00353003693228	0.00552537978733	0.0104099640377	0.0492612044049	0.434174797408	0.492730600645
</S>	0.000973271155085	0.00124265379059	0.00180242165114	0.00285757401366	0.00698101391885	0.0347633817024	0.237185098704	0.714194615323
