 	sul	muro	vuole	uno	specchio	</S>
s	0.74180977	0.1558017135	0.0087494092	0.020060306	0.0626082705	0.01097057665
t	0.889970516667	0.0666676619667	0.0043002077	0.0102731798667	0.0241540737667	0.00463439547333
o	0.951670438889	0.0238164610222	0.0104055204	0.00388772629243	0.00854635072553	0.001673514475
t	0.661158462963	0.0123550259074	0.0123636933667	0.0133814955677	0.252231833112	0.0485094746522
ì	0.247680694654	0.331117938969	0.00702745435557	0.0165656787302	0.333474169835	0.0641340465731
c	0.170171005218	0.607429029656	0.0834424984519	0.00600545915107	0.111241281676	0.0217107032467
h	0.408288711739	0.437680086552	0.106688111817	0.00247465782002	0.037157931322	0.0077104662389
o	0.501080817246	0.214361201184	0.244676312939	0.00205615120967	0.0157918312707	0.0220336838696
t	0.288150739082	0.078370515428	0.290975113646	0.00614021843656	0.215112936757	0.121250500623
è	0.126222098027	0.036029606176	0.268458147215	0.0215817836455	0.336977282252	0.210731103541
l	0.126295784342	0.0272268120587	0.310151965738	0.0461124898818	0.207530270751	0.282682684514
i	0.125985367447	0.0205490596862	0.175465188579	0.0764438982939	0.16487892025	0.436677541505
o	0.0455388159823	0.0124532347021	0.0934184085263	0.189131471098	0.18229881675	0.477159250502
j	0.0330900061608	0.00491766160737	0.0522808108421	0.312713990366	0.28276318225	0.314234373501
a	0.0290360789536	0.00328277670246	0.0299577462807	0.436206996789	0.350410504083	0.151105927834
l	0.0122688207179	0.00266803550082	0.0171536774269	0.38242017893	0.436854678028	0.148634639278
ì	0.00652566037263	0.00177747602361	0.0091752195423	0.172236743643	0.517123592676	0.293161306426
</S>	0.00367436413631	0.0012689847968	0.00538705287115	0.110475377822	0.489011896338	0.390182303213
