 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.940811225	0.00452086165	0.00428126219	0.006631044945	0.00388322192	0.027454190843	0.00264992903667	0.00976823908508
t	0.864286108333	0.01604999955	0.0112368225233	0.00925436961167	0.0554809307867	0.0387888385097	0.00117033161334	0.00373257295174
e	0.833328519444	0.0237055055167	0.0149618556411	0.0101514273072	0.0728776354289	0.0425766349249	0.000677244318563	0.00172117900665
l	0.756632339815	0.113717524839	0.0363271816804	0.0137645148724	0.0329367623096	0.03322064173	0.00334236364364	0.0100586814916
a	0.433004473272	0.261941741613	0.17700181056	0.0366859382908	0.0401231617699	0.03386224291	0.00431675080455	0.0130638954305
e	0.173695093901	0.317725493871	0.367981870187	0.0794288194303	0.0395303319233	0.0154628893367	0.00153854323952	0.0046369757035
M	0.0639798461103	0.239552412957	0.342578256729	0.308157226477	0.0203917406411	0.00576085774557	0.00854741946117	0.0110322168612
a	0.0434959393701	0.387360232652	0.183502222243	0.340152395826	0.00909331974703	0.00267627368186	0.0115917018871	0.0221278962871
r	0.06265828179	0.442544929217	0.091342604081	0.232783212275	0.026842623449	0.0783934070606	0.020968566029	0.044466383429
ì	0.0587468805967	0.372307228072	0.109854458027	0.235484760758	0.0443212428163	0.110634027687	0.0239988374097	0.0446525878097
a	0.0256333078322	0.329673072024	0.248103906009	0.287017283586	0.0372185089388	0.046040110329	0.00876914114657	0.0175446915366
à	0.0097214115774	0.134901144008	0.44488993867	0.304799314529	0.0656393809796	0.0285076798763	0.00379214772552	0.00774899307887
v	0.0107275361925	0.0714114686693	0.45312511289	0.231297948176	0.103041060327	0.0334008199588	0.0238106816418	0.0731853746596
v	0.0203609487308	0.112956169556	0.456741410963	0.181321898392	0.0783415857757	0.0239738331863	0.0303789616139	0.0959251777532
r	0.0373303959103	0.159143606519	0.506962383654	0.178428331797	0.0483180275919	0.0199821915954	0.0115557805046	0.0382792754511
i	0.0327651951901	0.102849879173	0.346901187885	0.231057287266	0.142200725864	0.103832027198	0.0198517197349	0.020541977817
n	0.0179161032834	0.0458882860577	0.171611529962	0.186172454422	0.219119351955	0.230679022399	0.0947042855783	0.0339089802723
a	0.0129164907378	0.0247401640192	0.0931030353207	0.119563397807	0.166459928652	0.407358327466	0.128575741859	0.0472829300908
r	0.0125476302226	0.0172353503397	0.0614868024402	0.068708730269	0.103395297551	0.394690335822	0.30018957062	0.0417462816969
t	0.0145497794075	0.0228757264466	0.0431964234801	0.114086813423	0.0670290991837	0.206681225274	0.46815088354	0.0634300655656
i	0.00702307050917	0.0176450097489	0.0376874368267	0.121677109808	0.0493862823946	0.206883551758	0.469595897847	0.0901016748552
s	0.00552096120972	0.00923160584963	0.0175674739422	0.050345008936	0.0328583697982	0.185444680586	0.598773209282	0.100258716285
e	0.00500644772491	0.00624436743321	0.00925398531407	0.023319300312	0.0187270435994	0.144707113529	0.681262989761	0.111478745428
m	0.00254208939664	0.0032331324944	0.00629546087136	0.011153174304	0.0132498511998	0.12899977251	0.746285216587	0.088241292476
è	0.00303931616555	0.00410721569813	0.00644988105712	0.006176971168	0.0128638583999	0.0667772078367	0.757507458862	0.143078061492
n	0.0234935119218	0.0252481372327	0.027063310019	0.0111141399227	0.0272970804666	0.0439224506122	0.643764319621	0.198097010497
a	0.0290173685956	0.0303801988309	0.0311195094397	0.0125575712409	0.0283361800889	0.0272754418707	0.53985130654	0.301462386832
</S>	0.0145587812303	0.0154327190454	0.0162314888698	0.00659600702045	0.0144131714445	0.0168037799354	0.48241123327	0.433552758416
