 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.758789835	0.221019247	0.00370468215	0.0028691538	0.01276625325	0.000567438034	0.000155968671889	2.82453251995e-05	9.9163574825e-05
k	0.586672731667	0.246507729	0.10063561305	0.0410725303667	0.0146043725833	0.00982346810067	0.000267289005222	1.67031125328e-05	0.000399593484825
à	0.350840715222	0.434148289667	0.132204716783	0.0539229686556	0.0151361918944	0.0129239417702	0.000307940796907	1.32478249776e-05	0.000501984016875
j	0.130509243407	0.780129929889	0.061090290361	0.0182779584519	0.0052341989648	0.0043614456334	0.000128938350802	1.39482471259e-05	0.000254012080892
o	0.054477710469	0.858889963296	0.076509553787	0.00642189596063	0.00193489438827	0.0015082341258	6.90130422673e-05	1.4059247042e-05	0.000174632771631
t	0.0872683524897	0.599110671099	0.277529262596	0.0155180464302	0.0119432342294	0.00541048798327	0.00182312951609	9.92230026807e-05	0.00129752601521
r	0.12806644083	0.460451387033	0.331350278865	0.0259708151434	0.0248982900765	0.0137246046611	0.00691028667203	0.000899072234227	0.00772872977174
a	0.0809118250767	0.576315929011	0.232397327622	0.0446788997145	0.0374985023588	0.011634285149	0.00685094533401	0.00107147504794	0.00864076280558
ù	0.0316829018256	0.410771613004	0.453633085874	0.0553019192382	0.0391307077863	0.00390276040547	0.002336908857	0.000357291382857	0.00288286446296
d	0.0168133489419	0.176056585335	0.746082241958	0.0329742534127	0.0204805657421	0.00132200063896	0.001094123888	0.000481101057962	0.00469583946709
i	0.00932935936397	0.0766970481117	0.622926600653	0.264507628804	0.0190145767274	0.000566956489653	0.000684342796667	0.000524074386387	0.00574942202236
a	0.00340660193799	0.0361600549039	0.280855431884	0.445871509601	0.230516265576	0.000357198169884	0.000266769524556	0.000177047635929	0.00238909284745
a	0.00132036779266	0.0138578772013	0.108027605295	0.3281373932	0.547355475192	0.000233202586628	0.000174812489852	6.0325284543e-05	0.000832908782483
s	0.00326625864422	0.0081590407671	0.119403714765	0.3325103544	0.488754971731	0.00333406091888	0.02347383642	0.00189908089401	0.0191986641208
ò	0.00413800378141	0.00673198528903	0.126667442255	0.467849298133	0.323078270577	0.011583594973	0.03160105014	0.002596812918	0.0257535587736
z	0.0116288318271	0.012488606463	0.0965918214183	0.447505719378	0.248181770192	0.0393517956577	0.0188988430467	0.0159410737593	0.109411555991
i	0.0139084017374	0.0139368845543	0.0811404179594	0.244082182126	0.245943256731	0.188525245219	0.0528743926822	0.0204035785864	0.139185639197
g	0.0086854420408	0.00939450025143	0.0648788968065	0.193967996375	0.283036332244	0.244815835073	0.0757136098941	0.0216572148621	0.097850183599
r	0.0081437775136	0.0151919590838	0.0612416402688	0.190032815458	0.182463184081	0.123568274691	0.047439681298	0.0437359262874	0.328182764533
à	0.00584271833787	0.0153905713613	0.0268860850896	0.148785388486	0.186768974694	0.181074054564	0.0325991294327	0.0381989298291	0.364454167844
t	0.0138282397793	0.0180176111204	0.0270745936965	0.128953576162	0.183040831565	0.415718601521	0.0480718131442	0.026479886343	0.138814856948
s	0.0194492949264	0.0351195793735	0.0271989582322	0.0705418593873	0.098255459855	0.394892910507	0.0541479843814	0.064165508781	0.236228460316
i	0.0114997576355	0.0331678227912	0.0138367686674	0.0374615047958	0.0947181509517	0.206386848502	0.14296435146	0.0721736522603	0.387791143439
i	0.00451021197183	0.0160272279304	0.00494945616247	0.0164449875986	0.135122565317	0.147959716167	0.267152077153	0.0945761167534	0.31325764448
n	0.00278476539061	0.0083828794768	0.00326304850416	0.00979836519953	0.114411395106	0.099616604389	0.373184985718	0.184152025584	0.20440592816
ì	0.0020495543302	0.00344580467893	0.00276936079139	0.00777230986651	0.0524661650353	0.0581851807963	0.588850261906	0.167813150195	0.11664820372
t	0.0022642037434	0.00249552477964	0.00247249142046	0.0050362249555	0.0263805730118	0.0459344629321	0.540486703969	0.311252345065	0.0636774855733
t	0.00274747991447	0.00473208512655	0.00275749727349	0.00437415465183	0.0129327226706	0.032202276644	0.288681781323	0.504767838355	0.146804165191
a	0.00172635285482	0.00447719641885	0.00163462788783	0.00277954056394	0.00695175352353	0.016028864448	0.243993590441	0.380205336118	0.342202728397
</S>	0.00091623735241	0.00238187677443	0.000847937388915	0.00145890610197	0.00397494521177	0.011288068074	0.26238029522	0.263992568059	0.452759164199
