 	è	possibile	che	è	entrato	da	qui	</S>
i	0.933648615	0.05911018	0.0047835743	0.00059282528	0.00024237486	0.0010110987925	0.000439991061	0.000171328052
s	0.798296515	0.0343953848	0.00955007143333	0.00993074631333	0.00256045411667	0.0178956471592	0.116412430194	0.0109587145787
o	0.485611881667	0.222387439733	0.0757841811444	0.0191472737711	0.00374212823889	0.0236051150397	0.155099216645	0.0146227555829
g	0.213434315389	0.302373434244	0.228225560381	0.127628705257	0.0249549508463	0.0431937276666	0.052818847995	0.0073704877843
g	0.0767537004963	0.392873032415	0.24978194846	0.158409360986	0.0319696366821	0.0497265871989	0.0201759901983	0.0203097801281
è	0.0498259906988	0.700942797472	0.12974622582	0.0588995168953	0.0113476983807	0.018238990943	0.0085086103661	0.022490231576
s	0.0708347502329	0.569731655824	0.130115976607	0.0352581479651	0.0293813005469	0.113841464214	0.0131511990887	0.0376855447253
t	0.0616292500776	0.236489610941	0.133203103202	0.0284614599884	0.048292066849	0.182964414738	0.10227298003	0.206687101575
e	0.0267575483392	0.0861118139803	0.160194098734	0.230310802329	0.039676589283	0.101716187079	0.122027662643	0.233205314952
k	0.0129654017597	0.0460639176601	0.252063819578	0.41718734411	0.0902610900943	0.054110611193	0.042926723181	0.0844211440773
a	0.00827399343323	0.0319996817534	0.194577323193	0.50214581137	0.169792723365	0.0406218393977	0.016793733477	0.0357949325591
m	0.00472765185774	0.0165071277845	0.103533391064	0.451903970457	0.361347654455	0.0348171311326	0.00790759724233	0.019255522053
b	0.00820214148591	0.0178133932615	0.073229467688	0.256945080152	0.556259048152	0.0398283393775	0.00500142854744	0.0427211440177
ì	0.00981372296197	0.0167594740872	0.0491880512293	0.164404176717	0.650001329384	0.0513713264592	0.00912459331581	0.0493373513392
k	0.0108292447873	0.0161034820291	0.0345426510764	0.087878884239	0.738394393128	0.0737244321531	0.0106161707719	0.0279107491131
e	0.00909457669577	0.012389030663	0.0222583605588	0.0646801247463	0.530930911043	0.316497364051	0.0110642675906	0.033085379371
a	0.00343337389859	0.004256105609	0.00827449302627	0.0459822000821	0.200913286248	0.382291763017	0.313399207864	0.041449587457
p	0.0015112543262	0.001483428301	0.00305381171542	0.018114957494	0.0683829127827	0.146199027339	0.719994125955	0.041260471819
ò	0.00119919016873	0.000793929363667	0.00207657067181	0.011284176298	0.0308613590609	0.0830787937797	0.813178381985	0.057527561273
t	0.00279915512291	0.00174374368789	0.00326577442394	0.0108118990327	0.0221518540203	0.0634669029266	0.828129597328	0.0676310437577
t	0.00283892120097	0.00187065338263	0.00283032329798	0.0062326591109	0.0123691104734	0.0304152469755	0.883801752443	0.0596413552526
u	0.00102510911666	0.00068776465381	0.00103005193649	0.0023654387803	0.00428964437413	0.0139468402652	0.917486897481	0.0591683024175
</S>	0.00051567209283	0.000344593886305	0.000517243738995	0.00120154900515	0.00214706131156	0.0071940905426	0.92657866874	0.0615011762088
