 	perché	aveva	lavorato	molto	</S>
j	0.98217713	0.00774066365	0.0043338230167	0.00257836884835	0.0031699645985
a	0.99187363	0.00474597328333	0.00144804052937	0.00086091018505	0.00107140885783
t	0.77394701	0.0127740197278	0.0476130950225	0.0494470821651	0.116218763645
ì	0.513234813333	0.201871145576	0.0644342733408	0.0656996693984	0.154760074415
ì	0.320080744111	0.581267991859	0.0249286156136	0.0219608826625	0.05176174215
c	0.132943089704	0.77653994062	0.0360348447045	0.0118968467405	0.042585268195
h	0.215196855235	0.69325921354	0.0402862554682	0.00859841990017	0.0426592397317
e	0.223707516412	0.450029464513	0.290273835723	0.00310615448672	0.0328829682439
p	0.100310881804	0.191747984838	0.378577380241	0.182839810029	0.146523897415
o	0.0573623487347	0.0728772666127	0.446061951747	0.244056012843	0.179642395805
l	0.0375832960449	0.0495748438709	0.635985430582	0.139447607114	0.137408795268
e	0.029878768315	0.0359953686236	0.499342666861	0.181052195705	0.253730985089
m	0.025140126405	0.0440599102079	0.545511902287	0.151633034235	0.23365503103
ì	0.0271703064683	0.058838996736	0.542105794096	0.235810513745	0.136074409677
s	0.0539868858228	0.0716941955787	0.344881564699	0.398470604582	0.130966723226
o	0.0591015239199	0.0623221875929	0.1858842681	0.577089088194	0.115602884409
n	0.025922027619	0.028305814931	0.0869379925667	0.765499049398	0.093335104803
t	0.0152159975397	0.0174257848103	0.0541322665556	0.843264216466	0.0699617509343
a	0.00543731904203	0.00632758013677	0.0186352443719	0.873454815489	0.0961450863114
p	0.00236339990948	0.00240300917892	0.0072400853773	0.791524568496	0.19646898877
o	0.00133665549429	0.00108302483331	0.00338699054577	0.756719009499	0.23747434959
d	0.000672262655897	0.00062689378477	0.00178149760192	0.818484813166	0.178434528197
d	0.000740284061966	0.00095948186159	0.00225407296731	0.838657667722	0.157388484399
h	0.000589867857322	0.00088244735053	0.00197709285577	0.806723842574	0.1898267648
ì	0.000263358752441	0.00042461594351	0.00124667348526	0.723702764191	0.2743625816
</S>	0.00015173408622	0.000295972766755	0.00122518924263	0.663013357096	0.3353137158
