 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.518761057	0.468620539	0.00183713475	0.00443407635	0.00039633918	0.0004436405202	0.004171706925	8.3684902835e-05	0.00066584596184	0.00050283132125	1.32028947612e-05	4.18215334727e-05	6.55264290287e-06	2.1572775874e-05
p	0.231415485	0.530372046333	0.04529705115	0.13816120245	0.0335263509467	0.00390231570353	0.0117775212583	0.00278607293617	0.00170397219517	0.000983694854583	8.17843809453e-06	1.55283115394e-05	2.80888646954e-06	4.7754826874e-05
e	0.118361389333	0.567925468778	0.0595646043833	0.18320889195	0.0445842733202	0.00505728646818	0.0143449921994	0.00368746369792	0.00205028778919	0.00114400004113	6.50329600255e-06	6.76359416927e-06	1.56082761942e-06	5.64756089287e-05
t	0.088776036111	0.591076659593	0.125707702128	0.10698102845	0.0313564154447	0.0118515360564	0.0198871428465	0.0143893929518	0.00627138812053	0.00319271053664	0.000114986045972	4.09263749792e-05	9.33448343605e-06	0.000344705109614
ì	0.090792122037	0.430676756531	0.265901434043	0.116412947483	0.0284052001482	0.0145690368521	0.0224108014155	0.0181084867573	0.00784671789018	0.00412887262555	0.000197934918657	7.07188796597e-05	1.66497911454e-05	0.000462334353205
a	0.0450407527457	0.360330938844	0.291199184681	0.266530137161	0.0114861461494	0.00536339359403	0.00902315560517	0.0062150050491	0.00282779925339	0.00164262363318	0.000112911223759	4.19981459166e-05	1.02765539816e-05	0.000175723127902
e	0.0152129576799	0.177792508581	0.189916515227	0.599835769054	0.0065739410498	0.00191576196134	0.00479671030172	0.00211773346303	0.00104173313113	0.00068138594906	3.78734549263e-05	1.40367333455e-05	3.48904641703e-06	5.96112124673e-05
s	0.00919946025797	0.0698209121603	0.208869205409	0.615770843018	0.0350759615833	0.00974950427378	0.0199707988672	0.00699568524434	0.013149618317	0.00960514007635	0.00118437989444	0.000119702889792	0.000107062618629	0.000381732147156
ò	0.00722077019099	0.0343688372534	0.371041825136	0.446263341006	0.0635857305278	0.0125531373246	0.0243759484357	0.00862166385711	0.0171386347797	0.0124738056434	0.00156830032391	0.000155539454031	0.00014217143121	0.000490253536185
z	0.0109442041687	0.0228366302845	0.418815131712	0.348037490335	0.151303333509	0.0088291070082	0.0158940282919	0.0033691178947	0.00674523960057	0.00938265883247	0.000644410193737	0.000248979445444	0.00073953745207	0.00221008233253
u	0.0122170080129	0.0181894019615	0.274460291237	0.256826600112	0.356291704503	0.0227040653361	0.0357408100973	0.00421190013157	0.00434151313352	0.0102726781108	0.000341455619912	0.000286451437481	0.00095401197569	0.00316211614418
n	0.00640633246097	0.00983803318717	0.130590837746	0.193979236704	0.532597201501	0.048627373112	0.0523721446991	0.00457095814386	0.00322551964451	0.00737296887027	0.000245578501971	0.00023497403816	0.00359976815023	0.00633907708139
e	0.00449941068699	0.00705091322906	0.0809000189153	0.113110518901	0.621446367167	0.0818568163707	0.0656632875664	0.00410395171462	0.00196794054817	0.00487287755676	0.00024879393399	0.00022009151172	0.00454221090674	0.00951679236046
f	0.010561931929	0.0122919585764	0.0468847183051	0.0822913063003	0.569643189056	0.133902412124	0.0781828338555	0.0189495811382	0.0192080241827	0.0105655531189	0.00401185514466	0.00283389115624	0.00268895325891	0.00798378125349
à	0.013540269443	0.0147092330255	0.037892686435	0.0635778587668	0.450844526352	0.197053550708	0.114071121285	0.0468575237127	0.0289890567276	0.0146183939396	0.00595452258155	0.00407488405208	0.00216025743297	0.00565610395116
i	0.005633304971	0.00602952313183	0.0180913926783	0.0425514132556	0.289134623117	0.220206670236	0.306112033762	0.0736694879042	0.0205081979092	0.0100531492132	0.00271922777052	0.00174074638469	0.00088893826149	0.00266128611039
e	0.00195361066933	0.00218544400594	0.0062667821361	0.0175762570852	0.112330326706	0.163166248412	0.568861737921	0.0775175459681	0.0323843176364	0.0148819140711	0.000935358858173	0.000586274125897	0.000310673537663	0.0010435018968
s	0.00116743421211	0.00130486500731	0.00331328792203	0.00801962416173	0.0698627402353	0.168371321137	0.54837085264	0.096424458656	0.0513695025455	0.0409440490237	0.00212021384406	0.000999981272299	0.00276960175922	0.00496205409893
ò	0.0010399229207	0.00112060353577	0.00268895770734	0.00582568342058	0.0676578724118	0.218934610379	0.362918714213	0.200560952885	0.0751140628485	0.0494560880079	0.00327292834802	0.00120469267077	0.00371352130641	0.00649137387964
z	0.00277141382357	0.00273283587859	0.00407875680245	0.00639975170686	0.0514251564706	0.194460086793	0.220303934071	0.260854184295	0.0779639929495	0.034655470336	0.00897950951601	0.00264621177026	0.0683359474888	0.0643927281399
u	0.00321728286719	0.0031530233362	0.00417444588948	0.00508561913562	0.0318112219235	0.135030331264	0.11808098069	0.351826228098	0.119809150983	0.0349441427787	0.0149189755053	0.00327933189009	0.0899611147763	0.08470813398
n	0.0024067755484	0.00235748898873	0.00312642235183	0.00344780614521	0.0218562447412	0.112568072755	0.08237246223	0.425468376033	0.168811756994	0.0415069295929	0.0322713131684	0.00201943373003	0.0533563705388	0.0484305425933
f	0.00248463814947	0.00261907466291	0.00322619691728	0.00394591008174	0.0193772354137	0.101050896252	0.0618585400767	0.287073415344	0.116709930331	0.0313491930976	0.0762357243895	0.00492896761001	0.0726549868463	0.216485270864
à	0.00149538421649	0.00171325018764	0.00226550163909	0.00577832586058	0.0139621719712	0.0705175654173	0.0708868106922	0.218233161781	0.137356391444	0.0625713289325	0.0925855634632	0.00627877340334	0.0578106313821	0.258545130955
i	0.00083964227883	0.00091394086588	0.00151251766636	0.00534651168019	0.0111383883904	0.0468053494724	0.0576060355641	0.19241402726	0.286524407148	0.222363626311	0.0557104958211	0.00331921089445	0.0213405799274	0.094165282985
o	0.00032611605961	0.000363357570293	0.000548937183453	0.0019621413534	0.00396139413013	0.0170839829575	0.0246432496214	0.09941711242	0.468177235716	0.318964712104	0.0201417882737	0.00175902095815	0.00757803190913	0.0350729335617
g	0.00035219137987	0.000322811948431	0.000550349035818	0.0010479140178	0.00842433631004	0.0367097961192	0.0286790296405	0.11240241414	0.468973005239	0.258427140701	0.0489773764246	0.00320437475272	0.00920246386971	0.0227268024206
e	0.000399524446623	0.000340187866144	0.000587040348606	0.0007512607426	0.00996653951001	0.0440021721397	0.0293412438802	0.12675023138	0.34463241508	0.283778390234	0.101286955475	0.0182806439176	0.0113984209566	0.0284849934735
l	0.000512537835541	0.000476762125381	0.000573406819535	0.000645108550867	0.00402036047667	0.0174222033132	0.0124545068601	0.0754722487933	0.232510431693	0.244915023411	0.250719835158	0.0547055913059	0.0701681816522	0.0354038481578
à	0.000736147888514	0.000680722755127	0.000837279853178	0.00141089251696	0.00312115249222	0.0095924206044	0.0100020298534	0.0512185225978	0.138612310564	0.287468821137	0.272277027719	0.0685481304353	0.108439295217	0.0470552597193
o	0.000658837619505	0.000614778531709	0.000728785921059	0.00158347863899	0.00244913169741	0.0059207339348	0.0096940416178	0.0404798958659	0.128934020188	0.483406670379	0.108479952573	0.0638961901451	0.066193669739	0.0869597785731
p	0.000523939313168	0.000507985797236	0.000487989763686	0.000901707779663	0.0011687407658	0.0027256257116	0.00499194423927	0.0239280589553	0.095620153396	0.374672655126	0.0681140015243	0.169068200048	0.125799749913	0.131489202858
