 	io	non	ho	cosa	da	mangiare	</S>
e	0.958761365	0.029217324	0.002511620915	0.001411969836	0.00593399623284	0.000797243630497	0.0013665290303
v	0.740306995	0.177450122667	0.0444924335817	0.020282846836	0.00810147389951	0.0043366988305	0.0050294474303
ò	0.529222038333	0.296658734222	0.115630484527	0.0357038339453	0.0104914521998	0.00578846151017	0.00650503387677
e	0.356740211911	0.501143524741	0.107811010176	0.0244906026484	0.0051863681466	0.00220311587312	0.00242521657816
n	0.12456598877	0.504695954914	0.275276295392	0.0586129295495	0.0082919365622	0.0146984700941	0.013858468412
è	0.04594754339	0.263816624971	0.507232621797	0.13540756985	0.0100525494541	0.0193950328314	0.018148067804
c	0.01878953593	0.17326821499	0.476508320599	0.273097786617	0.00591019115137	0.0303912937438	0.0220346776013
h	0.0367099519767	0.0813590159967	0.379878686866	0.414973715539	0.00449475068379	0.0494002812479	0.0331836332004
o	0.0403869851922	0.0421500469989	0.255169680622	0.504559218513	0.0980546857946	0.0342685225826	0.0254108569001
t	0.0317780915974	0.0398632029996	0.134002815207	0.417066802838	0.144618596598	0.187620213028	0.0450502474667
i	0.0285000196811	0.0360947072999	0.0682128225357	0.198027666279	0.312163603533	0.261560766009	0.0954404224889
è	0.0133242910424	0.0196835130666	0.0283334116452	0.119433937426	0.586399584511	0.14231900367	0.090506260163
n	0.0180616150141	0.0244258740222	0.0295869922151	0.124776239142	0.54706136817	0.16156503789	0.0945228293877
a	0.0158328934524	0.0184744441407	0.0258224969817	0.085327358314	0.614173952723	0.152823441297	0.0875454004626
f	0.0069858099318	0.00848136918023	0.0108506827706	0.0323147667047	0.535561159574	0.366038492432	0.0397677258209
à	0.00417948742393	0.00558693092674	0.00654581132353	0.0151456754016	0.244291675191	0.651348097477	0.0729023102736
o	0.00155670205131	0.00238821508225	0.00303139996284	0.00632162964053	0.136119076397	0.482199725826	0.368383243425
</S>	0.000798490720655	0.00124848840113	0.00155849246392	0.00328113483027	0.0756361101985	0.294528402913	0.622948891713
