 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.91161277	0.0195787625	0.0141630105	0.00737272475	0.03820121	0.0060801455	0.001905206182	0.000218059621575	0.00086807424
ò	0.908238323333	0.0520572055	0.00764500463333	0.00382373550667	0.0239700265	0.00323389575567	0.00064313938639	7.2865829042e-05	0.000315781837323
z	0.750794817778	0.1906167485	0.0173672496778	0.00887085325889	0.016471882	0.0149489151742	0.000459626879853	3.3518716481e-05	0.000436416976431
i	0.467108125926	0.416710176167	0.0677384598926	0.0127307508863	0.0157058641	0.0191109636914	0.000398556960998	2.0405956487e-05	0.000476706474577
m	0.237335995309	0.407621218722	0.303444026631	0.0187858140954	0.0204913614667	0.00847945643047	0.000608719008046	0.000225543190489	0.00300789470729
i	0.108454017436	0.444427286241	0.395435995544	0.0216776826985	0.0204134792889	0.00473892096349	0.000679734993349	0.00029406853981	0.00387887721576
n	0.0487623944787	0.47936735208	0.417115518515	0.0153506535662	0.019790592563	0.0030005325745	0.00157427112178	0.00234437400292	0.0126943760519
o	0.0241835614929	0.32060181736	0.578819739505	0.0329883758554	0.0199548666543	0.00268336905817	0.00187505935893	0.00302846444081	0.0158648299173
m	0.013351120831	0.224169732453	0.649569413168	0.0647315019518	0.0324533023514	0.00163987321939	0.000882732657977	0.0018681575201	0.0113342098724
i	0.00961196574367	0.121209135484	0.648427804389	0.166156183984	0.0396889707838	0.00294279717313	0.000555162319326	0.00148108649467	0.00992686265747
l	0.0211464040479	0.0883867064947	0.53580212813	0.218856521328	0.0498941802613	0.035576886491	0.0169971044198	0.00287796331952	0.0304620725858
ì	0.0264704288493	0.0870047271649	0.363447096043	0.325250100443	0.0821470450871	0.0514764968303	0.0231098880733	0.00338419847317	0.0377100092953
s	0.0411529137831	0.097294422055	0.297493792014	0.378064406814	0.080989820029	0.0298500469434	0.0201660626244	0.0125162810911	0.0424722748651
i	0.0431497379444	0.0708982153417	0.223968311671	0.365584098938	0.19673166501	0.0214690869811	0.0188448956081	0.0155355194064	0.043818497055
a	0.0144796431748	0.0237998400906	0.0827221602237	0.302724453646	0.52208162167	0.0270889536604	0.00659038683037	0.00519768489313	0.0153152339183
t	0.00640273356827	0.0109085953502	0.0568484540746	0.164011811882	0.64812567389	0.0554625012201	0.0102917601711	0.00924855967938	0.0386998691061
ù	0.00393475343609	0.0085588683834	0.0503230906915	0.168949690627	0.523056557963	0.173812930407	0.013516999557	0.0107017139365	0.0471453698687
t	0.00456801172536	0.0086588337278	0.0336037868972	0.142214120209	0.426712795988	0.246452843469	0.0213204706857	0.0183233523555	0.0981457817896
t	0.00485158587512	0.0070770811426	0.0237123802657	0.080690601403	0.314541605329	0.151715642156	0.0284802865619	0.0817322307852	0.307198617263
o	0.00199472979504	0.0027698104152	0.0087205992219	0.0364388084677	0.223429551776	0.240462315052	0.042839830854	0.0897348444951	0.353609545754
p	0.00214902126835	0.00261334527273	0.00574364857397	0.0194335188226	0.145788055925	0.400394881684	0.163013994951	0.0489888157317	0.211874729918
r	0.00241005475612	0.00276801077424	0.00508847219132	0.0130987126075	0.191695290642	0.271843033895	0.188784079984	0.162811818577	0.161500527973
à	0.00213195238537	0.00406875227475	0.00500545606377	0.0191643155358	0.217699270214	0.302448174632	0.109684391661	0.187592138526	0.152205545991
m	0.0102254440618	0.0131226977583	0.0157828916879	0.0331970311786	0.112647398738	0.414366991544	0.214255983887	0.0778810795087	0.108520486664
m	0.0527203850206	0.0510268195861	0.0435339092293	0.0579021970595	0.156392954913	0.293783940515	0.220119960296	0.0405432435029	0.083976616888
a	0.0586027845269	0.054987391312	0.0417773414098	0.0528170918865	0.160970651304	0.175860618505	0.198222732432	0.0506341238343	0.206127298963
m	0.021274027229	0.0201933717207	0.0159151544699	0.0202208632955	0.062579564768	0.097460642835	0.344976110811	0.180560524611	0.236819774654
e	0.008718790233	0.00844287140257	0.00711251428263	0.00884025600517	0.0247080465893	0.0470405802783	0.42817957027	0.30510532487	0.161852066551
t	0.004253008601	0.00428362112986	0.00357035928688	0.00430501427506	0.0108861220631	0.0213740915261	0.31975360009	0.376255161623	0.25531901885
i	0.0027574634328	0.00288617538662	0.00237537496163	0.00274822042502	0.00567376065437	0.0107598672754	0.291883226697	0.387211393874	0.293704539617
n	0.0012923057434	0.00137559223887	0.00117735781988	0.00134559494167	0.00288104205146	0.00672927542513	0.315807768899	0.476803297958	0.192587783206
A	0.000877603681133	0.00098669396629	0.000800240466627	0.000915451070557	0.00137241280549	0.00417734220838	0.1646707848	0.625415742653	0.200783711069
n	0.000458059627044	0.000547454958763	0.000375312055542	0.000446521180186	0.000524540290163	0.00226659046946	0.0744650094333	0.723544104218	0.197372385023
n	0.0269432394423	0.0235636121696	0.0101074920918	0.0097821890934	0.00326114706339	0.00960555448982	0.0461624594778	0.706306634739	0.164267666341
a	0.0360057618141	0.0314656090899	0.0134163104839	0.0129581474745	0.0041724345678	0.0120899630299	0.0280461051593	0.475090468246	0.38675519878
</S>	0.0184890039071	0.016227769595	0.00692631642195	0.00669871640225	0.0021624981039	0.00677628631495	0.0258161900796	0.340880769123	0.57602242939
