 	avete	cucinato	le	verdure	</S>
m	0.986313075	0.00615332875	0.004202149607	0.000539725392	0.0027917412
a	0.992146638333	0.00455231775	0.00169578722367	0.000201135817333	0.00140415602333
r	0.720035126111	0.03170011925	0.0386369046912	0.154146956531	0.0554809316644
è	0.318700473037	0.322829363083	0.0765851748971	0.206147611777	0.0757373730215
t	0.148084125346	0.648014454361	0.069795726299	0.0755153591923	0.0585903181405
s	0.0777974931153	0.522797734787	0.0460915120997	0.0568352020641	0.296478030713
a	0.0333776531618	0.516355594929	0.0604178426999	0.044600402098	0.345248488371
t	0.0250225185106	0.531526161643	0.152996944233	0.126825972109	0.163628374257
o	0.0221044958402	0.494124683881	0.225802368078	0.15442078378	0.103547632219
t	0.0113073492834	0.431726262294	0.288576966026	0.217269431003	0.0511199972063
a	0.0077056199028	0.197816645098	0.515952678675	0.241490232001	0.0370348614021
l	0.00384273537593	0.107344038699	0.575272152892	0.289786155667	0.023754930134
à	0.00264230950864	0.0491948998997	0.511346490964	0.419872745222	0.0169435522113
c	0.00121458718621	0.0265786389666	0.390119814655	0.571143325074	0.0109436385704
h	0.00280149452874	0.0163783816555	0.165026925885	0.787684491691	0.0281087015235
a	0.00439189107625	0.0121949609518	0.207984491962	0.73823509723	0.0371935425078
n	0.00370536579208	0.00576099638393	0.211986084987	0.753796265743	0.0247512761693
a	0.00225411956403	0.00288555345464	0.104165559329	0.656958965248	0.23373579539
</S>	0.00125144308201	0.00166432071732	0.0869056446645	0.463470847624	0.446707722695
