 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.9355628	0.0246205005	0.0064401934	0.00449538975	0.0033367343	0.009769323015	0.00078937028	0.00740850239055	0.00506417934355	0.0014973853159	0.00062716145708	0.000109157401282	0.00027931664887
n	0.654568493333	0.1245431485	0.0618961700667	0.0189983420833	0.113826812533	0.012791995015	0.00501694494667	0.00386820439055	0.00211631247688	0.0007129996159	0.000239068093747	7.39499446157e-05	0.0013475986822
ì	0.253525336778	0.425936632833	0.117276176689	0.0250407224611	0.151458596711	0.0142040567717	0.00631036624889	0.00271749494018	0.00117774660896	0.000469373381967	0.000112870098582	6.34491942386e-05	0.00170718276273
c	0.101403856293	0.636203677611	0.187975178896	0.0126269932537	0.0520981015703	0.0052556249139	0.00211952507796	0.000939620915393	0.000443540593987	0.000175601508089	4.4604395194e-05	3.99367141129e-05	0.00067370584291
h	0.047132397131	0.645362592537	0.275192149632	0.0100018784179	0.0184005225001	0.00186950523463	0.000743543262987	0.000327889679798	0.000162725105329	6.60368487963e-05	4.7411123398e-05	0.000134172954704	0.000559145734303
e	0.0301744967103	0.518445407512	0.414140863211	0.021568903806	0.01307973601	0.00133673658488	0.000330418029662	0.000200271919266	6.77318941097e-05	3.77609949321e-05	4.50891262993e-05	0.000148398290168	0.000424185793101
n	0.0123406728034	0.308646799171	0.587794744404	0.0571803112687	0.0314904640033	0.00162135859496	0.000192234776554	0.000276109206422	4.59169717032e-05	3.09332259774e-05	2.65296579331e-05	6.85818433227e-05	0.000285379479367
d	0.00687572073447	0.190013333057	0.626923201468	0.114204183756	0.0562594600011	0.00305614423165	0.000268826358851	0.000561351892141	9.79163049011e-05	4.21362076591e-05	4.45239999777e-05	7.06453624409e-05	0.00158259469312
i	0.00439444803816	0.109107502686	0.495639053823	0.296846747919	0.0835508600004	0.00730098034388	0.00041758699295	0.000630747210714	9.9188092167e-05	4.24996928864e-05	3.98823344592e-05	5.26396586403e-05	0.00187787291604
s	0.00733870357272	0.067238580562	0.356405601274	0.374728375973	0.141157843333	0.0209351466146	0.00305023910432	0.0221347912836	0.00124426402126	0.0025702438133	0.00134324108929	0.00017829598404	0.00167466082368
ò	0.00881154422424	0.0486850800873	0.263160147091	0.391562108658	0.213778127778	0.0283681798715	0.00670955503477	0.0295574894612	0.00192598557375	0.0036571940711	0.0018402780931	0.00023117014868	0.00171315619789
n	0.00475619070808	0.0327123439291	0.238201992364	0.450565549553	0.232869852593	0.0193149949572	0.00613236801159	0.0102689677404	0.00102229206125	0.00150884522703	0.000712159796367	0.000260298836893	0.0016741710893
t	0.00838683883603	0.040027326643	0.232642297455	0.399491639851	0.233856987531	0.0177760613191	0.00599040767053	0.0049152834668	0.00287452099042	0.00226907147901	0.00333551063412	0.00130176607896	0.0471322999631
a	0.00834556172201	0.0284700437477	0.121677163485	0.307296546617	0.308413255844	0.139376553773	0.00966285322351	0.00375005162227	0.00346709306014	0.00257060916634	0.00418841262871	0.00147739986372	0.0613044905077
o	0.00286005301067	0.00999716948257	0.0447853206617	0.160638078406	0.335027228615	0.406258644591	0.0114655864078	0.00426147677409	0.00124215558338	0.00107525609545	0.00141235030147	0.000493827425473	0.0204828748726
a	0.00105026265356	0.00342349454752	0.0157382373539	0.057722985002	0.291055986205	0.600259324864	0.0112483071359	0.0104295306914	0.00066932020446	0.000840197398483	0.000475941547223	0.000168187155991	0.00691820546753
d	0.00087144907452	0.00388814853584	0.0263228827513	0.0719394810007	0.265984755402	0.530315348288	0.0479560683786	0.0223181095638	0.00564651424482	0.00126208356616	0.000575598687908	0.00501247279933	0.0179070708158
e	0.000822426831507	0.00406333962528	0.0297826128171	0.0784672200002	0.185808311801	0.486873769429	0.11801654946	0.0476781001879	0.0118472170816	0.00137105016872	0.000718567122636	0.00675613665644	0.0277946746053
r	0.0024306686505	0.00398051165509	0.015522568839	0.0395228743334	0.0960619966003	0.409075036476	0.313227966487	0.076380908396	0.0138654693605	0.00417822493624	0.00180836966755	0.00409966707548	0.0198457078684
f	0.0038580548835	0.0078816345517	0.015375897613	0.0351616594445	0.0665392215334	0.276568778825	0.324157789162	0.0817541027987	0.0359605947868	0.0175553983121	0.0533616923559	0.0291099221585	0.0527152306228
ò	0.00321750302783	0.00688362665057	0.0109735458043	0.0274471984815	0.0447618785111	0.204655626275	0.326595630054	0.0870561525996	0.0923239265956	0.024740219104	0.0740801101186	0.0361721087862	0.0610924530409
m	0.00689459850928	0.00845733635019	0.0138359405348	0.0268847948272	0.035144940837	0.102789635425	0.513670176685	0.0809170665332	0.125689090199	0.0165517861347	0.0312306280395	0.0132442964287	0.024689685847
m	0.0374540775031	0.0366315344501	0.0523637091783	0.0649661982757	0.0690846656123	0.079733933475	0.404393777228	0.0480352471777	0.1338030014	0.0114914588116	0.0151998003465	0.0078400712429	0.0390025072823
u	0.042868884221	0.0402696491634	0.0561726290594	0.0643791981919	0.0651161674041	0.0661969704917	0.189634712076	0.115105586726	0.262469050467	0.0174775642705	0.0134644687822	0.00665067328097	0.0601944510941
o	0.0145618690937	0.0136030989378	0.0190341923431	0.0223963636706	0.0231564891347	0.0466274818306	0.082443574692	0.295053682242	0.277763986822	0.147465580757	0.0117566304274	0.00390670229366	0.0422303630314
n	0.0059518800979	0.0053937641826	0.00799380277103	0.0100049410635	0.0116171900116	0.0321939939435	0.066787127564	0.320324070747	0.234840318941	0.204026796919	0.0135362889758	0.0300602474312	0.0572696130105
ì	0.00338783413263	0.0027427225542	0.00451404912368	0.00627890828783	0.0076333638572	0.0232828722145	0.085691159188	0.190168816916	0.340372619647	0.194985442306	0.0379939273253	0.0407035704771	0.0622447400035
c	0.00260786634421	0.00200926654473	0.00299507307456	0.00407328769594	0.0046335858724	0.0121086453048	0.076165726396	0.101269608972	0.411447026549	0.259511954102	0.0640095991084	0.025651027159	0.0335173503345
h	0.00555805641474	0.00499268038158	0.00608699652485	0.00704866223198	0.00849531652413	0.0144143571016	0.0514190777987	0.069489796324	0.437009865516	0.263262998034	0.0558490383695	0.027427909053	0.0489453011115
a	0.00575383443825	0.00506928903386	0.00596370340162	0.00658441812399	0.00808573789471	0.0121957848339	0.0241460069329	0.055108773108	0.324079346839	0.292516562678	0.150784488123	0.027979739351	0.0817323653705
p	0.00836497211275	0.00627862925129	0.00669225202721	0.00649392275466	0.00726673801824	0.0105567647446	0.0216196329776	0.0439982853693	0.148310508613	0.258990297559	0.285550929374	0.0822999917837	0.11357706179
à	0.00977573637092	0.00692137788376	0.00727929210907	0.00697829198489	0.00735939677275	0.0105823315815	0.0283255903259	0.0380699077898	0.0868129775377	0.25282860252	0.238940753125	0.144789183928	0.161336540597
r	0.00665967245697	0.00503034476125	0.00540554713636	0.00551554646163	0.00550225435758	0.0074283868605	0.0242942861086	0.0260150985966	0.0793093305126	0.26574227084	0.219019294375	0.205752474643	0.144325514532
o	0.00494747343566	0.00412050478375	0.00437247728545	0.00445137636388	0.00446641789853	0.0055847641635	0.0147481092875	0.0158821992989	0.0497087771709	0.181569136947	0.272632014792	0.241859741548	0.195657015844
n	0.00252939859522	0.00204921252458	0.00223431093515	0.00228314949796	0.00230395591218	0.00308871039783	0.0103362310138	0.0098560998663	0.0390598573903	0.166232402316	0.304246638264	0.244268323849	0.211511695281
t	0.00228878083174	0.00184351520819	0.00204070494505	0.00208386019932	0.00206817790406	0.00304233533261	0.00936452833793	0.00886737595543	0.0362979181301	0.139893053439	0.276835926088	0.321404434616	0.193969378427
a	0.00139083011558	0.0011223277564	0.00123220163502	0.00124281036844	0.00119532694035	0.0019175752242	0.00367284598264	0.00623238375181	0.0168380625767	0.069058099813	0.246648785363	0.364457371539	0.284991366142
m	0.000832969110193	0.0006499370058	0.000719712731673	0.00071815479148	0.000699808365783	0.0010569551214	0.00241739633088	0.00352909551727	0.0115116647256	0.0525374659377	0.257610621788	0.43969607718	0.228020142047
a	0.000686418143398	0.0005009056866	0.000562471017224	0.00054718111816	0.000535089054261	0.000760696872467	0.00199821360896	0.00237528423909	0.00925080576187	0.0439998813126	0.284088507263	0.46492695906	0.189767584016
m	0.000605992854466	0.0004043335802	0.000457268212408	0.000426249660387	0.00040805947042	0.000552545089489	0.00129450553499	0.00166081031303	0.00568524244062	0.0297718151042	0.258914172421	0.520024839687	0.179794183005
è	0.00158379918482	0.000629280716733	0.000757433137469	0.000649577986796	0.000511707846807	0.000627455163163	0.00190496627833	0.00151022450434	0.00493273591354	0.0229018303681	0.134290533474	0.585634196562	0.244066306002
n	0.00445922756161	0.00243986029558	0.00271549377916	0.00242400662893	0.0019477938056	0.00189904598772	0.00440684789278	0.00214962663478	0.00442980473785	0.0163558341227	0.0643147738247	0.593047715521	0.299409968667
a	0.0044268169372	0.00279205556386	0.00303738007305	0.00275882825498	0.00228589034687	0.00218020399591	0.00440360315626	0.00198812687493	0.00356984545595	0.0111848164742	0.0387772772749	0.52688597184	0.395709166222
</S>	0.0023322900936	0.00143013812993	0.00156583275653	0.00140990099549	0.00115939399093	0.00112827434796	0.00223299636613	0.00109628733247	0.00188678704297	0.0061099248871	0.0268200626374	0.39813908592	0.554689033111
