 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.987655625	0.00333611895	0.0035997009	0.0018189407	0.001954008175	7.8732887e-05	0.0015568278765
c	0.860666158333	0.0956919592167	0.00521745176667	0.00148326646667	0.0104650225083	0.00817477757033	0.0183013460098
h	0.821804419444	0.124823211072	0.00402209452222	0.00102730321112	0.0132351822494	0.0109662150334	0.0241215690033
a	0.620789828481	0.357899068357	0.00283802944074	0.00042338116594	0.00482616869647	0.00452149572113	0.00870199786777
n	0.343840491494	0.599378012786	0.00773329014691	0.000273627425313	0.00299811443216	0.0266080687737	0.0191683861559
a	0.257429521165	0.671468727595	0.00877609231564	0.000171043936771	0.00224833682739	0.0347468396912	0.0251594343853
v	0.114044843722	0.618247192532	0.203171803039	0.00341248844392	0.00340877795913	0.0164947574971	0.0412201404618
o	0.0609663359073	0.552176714177	0.287055041013	0.00571314324797	0.00674399031971	0.0192860043324	0.0680587401539
r	0.0941879839691	0.570751018059	0.209631033671	0.00752249351599	0.0263041551066	0.0215601701108	0.070043116718
à	0.0941846929897	0.321372576686	0.222537354557	0.248973325505	0.0515075350355	0.0128404022036	0.0485841304393
s	0.117135132663	0.206231349562	0.186383521519	0.386538875168	0.0634287050118	0.00767316713453	0.0326092683464
o	0.121218748821	0.177121151854	0.262898930506	0.347822615056	0.0509444876706	0.00558733684484	0.0344067211155
t	0.062457244207	0.104954812618	0.389565013502	0.372050068352	0.0399042238902	0.00475624618161	0.0263124053718
o	0.0426532373523	0.069058882806	0.482981224501	0.332971836117	0.0347150046301	0.00720881406054	0.0304110501239
t	0.0202219100674	0.0341081085353	0.466990648167	0.389265108706	0.0415340395434	0.00966267735351	0.0382175350413
s	0.0142832003558	0.0287238521784	0.542573876056	0.328920876235	0.0401690588811	0.00795033561784	0.0373788116804
o	0.00645284822527	0.0177550536595	0.553842158685	0.203788265412	0.0225621729937	0.0329143027059	0.16268521056
m	0.0116006455151	0.0206629918198	0.378655942895	0.306674711804	0.0419643519979	0.0429371625686	0.197504207853
ì	0.041235353505	0.0291364996066	0.228534710065	0.281342678601	0.244464923999	0.0743795375229	0.100906310284
k	0.183125976168	0.0708127542022	0.0904256707883	0.105260832867	0.389786874666	0.0908719175076	0.0697160200947
à	0.228655510389	0.0814618340674	0.0483342962628	0.0491662569557	0.452143458222	0.0450776821692	0.0951609966982
i	0.102517339393	0.0324151089891	0.0222674893209	0.0239783226519	0.421922599407	0.135910212056	0.260988905566
m	0.035298296061	0.0124530281297	0.0096215713403	0.0226228492173	0.254197153136	0.327577814019	0.338229265189
è	0.0182633540203	0.0079061850099	0.0054537795801	0.0214534554058	0.323534924379	0.346843238006	0.276545058396
r	0.0118864500068	0.00544096256997	0.00259623669337	0.0087627521686	0.294348565126	0.423300132669	0.253664896132
i	0.0043493770186	0.00235662567332	0.00131253748446	0.00356700956287	0.108022438375	0.385296745556	0.495095268711
</S>	0.0021806260338	0.00119528191166	0.00071526207223	0.00185387299143	0.0554993586875	0.202322544778	0.736233064355
