 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.94780815	0.0492863613	0.00257712835	8.30692214e-05	0.00012884492585	8.85075996e-05	1.03366929e-05	1.76282925e-05
ò	0.623832676333	0.369278480433	0.00670476491667	9.40053180667e-05	4.59380045167e-05	3.07266610333e-05	4.28451953217e-06	9.18266578e-06
t	0.338480635111	0.610011873478	0.0312787259722	0.00378451615936	0.00691493904684	0.00804629869844	2.57999878096e-05	0.00145727979754
t	0.374558481704	0.394723493159	0.0616619286574	0.12284767722	0.0149038306823	0.0240508292328	0.000240374542603	0.00701340946585
i	0.264358896808	0.464065793053	0.0728371028858	0.159017395423	0.0106698565556	0.0213520767407	0.000287534890303	0.00741133736722
ì	0.088292945076	0.668795764351	0.176278910962	0.0533784273577	0.00356096500067	0.00712601459097	9.58617487013e-05	0.00247108685104
r	0.0449511882587	0.463747044784	0.441443230321	0.0198876893192	0.00902294982089	0.0140699935447	0.000470997258732	0.00640686746705
t	0.0547339760862	0.252144511595	0.496907400107	0.0172189207731	0.0238009239403	0.0643629851816	0.00346244705291	0.0873688091557
e	0.0426144473727	0.167697230532	0.569677290036	0.0163756969244	0.0211387166601	0.0696927903272	0.00402106414917	0.108782772539
o	0.0142134778205	0.076493476544	0.831901796679	0.00897399930813	0.00730579413237	0.0234936167184	0.00134088761368	0.0362769474877
G	0.00862363095905	0.0349015842147	0.840000998893	0.0143092097694	0.00717288127646	0.0091393313488	0.00854798830365	0.0773043363166
i	0.00677798454502	0.0222798871382	0.837970322964	0.0184032002565	0.00721543196882	0.00436178124293	0.0109681041946	0.0920232373055
o	0.00228071314201	0.00977652234607	0.866315010988	0.0810794074188	0.00314819473294	0.00182302350764	0.00367470857087	0.0319024088352
v	0.002693046449	0.00954624301536	0.636030070329	0.238704625806	0.0153945864443	0.00304749223588	0.00790967626962	0.0866742841451
à	0.00302113921633	0.00949756543845	0.33506076011	0.496509328602	0.0376515151481	0.00382088781196	0.00939598996321	0.105042840548
n	0.00750958180544	0.0118056505795	0.17904414337	0.689478696201	0.047564061716	0.00360513183732	0.00519866042774	0.0557941093493
n	0.0166439022685	0.0235104691932	0.340243221123	0.533279242067	0.0366208622387	0.00299143361244	0.00394335974258	0.0427675227831
i	0.0134033793695	0.0195688581311	0.380602183708	0.444572277356	0.11553550308	0.00352220970415	0.00157671676086	0.0212188570944
e	0.00449716005983	0.00695196477703	0.164029900236	0.539741279119	0.225852657693	0.0433602985681	0.00107793003362	0.0144887991981
A	0.00157216156994	0.00279657617568	0.0751271401787	0.42758929304	0.399557842564	0.0811862941894	0.00172783637787	0.010442838066
n	0.00201602374998	0.00229820760856	0.0291835698262	0.343279674347	0.511438910855	0.0838659060631	0.00488890852596	0.0230287716887
n	0.01254235425	0.00951404416952	0.0417617919421	0.317849338116	0.508617543618	0.074220110021	0.00551807980865	0.0299767158962
a	0.0146518591133	0.0107480095865	0.043698832314	0.181805220039	0.553991647873	0.161572878007	0.00454839970288	0.0289831429654
g	0.00568204706777	0.00450588229217	0.016612791838	0.0877377106797	0.509996615958	0.241139582669	0.0772132430343	0.0571121563218
i	0.00267946025926	0.00239867178606	0.00679622973267	0.0510132201266	0.332506388653	0.429477994223	0.113113295345	0.0620147987739
à	0.00100760889642	0.00125516718402	0.00264341503089	0.0213269499422	0.150627122884	0.679984984741	0.0983948794483	0.044759896258
ì	0.000523042428807	0.00102099444801	0.0013325466703	0.0121054671141	0.0719716669613	0.66607428158	0.190078653149	0.0568933674193
c	0.000322199159602	0.000550426666003	0.000612966683433	0.00619571737137	0.0420996716538	0.44070492386	0.447190594383	0.0623235491398
h	0.00101205994653	0.000842422418668	0.000845253727811	0.00565291299046	0.0384097048846	0.23599739462	0.560524864794	0.15671541638
e	0.00146929194884	0.00123293410622	0.000920895522604	0.00509090663015	0.0281700131615	0.23504752154	0.531109744931	0.196958694127
p	0.00100471139628	0.000995226402073	0.000523938200868	0.00243281743338	0.0106966521205	0.181282919847	0.594802634977	0.208261060042
l	0.000581564272093	0.000617311462691	0.000602565413623	0.00113910773779	0.00403386299017	0.0626087185157	0.550034631659	0.380382220014
ò	0.000284647754031	0.000325861909564	0.000496998687874	0.000519101082597	0.00178909816672	0.0272720170719	0.550418643886	0.418893653338
s	0.000314085521344	0.000352473513188	0.000348281852625	0.000483196684199	0.00112981620891	0.0160139942906	0.680857337962	0.300500814446
o	0.000261750909115	0.000286658361729	0.000262813656875	0.0003676167874	0.000722702032303	0.00699393976353	0.722668235987	0.268436288149
n	0.000247192721705	0.000265732274576	0.000218099968292	0.000394035065133	0.000765969206768	0.00458975745451	0.744089978662	0.24942924605
t	0.000281657457235	0.000297710811525	0.000241495996097	0.000441934281711	0.000836206572256	0.00318221781817	0.805789379554	0.188929398683
a	0.000168251842412	0.000191366270508	0.000127716378032	0.000211946953237	0.000374286647419	0.00304529597272	0.687942523185	0.307938599561
</S>	0.000125135456206	0.000153995175254	7.2078373016e-05	0.000133986475618	0.00022265470371	0.00420805423636	0.553188526593	0.44189554978
