 	voglio	un	forno	che	vende	rustici	</S>
t	0.203444043	0.246036725	0.023417231	0.082492139	0.39581217	0.019289052	0.029508639
è	0.408089596333	0.136040488333	0.0200174980233	0.0617713123053	0.350020734765	0.0132951874272	0.0107652292887
l	0.674705832111	0.162831506111	0.0085976800311	0.0242977617404	0.119118208853	0.0048544821363	0.0055946213849
o	0.465828118704	0.465614068704	0.00826473467703	0.0120489517468	0.042332580251	0.00204043519703	0.0038711930081
è	0.179621549901	0.775360366235	0.0241592488923	0.00446809665893	0.014416021067	0.000682863939143	0.00129190287373
n	0.0882272603003	0.817852698745	0.0615911086308	0.00338961479631	0.00519344020567	0.00248479360158	0.0212611286158
a	0.0459464267668	0.643400386248	0.268922979544	0.0051082175321	0.00210848690856	0.00346703073386	0.0310465138719
f	0.0270110552556	0.359431595416	0.530623079848	0.0283501077774	0.00117777514285	0.00688245477795	0.0465239852906
ù	0.0195751984519	0.175330301805	0.682316603283	0.0632177725925	0.00281960611428	0.00776653706932	0.0489740482302
r	0.0149019485173	0.100063904935	0.749628307761	0.0849542975308	0.00468540190476	0.0119189921664	0.0338471772101
n	0.0674849661724	0.108362792645	0.67101018592	0.0913323825103	0.00573718890159	0.0148882269221	0.04118429407
o	0.0781954226108	0.094887024215	0.42724463864	0.288563127503	0.0616916961005	0.00778209517403	0.0416360330233
k	0.0324559667569	0.0447747490717	0.232306266213	0.471885289168	0.0949071953668	0.0274507707247	0.0962197710078
a	0.0169524752723	0.0256619026339	0.140705877171	0.382279229723	0.292569438456	0.0346295607416	0.107201505003
p	0.0166770287774	0.0175239451546	0.0894134374903	0.320635103241	0.369797466152	0.0807905040805	0.105162513001
u	0.0165669313515	0.0147479105035	0.0715242657368	0.231269341414	0.454145432051	0.108859744694	0.102886414
l	0.0109258972095	0.0102640409532	0.0406721251523	0.135769210805	0.52527483735	0.191622634898	0.085471291
ì	0.00963316936983	0.0102356119844	0.0367080550508	0.117865626935	0.481470185783	0.224055306633	0.120032073667
r	0.0248634557566	0.0261557479948	0.0513795650169	0.114221165645	0.510385441928	0.160401633878	0.112593017889
ù	0.0297357515855	0.0305843214649	0.051643732439	0.0944672385483	0.346299280643	0.264351831293	0.182917859296
s	0.0146520508618	0.0150761786216	0.0245583042463	0.0446446805161	0.194803172548	0.466461993764	0.239803636432
t	0.0095074386306	0.00982337384053	0.0140425941054	0.0241026243387	0.0957250931827	0.610983531255	0.235815348811
i	0.00344221771887	0.00380456589818	0.00494821978047	0.00962010166957	0.0483681488942	0.654474377085	0.27534238627
k	0.00210178253829	0.00222002221739	0.00323465098216	0.00635004961319	0.0327663941314	0.673303459028	0.280023668757
u	0.00166792295176	0.00169581577913	0.00268069678072	0.00521812349773	0.0245913948771	0.683789419676	0.280356612919
</S>	0.00085737043438	0.000865514549565	0.00137149407036	0.00264964418887	0.0135229676886	0.692067709838	0.28866525646
