 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.990918165	0.0053056743	0.001316569465	0.000543413465	0.0005991298191	0.00058792545455	0.0005733455077	2.375637765e-05	0.00013197673
a	0.970002041667	0.0261830294333	0.00284870523167	0.000307275691667	0.000202806938767	0.00019671898735	0.000191625780137	8.564336645e-06	5.91614707333e-05
n	0.656786607222	0.328925923144	0.00775750257722	0.00194114245722	0.00202380013259	0.000534912428583	0.00124434849915	7.48584495433e-05	0.000710892070978
o	0.529890462407	0.434611147715	0.0261096155257	0.00329483918574	0.00277915371086	0.000665294680194	0.00160248406438	9.70725812211e-05	0.000949946440326
n	0.468557971469	0.480359355905	0.0396594018419	0.00425987679525	0.00317855597029	0.000609841564065	0.00173923688613	0.00013032336178	0.00150539456344
ì	0.17264950049	0.689578785302	0.0985836072806	0.0226909348317	0.00751222732343	0.00268665408802	0.00352943519538	0.000316517903927	0.00245230748781
s	0.11547930283	0.658231211767	0.14377930576	0.0312317809439	0.0178437199411	0.00752967776267	0.0221924197318	0.000351901264642	0.00336070759594
o	0.0860650522723	0.736728087256	0.104681885253	0.018647408648	0.017074867807	0.00706228007589	0.0266707332539	0.000188489715314	0.00288122892365
n	0.0298796574198	0.729713429085	0.201668731751	0.0148183948827	0.00615625056233	0.00267893905696	0.0103481480946	0.000356979285538	0.00437951169955
t	0.0115956071733	0.721057909695	0.235671163917	0.0118841969609	0.00338231868744	0.00151910619565	0.00619137823153	0.000510345261846	0.00818802723318
a	0.00434601944377	0.775275719898	0.195024674639	0.012013603987	0.00272195059581	0.000916996381883	0.00339020554718	0.000267370409943	0.00604346400306
t	0.00582459950059	0.556185446633	0.386105598213	0.0202795226623	0.00746995453194	0.00501535281063	0.0146061031191	0.000348198322642	0.00416519092635
e	0.0063012517092	0.433025385544	0.443244209404	0.0780077595541	0.0103857749773	0.00666956327021	0.0184135849397	0.000375537615214	0.00357692047878
s	0.00584959277873	0.364716619848	0.498922216468	0.0962524331847	0.0130704057924	0.00484052409007	0.0117416365466	0.000514639366071	0.00409195232959
m	0.00583250894958	0.342330327949	0.507138728823	0.0801520377282	0.0127444522641	0.00398427841336	0.00980546311553	0.000850776272024	0.0371614471099
à	0.00307720800653	0.30009979665	0.458117212941	0.162984935909	0.0196101237547	0.00530315785445	0.00448155207184	0.000581475226341	0.0457444977033
n	0.00526296266884	0.141407602883	0.565214504314	0.22638243197	0.0264545515849	0.00642249145148	0.00279704079061	0.00058035482778	0.0254780255678
t	0.0124023238896	0.128522807628	0.417445948105	0.196335940657	0.0206650748616	0.0149449739838	0.0386277002635	0.00459317147593	0.166462066189
e	0.0115444698589	0.090944603876	0.167871442202	0.383190223552	0.0635155656205	0.0227624489946	0.0506930009545	0.00555594836698	0.203922294863
ì	0.00394273586863	0.0343603503587	0.0695818435673	0.624806374517	0.156520381874	0.0227838426649	0.0177775010182	0.00185885707066	0.0683681149543
t	0.00355430730954	0.0170278595196	0.0598415211891	0.474928434839	0.240653917291	0.0576449722216	0.0181942181727	0.0197134140969	0.108441332185
s	0.00370690383651	0.0141027305065	0.046115045263	0.22799190628	0.194262065764	0.0672578914072	0.0216300697242	0.0749128813656	0.350020454062
e	0.0016098449456	0.00896531890217	0.0168928690043	0.169223823427	0.217470868588	0.136461284469	0.0162609819081	0.0744897774219	0.358625220354
r	0.00521108558197	0.0106374950341	0.0194275533848	0.132405186142	0.322798822863	0.28690274149	0.0357636203027	0.0316896234406	0.155163899118
e	0.00641080664599	0.010680892078	0.0201955888596	0.0813630553807	0.265422627621	0.468755347163	0.0505535834342	0.0178703983135	0.078747706706
k	0.00314307276733	0.00566920609267	0.0134592253512	0.0606656977936	0.235494569207	0.561731082388	0.0667536611447	0.0122820036045	0.0408014495687
a	0.00206559702111	0.00384724964422	0.0112300818837	0.0308819609312	0.195180766402	0.472988040796	0.233380687048	0.0104164511348	0.0400091335229
n	0.0019432789057	0.00298268616141	0.0070702797279	0.0166857049771	0.117488855467	0.406054466932	0.371153299016	0.0384865326449	0.038134903841
a	0.0018974766569	0.0026672953138	0.00565985098797	0.00997480709237	0.0768030208223	0.320803382311	0.488958183005	0.0519779565483	0.0412580052803
v	0.00174633697397	0.0021687747646	0.00382648940799	0.00624654946412	0.0424589342741	0.229368494104	0.535846961002	0.136521077849	0.0418163340934
r	0.00192494052466	0.0031003431882	0.00346696167933	0.00681289248804	0.0280877829914	0.148780099368	0.308915689334	0.420823509283	0.0780877723645
è	0.00124968720822	0.00236389817273	0.00229926396978	0.00877290249601	0.0163247788971	0.070408414456	0.179042172111	0.520877043094	0.198661877455
t	0.00217187486941	0.00235256130091	0.00314676872326	0.00809675616534	0.0139546371324	0.0457259648187	0.15085377737	0.584856054365	0.188841635152
s	0.00292916825647	0.00542896843364	0.00352189310775	0.0121971403884	0.0106475618775	0.0326281499396	0.0878806771233	0.619334278122	0.225432147717
i	0.00180779086082	0.00518877757121	0.00216015777525	0.0124415332295	0.00705085992583	0.0243707823132	0.0647068143744	0.394815739374	0.487457522572
</S>	0.00091904814341	0.00273730992561	0.00110160299662	0.00683341476475	0.00407252891292	0.0168342971566	0.0582008831872	0.280785999687	0.628514891286
