 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.94540188	0.012417641985	0.0177302218	0.0013674749969	0.00769405590295	0.00333985442538	0.00861532043576	0.00207598674735	0.00135765180707
f	0.659520792	0.197360504318	0.1076245818	0.00791668033023	0.017369601903	0.00231716165871	0.00384262960243	0.00286056031402	0.00118751740707
è	0.449571576	0.313644264773	0.1936564906	0.0120741131101	0.021816328101	0.00237923931957	0.00251981593414	0.00317007559467	0.00116812320036
n	0.376875556333	0.329457751591	0.251994426867	0.00858542270337	0.012359207167	0.00471161197319	0.010355313878	0.00130235502156	0.00435841103145
e	0.135919364411	0.359326167197	0.464220752289	0.00840050790112	0.00824239723567	0.0051255885444	0.0127119481217	0.000641940507187	0.00541140397715
t	0.046330603037	0.414209372399	0.478348324096	0.020466934967	0.00823453825856	0.0058361567348	0.0226043332029	0.000812359669062	0.00315739645905
e	0.016078745095	0.455808444133	0.460023581365	0.0242076423223	0.00868852808619	0.00604671262493	0.025901978503	0.000861382706021	0.00238292247835
k	0.005501865121	0.344589534711	0.468395693788	0.156539901441	0.0065303546954	0.00343990958831	0.0118656142697	0.00075682041834	0.00238022301812
a	0.001983172715	0.239185343237	0.474543464596	0.26218656048	0.00751434689847	0.00319657546277	0.0073008914499	0.00080035152278	0.00328925377271
o	0.00128538940633	0.135256236079	0.645912511532	0.184894153493	0.0253457729662	0.00217897445426	0.0026580739633	0.00038636519426	0.00208253164424
l	0.00185522300211	0.086102537693	0.490228632844	0.290332424498	0.0526275776554	0.00989930351809	0.0454178611078	0.0114000373014	0.0121363863681
à	0.00207236676737	0.050370921331	0.202041646615	0.524395061499	0.0928122492185	0.0360583178394	0.0605594508026	0.0157320460005	0.015957887456
d	0.00197077748912	0.026103416877	0.0980752385383	0.6748644405	0.0948422247395	0.0684290672798	0.0220134188009	0.00622567532017	0.00747573568533
r	0.00384320252971	0.0275215376257	0.0559342948461	0.5405974735	0.0699937332465	0.162485847093	0.018573560367	0.0196337405267	0.101416621095
o	0.0038317467199	0.0207169435419	0.0337355156154	0.231826214833	0.222570714415	0.272483449031	0.0354892814557	0.0302130808422	0.149133055698
m	0.00145776741663	0.00945165951397	0.0153318853051	0.159398581944	0.274371664805	0.38975299301	0.0636335011519	0.0179151376141	0.0686868247327
b	0.000850280238877	0.00937035317132	0.0148338188684	0.146441161648	0.139147164935	0.519153464337	0.0688402440506	0.00857184543803	0.0927916624109
ì	0.00125581367963	0.00730308807711	0.0139918392895	0.0729992295493	0.0815796303117	0.594552654779	0.100622169684	0.0131619007127	0.11453366747
k	0.00221725735988	0.00726882637904	0.0124362844298	0.0568968145164	0.0516893087706	0.65119351826	0.145151429895	0.0156810849042	0.0574654798233
e	0.00178951120996	0.00713192397635	0.0104361535866	0.0425700881721	0.0381137672569	0.46593899942	0.253481873298	0.102469416968	0.0780682672744
a	0.000817674826653	0.00250251853545	0.00411026923887	0.0144394763174	0.025902591619	0.17175316494	0.249945461099	0.421214138989	0.109314733758
p	0.000517590968884	0.000903203931817	0.00175346553296	0.0050145053158	0.0115863773063	0.0585061264467	0.100237014366	0.740004512996	0.081477237586
ò	0.000421984249628	0.000339209629939	0.00077764218432	0.0020088157686	0.0052384279021	0.0232239048156	0.050757300122	0.807039694332	0.110193077529
t	0.000976537749876	0.00057460413598	0.00098032058144	0.00162558906953	0.0034167129007	0.0138447629385	0.029546487374	0.822673921444	0.126361167176
t	0.000983427675625	0.00069260399866	0.00097315843048	0.00133651237151	0.00219185035023	0.00799187861283	0.0150169071247	0.888006290481	0.0828074047253
u	0.000348658528075	0.000281955403187	0.000384884043493	0.00047371790257	0.000918204833077	0.00278623926528	0.00713995490823	0.91603989016	0.0716264759084
</S>	0.000175979929838	0.000141921377043	0.000194900066747	0.000237859746885	0.000473045466039	0.00139755027414	0.00379916325412	0.91880876008	0.0747708129542
