 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.7692042	0.024170131	0.03676394239	0.035366137533	0.078127379035	0.0486285223102	0.00231313411893	0.00542658264869
s	0.8828701	0.042764417	0.0165265247233	0.012629130333	0.0264157818017	0.0162108768329	0.000771285755763	0.00181190877519
o	0.924908933333	0.0448213081333	0.00979069656777	0.00503574872843	0.0091741029259	0.00540486459552	0.000257337348607	0.000607038685903
t	0.720830127778	0.250685995178	0.0200183211826	0.00195442784024	0.0036511309673	0.00180800221373	0.000159449336055	0.000892560929641
r	0.651197639259	0.320195191726	0.0234386471942	0.000991750193413	0.00202381212243	0.000627271499577	0.000200971932018	0.00132466697655
a	0.839689403086	0.135230510575	0.0207634351981	0.00116532686447	0.00199804274081	0.000230590821359	0.000141504793606	0.000781155692183
ù	0.577940457029	0.339519046858	0.0770256257327	0.00157991232149	0.00351621464694	0.000106613076953	4.79232983353e-05	0.000264224624828
d	0.230485500343	0.641088748953	0.116199445244	0.0012923480405	0.00309521214898	7.6710347651e-05	0.000804915676978	0.00695713883571
i	0.110292797348	0.492387154651	0.382607425081	0.0022514599135	0.00129393461633	4.39050988837e-05	0.00107576807233	0.0100475723452
ì	0.0378957651493	0.242094983217	0.706933991694	0.00692933897117	0.00143069070544	0.000116649413961	0.000379941368977	0.00421865177873
r	0.0186008058498	0.218769631072	0.657938810565	0.0362560369904	0.00929975070181	0.00118206000132	0.0134284551545	0.0445244675232
t	0.0241323239499	0.155328232024	0.410784303522	0.0657441689968	0.0149991105673	0.00875258716711	0.133767583718	0.186491719174
e	0.0209143845066	0.054420468628	0.287834987841	0.259679816332	0.0138216428558	0.0103761748324	0.161007867739	0.191944677825
g	0.0110957223589	0.060835012496	0.314840062614	0.457461205444	0.0166252266186	0.0041220959208	0.0608689887463	0.0741517027083
r	0.016519845453	0.066397087832	0.276932600871	0.433128138481	0.0168453385395	0.00305239234027	0.0393890915821	0.147735546236
a	0.0150398374177	0.0257780008273	0.184027398957	0.509625032827	0.0429479035132	0.00300273944676	0.0281864918607	0.191392632079
m	0.00845592773923	0.0239199948258	0.121415564986	0.651242994276	0.0813697378377	0.00253153164892	0.0154882889536	0.0955759803597
m	0.0672583005797	0.0634120449419	0.129146034995	0.544834881425	0.0753738276126	0.00172778688297	0.0138433776512	0.10440376312
è	0.102033396193	0.0747216216473	0.136761416665	0.333550490475	0.234811597538	0.00202899462766	0.0104967168837	0.105595778373
n	0.128003731398	0.124828973882	0.161332910555	0.218435530158	0.298528845846	0.00487052820922	0.00656768609457	0.0574318011243
o	0.118699934183	0.128260457709	0.132049020418	0.127779468719	0.433057695282	0.0101939557364	0.00662242183152	0.0433370523748
t	0.0456717344443	0.048708330318	0.0528281593727	0.104243231573	0.495801405094	0.0227209702455	0.118207385611	0.111818775125
è	0.0213181243981	0.0223519157393	0.0263400271242	0.093595784191	0.437329675031	0.102044751082	0.15634502987	0.140674670375
s	0.0118008740494	0.0126489818798	0.0165756023747	0.0821558650637	0.479915318344	0.151383077027	0.158367827957	0.0871524487917
s	0.00982904668313	0.00948627389327	0.0125638591916	0.0715838473546	0.286166082781	0.259710169009	0.218170389319	0.132490332931
e	0.00463775967104	0.00340443867942	0.00548112132053	0.0259150197515	0.219776557594	0.424648056336	0.177095773106	0.139041290977
r	0.00495088366701	0.00487167700814	0.00606938729684	0.0398409915505	0.255718675865	0.379580345445	0.216899137702	0.092068928659
u	0.005032241842	0.00536066291171	0.00614165771895	0.0440102833468	0.173524066622	0.482312241815	0.219887984234	0.063730864553
c	0.00211680900033	0.00238726794624	0.00287333079298	0.0272746106123	0.116767560207	0.536917623938	0.246837983078	0.0648247881843
h	0.00136491286678	0.00157304621541	0.00209406128433	0.0221561468374	0.117146363402	0.530246067979	0.251212104359	0.0742072840614
r	0.00117859438893	0.000930120605137	0.00136912058144	0.00828338747913	0.0765733058007	0.603444439326	0.227789254786	0.0804318226871
ò	0.00149150329631	0.00135209813505	0.00171253902715	0.00463585372638	0.0599054932669	0.422798966442	0.352679384929	0.155424220896
n	0.00768417726544	0.00834802427835	0.00862707644238	0.0183298572421	0.0708238844223	0.254958705481	0.454683804976	0.176544513632
u	0.00919572262848	0.00990059221278	0.0100586901908	0.0214792993907	0.0501126853074	0.159170571827	0.561479734992	0.178602727877
a	0.00320755013949	0.00337851598759	0.00342014217027	0.00727789836357	0.0183766349358	0.0794385152757	0.565056958331	0.319843799292
m	0.0011988541515	0.00121589801586	0.00122446262676	0.00286787381119	0.00850026314527	0.0534503684252	0.61992833611	0.311613978431
p	0.000517176298833	0.00054372573862	0.000501353045587	0.0013869380904	0.00458230491509	0.0468992181417	0.771507162037	0.174062201477
ì	0.000365530256278	0.000431626736207	0.000298775411862	0.0005813838068	0.00203158545503	0.0332661368472	0.746108287346	0.216916760492
</S>	0.000350675063139	0.000453144338104	0.000278059805931	0.0003877674884	0.00137423090251	0.0204324396236	0.689150393673	0.287573350246
