 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.88326238	0.029748872	0.017160869385	0.009326785862	0.0247079752925	0.0056648198119	0.0175176951488	0.00947889768478	0.000822004258772	0.00230964010274
t	0.85152875	0.0817033196667	0.0319146140517	0.00524184142867	0.0112643509592	0.00797178364523	0.00589091177543	0.00342800573145	0.000278263254438	0.000778123459076
s	0.757674773333	0.171064973222	0.0460433823506	0.00456048157622	0.0072195230864	0.00942304114841	0.00202332949548	0.00151215692382	0.000105109837479	0.000373202302692
e	0.780239624444	0.180469191074	0.0288096981169	0.00222164676341	0.00286258104547	0.00383536025947	0.000682585177483	0.000606157182507	4.3146372892e-05	0.000230013995644
r	0.574992751481	0.215074353691	0.162624579039	0.0108813532925	0.00550275559849	0.0193387520298	0.000869744494484	0.0099295306354	0.000245948974363	0.000540255233295
e	0.230114212827	0.403721737897	0.305763286346	0.0141592725308	0.00668122428283	0.0245938440433	0.000938229970495	0.0130679857151	0.000314309336588	0.000645873610665
k	0.0864370862757	0.429089969299	0.406185628782	0.0544335532769	0.00528766051094	0.00901734814777	0.000551097529165	0.00645272460837	0.001317608944	0.00122724843645
a	0.0347932464452	0.258587129766	0.621765666261	0.0686335934923	0.00460732405698	0.00375082505592	0.000422300714722	0.00421990806912	0.00165713827733	0.00156278445548
k	0.0145933731684	0.189216393255	0.682482498754	0.0934721068974	0.00427000590566	0.00145922404197	0.000574486443241	0.00301288468937	0.00596336518844	0.00495562152849
à	0.00988934938947	0.150906554418	0.628150866251	0.153184495632	0.0371220769686	0.00179153173066	0.00229639848108	0.00291804200646	0.00750034691281	0.00624033975283
n	0.0176431384632	0.135529178139	0.577781535417	0.192115645211	0.0512731606562	0.00203830341022	0.00265561145036	0.00169728877882	0.0086560714876	0.0106100904943
n	0.101039059488	0.13976463938	0.504602801806	0.183958698404	0.0281584405521	0.00148835403674	0.00134704759345	0.00111322027961	0.0109071764959	0.0276205984981
i	0.116960857696	0.0903660486267	0.389058543935	0.301694162801	0.0668536155174	0.00271579201225	0.00078706893115	0.000692279746537	0.00563917813663	0.0252325002994
t	0.0434774327653	0.0396359467089	0.210390797978	0.515957714267	0.129726111839	0.0101812990041	0.00283311685705	0.0186153028822	0.00976031368354	0.0194219828998
s	0.0328434032551	0.041612435903	0.156727119326	0.433943721422	0.140919010613	0.0248306590014	0.0130308481524	0.0798231256274	0.0337268738945	0.0425427829666
ì	0.0255350089517	0.0370751514677	0.136525711775	0.400327687141	0.174702356871	0.0532231763338	0.0154973363841	0.0825968948091	0.0339685217648	0.0405481438222
c	0.0103880915172	0.0163036226559	0.0623614515917	0.534694055714	0.235285555624	0.0562639321113	0.0156786537947	0.030337826203	0.0169629477216	0.0217238751074
h	0.0113019958391	0.013889454552	0.0419013695306	0.576106368571	0.248671091875	0.0321311130371	0.0158956492649	0.0127425035343	0.0130532389072	0.0343072537025
r	0.0241390849464	0.0264381655173	0.0526197998435	0.466628772857	0.232582230625	0.0435003580124	0.020671393755	0.0305604076448	0.0133474719691	0.0895123522342
a	0.0220349282605	0.0245366115124	0.0415554384145	0.243941464286	0.388237696875	0.111191550671	0.027096166585	0.0400404212149	0.0124240443897	0.0889416928447
c	0.00844199013183	0.00966071784413	0.0171790102715	0.188694994762	0.495671478958	0.136703483557	0.0479830768617	0.0289337307383	0.0209442331966	0.0457872763816
e	0.00389451747394	0.00465258285471	0.00828939983717	0.164170753587	0.323579922986	0.346719634519	0.0578139242872	0.0302621365794	0.0237816250322	0.0368354851272
e	0.00146308793465	0.00175262455824	0.00313983378239	0.063645085529	0.162488914329	0.59888784484	0.0461568800957	0.0914268301931	0.0109346683107	0.0201042276091
n	0.00118894832488	0.00151636335275	0.0023659051508	0.0610204975097	0.127887454776	0.443628624947	0.0999814520319	0.133401486731	0.0912271527702	0.0377821287697
ì	0.00127769317496	0.00168595858425	0.00234206855027	0.0578947288366	0.0974904112587	0.224624728316	0.273939220677	0.17229685891	0.121208172257	0.0472401605899
c	0.00196191212499	0.00227953852808	0.00270462521676	0.0338474682789	0.0530233834196	0.133530137772	0.462942316892	0.225316726303	0.058377620419	0.0260162728633
h	0.007884539275	0.00801931484269	0.00878787807225	0.0345061784263	0.0450757411399	0.0712532475907	0.555697272297	0.196892165434	0.0378820518063	0.0340016319544
e	0.00874380396833	0.00876415141423	0.00948719326408	0.0226344622421	0.0267532507133	0.0465192301969	0.410838248766	0.291314138478	0.0726554739354	0.102290063318
n	0.00656668853278	0.00689522093808	0.00726207532803	0.0187605401807	0.0220839592378	0.0392285330656	0.213254780922	0.372725766159	0.193605164645	0.119617270439
a	0.00575912159626	0.00615176313736	0.00638936428934	0.0171789455052	0.0199959125693	0.0289450955885	0.132529563974	0.371401795386	0.281492594882	0.130155846146
n	0.00373512861742	0.00409192653712	0.00416444327645	0.00980988894673	0.0112603583464	0.0176960930962	0.064474661658	0.307724888462	0.430254878294	0.146787754049
a	0.00305400915714	0.00339221224971	0.00340751457815	0.00732950809024	0.00827849617547	0.0128496040321	0.037635199886	0.234722696154	0.492931566098	0.196399220016
t	0.00245612050371	0.00280997202057	0.00273557234538	0.00435612097141	0.00468741805182	0.00861646134403	0.0171470372953	0.182379720718	0.523293615366	0.251517980005
è	0.00232764753124	0.00270339220686	0.00259792038179	0.00344287540714	0.00356706581727	0.00842675311468	0.0083433387651	0.0777462955727	0.625824738455	0.265019956668
t	0.00148138140708	0.00167004266895	0.00162838489393	0.00204184155238	0.00215846713909	0.00624229777156	0.00634517958837	0.0366004131909	0.688034012818	0.253797958889
s	0.00126577012569	0.00138010408965	0.00139798799798	0.00163348628413	0.00179184274636	0.00365114912385	0.00566154919612	0.0190264420636	0.623356350939	0.340835306296
i	0.000568813406897	0.000623354467883	0.000669598613327	0.000701870138043	0.000837773060453	0.00162687657128	0.00332740597871	0.0109367460212	0.440304950313	0.540402602099
</S>	0.000292418815948	0.000323731490942	0.000347916927663	0.000359987734022	0.000434486197726	0.00090924338064	0.00180371585935	0.0075298615106	0.386156405156	0.601842231049
