 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.81091595	0.126953335	0.041612901	0.003704979605	0.003740101189	0.0109635912545	0.0012290180604	6.147615115e-05	8.80797395435e-05	0.000312679175557	0.000129950333115	0.00028796346907
j	0.578589568333	0.0843017816667	0.154265785	0.107292621938	0.042705127389	0.0105698609212	0.0109093209271	0.00644981432782	0.00186885900621	0.00038531190889	0.000196685899782	0.00246527796907
i	0.299413224444	0.295918007222	0.167759263733	0.141784709164	0.0556926652833	0.0104331265898	0.0141354578191	0.00858055153284	0.0024625541504	0.00040955879516	0.000218955092177	0.00319193898579
n	0.212578084815	0.547705775741	0.122918003311	0.047908705906	0.0203369306814	0.00480585781263	0.0167025311164	0.0172247399345	0.00653309263179	0.00055808565725	0.000350838689642	0.00237738545803
è	0.103735686272	0.69606550858	0.118594612437	0.018094880102	0.00974518752713	0.00408482083754	0.0180780713721	0.0202535883182	0.00806305429726	0.000683529499083	0.000403533940547	0.00219754092934
k	0.111071766757	0.771995116193	0.070782565479	0.008156168834	0.00505686230904	0.00367848387918	0.0110180924574	0.0086793499794	0.00326585255242	0.000672893579694	0.000559170170849	0.00506368528645
a	0.109028714419	0.642595085398	0.21634906516	0.00526041921133	0.00267239630301	0.00252064834973	0.0082356113658	0.0047037213498	0.00150183702481	0.000595029540565	0.00060303627395	0.00593444611348
t	0.0607405416397	0.396451551799	0.289051755053	0.0371521443371	0.0348974490343	0.0215612768066	0.101897515669	0.0293206296066	0.0196913061489	0.00214247492752	0.00079462804165	0.00629874205583
è	0.0440677413132	0.192308687266	0.414975018351	0.067263614779	0.0463359482781	0.0283319186355	0.133410674223	0.0375333496855	0.0257869876363	0.00266901348084	0.000863334329883	0.00645372465861
l	0.0538897598711	0.135741159089	0.520734716117	0.093141081593	0.0260222513594	0.0252002202452	0.0842189624077	0.0165828960452	0.0118281757988	0.00385761423195	0.00265124882596	0.0261319081929
i	0.0568460345237	0.102390597363	0.365492888706	0.276554997198	0.0258852264531	0.0391185040817	0.0727138584692	0.0109947291817	0.00738551716627	0.00444130201065	0.00354176666199	0.0346345770643
n	0.0222799347412	0.058962098121	0.223915086235	0.556129465733	0.0352937414844	0.0347506960272	0.0378272418231	0.00587061956057	0.00321465468876	0.00212049530355	0.001726888474	0.0179091223548
a	0.0105611411537	0.025288353707	0.104229038745	0.755244688578	0.0446059971615	0.0195891633424	0.0214943501744	0.00280057637352	0.00159364412625	0.00115577361785	0.000835260159	0.0126020784516
p	0.00698382479123	0.012759749569	0.0536812295817	0.800225949526	0.0632531690538	0.0146725201141	0.0328195946248	0.00327932414451	0.00353406837208	0.000691985469283	0.000430577730667	0.0076680187172
u	0.00577097832941	0.008101615823	0.0277161178606	0.776790903175	0.108999449685	0.0208669173714	0.0371742468749	0.00365402259817	0.00431914845736	0.000606615296428	0.000326312390222	0.0056736714724
l	0.00435358867547	0.00558852657433	0.0162576029535	0.777847317725	0.129487018228	0.0250919807905	0.0282264059583	0.00298617924939	0.00309447441912	0.00100605345881	0.000311197500074	0.0057496714908
i	0.00387927741282	0.00466778422478	0.0114604091845	0.686121809242	0.198819081076	0.0507913312635	0.0266438044194	0.00340802748313	0.00301349780637	0.00152070448627	0.000596100000025	0.00907816949693
