 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.6253922	0.352124942	0.0080856136	0.004500644575	0.0032694571	0.00359905565	0.00210912365	0.000919019125
t	0.569583793333	0.360396713333	0.0134482752	0.0291410468583	0.0102729939333	0.0119346663167	0.00386386535	0.00135867480833
i	0.461041563778	0.451139817111	0.0164842004	0.0424413229528	0.0115509684111	0.0130566293382	0.00321474612677	0.00107070417921
p	0.176590660593	0.50241292237	0.0513181648	0.223697908318	0.0104665395704	0.0097844543454	0.00737000695236	0.0183592833362
à	0.080159723531	0.516649457457	0.0744021382667	0.277440049306	0.0097561916168	0.0087004767858	0.00876062468645	0.0241313122384
s	0.15022989451	0.639288252486	0.0873845027556	0.100523121969	0.0061904149656	0.0030532844426	0.00424947739782	0.0090810241058
t	0.177188034503	0.658669230829	0.0828739485852	0.0409398208563	0.0053946035552	0.00399496399087	0.0177433289326	0.0131960309353
a	0.064681630201	0.582174966943	0.249497377195	0.0526021648188	0.00959066375173	0.00507505983029	0.0226865383109	0.0136915431951
v	0.0272184071003	0.276695155648	0.552381992398	0.0946593716063	0.0146811712506	0.00389721794343	0.017136862437	0.0133297512817
à	0.0145129182101	0.104628630449	0.742496550799	0.0992215672021	0.00973611161687	0.00270476598781	0.013554558879	0.0131448171006
l	0.0196376939134	0.051841963383	0.729694570266	0.0973067790674	0.0104823730723	0.00949024016927	0.045550941693	0.0359953693735
e	0.0212263177165	0.0371297292943	0.628475103422	0.146288269689	0.0135501173574	0.0151099957231	0.085552977231	0.0526674751245
à	0.00723774103083	0.0174016288314	0.465233067807	0.372738239896	0.0387711554525	0.0099533827077	0.0611968447437	0.0274679913082
l	0.00538108372361	0.00947467517713	0.245760040602	0.435700029965	0.0743898318175	0.0226740203692	0.111695457248	0.0949249147027
a	0.0046462155872	0.00672155509238	0.137541464867	0.237515316655	0.0633420492725	0.0503248654564	0.285132912416	0.214775644901
e	0.00156244228173	0.00293917928413	0.062913882289	0.117489945552	0.234964458424	0.0948871751521	0.309978777472	0.175264137634
t	0.00101992633391	0.00148068098138	0.026624883763	0.0605002845173	0.365638422808	0.103227360384	0.333912332491	0.107596085211
è	0.000918657961303	0.00108956055379	0.013759855921	0.0421589475058	0.398731367603	0.148019172128	0.293884828497	0.101437601737
l	0.00153676500377	0.00146828931126	0.00766061514033	0.0300085628353	0.365994582534	0.178938915709	0.299889027166	0.114503223912
i	0.00167670321459	0.00148152119042	0.00495975985178	0.0133491282218	0.162183569678	0.34312081357	0.316991422389	0.156237084637
t	0.00076366725153	0.000669529603473	0.00189127662226	0.0048372875606	0.060285206226	0.435902497857	0.35121714413	0.144433386879
à	0.000553721323843	0.000476727887824	0.000936605050753	0.00212257859687	0.0269771429087	0.246272405952	0.466256738043	0.25640405096
l	0.000362385714614	0.000319293352608	0.000459687173584	0.000993334015623	0.0124281965596	0.113559642317	0.536752779348	0.335124683653
a	0.000201366604871	0.000181343600869	0.000213317255528	0.000397534615208	0.00454535998987	0.0548596971057	0.476253466449	0.463347944551
</S>	0.000126006852435	0.000125990940435	0.000116302904264	0.000212937797604	0.00258285831493	0.0486051325528	0.300753443225	0.647477372275
