 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.57200587	0.4211672549	0.00182491435	0.001066530173	0.00056567272275	0.0019490097414	2.0580537925e-05	0.00101523913057	0.000272059064299	3.1351219025e-05	8.15150461475e-05
p	0.30407507	0.519798091633	0.13145780955	0.0164490265397	0.0234970514894	0.0030164318414	0.000175109757258	0.00111340369724	0.000190523394299	1.18968276917e-05	0.000215546956148
e	0.16658858	0.600464670544	0.175021346583	0.0215993139432	0.0311491577418	0.00337511315213	0.000226614112303	0.00114617161837	0.000163348282855	5.41021528327e-06	0.000260217684975
t	0.116291173333	0.649602956848	0.182830215594	0.0199581404111	0.0198454184926	0.00567923282238	0.00112462094398	0.00210476389208	0.00143120173237	1.30404244805e-05	0.00111919121125
à	0.101579998778	0.542450665616	0.299659481865	0.0223951748037	0.0189059838309	0.00726493454079	0.00144391841799	0.00282129556403	0.00197898174412	3.06311188268e-05	0.00146892050708
c	0.0785263605927	0.647084155205	0.233853094955	0.0122063914012	0.0125347489436	0.00361692484693	0.00059675935933	0.00158916734134	0.00224043978137	0.000171345901609	0.00758063383903
i	0.0652627581976	0.594170891735	0.307867799318	0.0081661526004	0.00931569964787	0.00189326781564	0.000305645836443	0.000812981449113	0.00221442351579	0.000208948400536	0.00978145722968
a	0.0243444884325	0.324573310578	0.626133373106	0.0111463095335	0.00804874788262	0.00101777110855	0.000113487162948	0.000305735140704	0.000750342875297	7.54106290853e-05	0.00349099898556
k	0.0117336678442	0.135355734526	0.654905524369	0.0770460355112	0.0306299092942	0.00119481773952	0.000141855771783	0.0015374370559	0.0069345985398	0.0069191848386	0.0736011842875
è	0.00793413744807	0.062538687642	0.622248921456	0.14220046517	0.0444071777647	0.00290059934651	0.000185295797261	0.00217563661863	0.00907662854993	0.00924070502953	0.0970916904025
c	0.0101571376494	0.040364021014	0.653218973819	0.14687020839	0.0491604772549	0.00466746274884	0.000208424965754	0.00341911580621	0.0141714248866	0.00552012562651	0.0722425991075
c	0.0737841602165	0.143146480338	0.498808424606	0.123407982797	0.061215629085	0.00483732034961	0.000331189998585	0.0036687210454	0.0159624677289	0.00610226294217	0.0687353610358
i	0.0887045998055	0.161939236346	0.344952751535	0.199152274266	0.156835533028	0.00791186834987	0.000294754090862	0.0013984472818	0.0055319903763	0.00396040241739	0.0293181468786
a	0.0303754788618	0.057230643182	0.213093377178	0.394756811422	0.261097961009	0.0275132631166	0.000180577471621	0.000855567517267	0.00190150242677	0.00138463953483	0.0116101811262
f	0.0128780618139	0.0234967225607	0.122381449059	0.460229830474	0.210438057003	0.0702537943722	0.00427635302387	0.0226209711058	0.0309942400769	0.00392243600398	0.0385080640087
o	0.00695120933763	0.0113169944602	0.0683485686197	0.381680036825	0.182663729001	0.216813958124	0.00602036884129	0.0302898008353	0.0408743259156	0.00478585488799	0.0502550916696
r	0.00835590484554	0.0104240494267	0.0524046818066	0.342972158942	0.166545063	0.311998022708	0.0171726011138	0.0221307740784	0.0280546251952	0.00339019718266	0.0365518485565
à	0.00888420280851	0.0101527442756	0.0485769909355	0.258672126314	0.357879501	0.215993689236	0.0244998000379	0.0192590719595	0.0237183882217	0.00299337841089	0.0293700543522
e	0.0033193293295	0.00396717969187	0.0219450698118	0.123608437771	0.569324900333	0.193774518079	0.0166011320126	0.0452485565865	0.0091861800639	0.0011019657503	0.0119226902841
n	0.00221780230983	0.00274229806396	0.0140167137706	0.076445808257	0.452105090111	0.277422616026	0.0310809586709	0.0700374575288	0.00956907918797	0.00298268684677	0.061379458428
