 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.90742975	0.0238206465	0.0191891545	0.02163884635	0.014695014913	0.00470569268	0.00635652446	0.001162622885	0.0010017528605
à	0.91011015	0.0632452421667	0.00977094823333	0.00740054918133	0.0049351655645	0.0015743125494	0.00218815617933	0.00043559618352	0.000339936025037
o	0.596878096	0.388978824056	0.00844809881111	0.00250426191178	0.001651713909	0.0005261437305	0.00075382825911	0.00014555511245	0.000113516716106
c	0.270584851333	0.671609274685	0.0393703966037	0.00312191155726	0.000801206185667	0.000358324088133	0.00104648866637	0.00113561905691	0.0119719273153
e	0.192484453778	0.735267674895	0.0493395995346	0.00346388032575	0.000554164708556	0.000322005771378	0.00113579945779	0.00146806078814	0.0159643511304
r	0.125654314593	0.804101758298	0.0494926405115	0.00813629034858	0.00292766940285	0.00118076596579	0.0015031494216	0.00073161663188	0.00627176820213
k	0.096078951531	0.767702269433	0.0758962768372	0.0150129234495	0.00617170480095	0.00446545912193	0.0149290376072	0.00439862587729	0.0153447568674
è	0.067790036177	0.676640336478	0.181870122279	0.0195935164832	0.00645098660032	0.00473855360731	0.0193701518024	0.00557937467576	0.0179669584891
o	0.0277757192257	0.524625258826	0.402945057426	0.0205966454944	0.00435397106677	0.00183531058777	0.00929979686747	0.00206476602825	0.00650346272237
n	0.0168004552419	0.386182986275	0.506514149142	0.0405169721648	0.00234008012226	0.000841472997923	0.00695722675582	0.00612277109575	0.0337238379335
t	0.036688442414	0.325811462092	0.462491379714	0.0876043473883	0.00922124527409	0.00225337331597	0.00864010138527	0.00900952756525	0.0582800626445
a	0.0370754757347	0.204615163197	0.570652643238	0.125305172463	0.012717310258	0.00258746386866	0.00755100652842	0.00455259020175	0.0349431129048
è	0.0163382503416	0.169838190232	0.653684167746	0.128806667488	0.00784263091933	0.00119803175289	0.00904022290947	0.00155752477058	0.0116942681383
n	0.0230622376139	0.228899950077	0.535292142582	0.145894912496	0.00639162130644	0.00117152975096	0.0104405574698	0.0115309831469	0.0373160611928
a	0.0214238150746	0.149832073826	0.385183014194	0.322939277499	0.0506225354355	0.00184793158365	0.00558671952327	0.014880940969	0.0476837126309
m	0.00964859236153	0.069007411742	0.253962198065	0.506708025833	0.123326168478	0.00369187739455	0.00348414160776	0.005369855343	0.024801729777
à	0.00633746118718	0.0437202245807	0.163670138022	0.573454055278	0.171010576159	0.0137836977982	0.00915893910259	0.00248888014767	0.0163760063923
k	0.0122542499957	0.0352776721936	0.116057388007	0.588989885093	0.195552732053	0.0200845540994	0.0116258479342	0.00230121884922	0.0178564285974
i	0.0135818726266	0.0297950348245	0.0753820763357	0.408500647031	0.353477097351	0.0768325718665	0.0138153465447	0.00210722760307	0.0265080861991
n	0.00862972600353	0.0170415497015	0.0411036907786	0.245103064344	0.503339175784	0.129387980622	0.0174952501816	0.00133764848769	0.0365618720664
a	0.00696488764784	0.0127483770905	0.0275997675929	0.170391321448	0.459139111928	0.248897220207	0.0308737120605	0.00116479490923	0.0422207706888
k	0.00481681902928	0.00838387422017	0.0170335728643	0.112176710483	0.417633527309	0.346871940069	0.0458998940202	0.00129701338308	0.0458866342296
a	0.00410328700976	0.00692796081139	0.0130183159548	0.0884593864943	0.33940261577	0.403920200023	0.0915750113401	0.00189227186103	0.0507009520765
k	0.00374599646992	0.00575495467513	0.00987606498493	0.0618224551648	0.27274249859	0.475129743341	0.119881285447	0.00206313622034	0.0489838883588
u	0.00363028391464	0.00536447495838	0.00866223668164	0.0512855987216	0.215329232863	0.455383221114	0.204283396816	0.00360149900678	0.0524600651196
n	0.00389848659621	0.00519268871946	0.00764847491388	0.0365612065739	0.158124460954	0.494978913705	0.240423565605	0.00382303787893	0.0493491337065
s	0.0103579638654	0.0113484699065	0.0203629119713	0.0431869445246	0.146961990318	0.467616684568	0.133821646868	0.00265019566964	0.163693181902
u	0.00986228775347	0.0100449692455	0.0205320327238	0.0280066525082	0.0973608187727	0.358324898189	0.193986673956	0.0186149889565	0.263266670634
m	0.00527110298282	0.0057944944585	0.0103235153079	0.0215708935027	0.0833160049242	0.410301909396	0.275611194652	0.0234378527188	0.164373029211
è	0.00387165035427	0.00452880683617	0.0069113189693	0.0198601609342	0.0668025531414	0.352908093799	0.469529921551	0.0134028773063	0.0621846160703
i	0.00151475421809	0.00175532980206	0.00284968864977	0.00802886365473	0.0258500576805	0.146936180933	0.63892915385	0.0760039624354	0.0981320126901
o	0.000617630714363	0.00068800250202	0.00113327922992	0.00289657589491	0.00993247546017	0.060568849311	0.601827084617	0.192003807478	0.130332320897
l	0.000583378873121	0.00060887579534	0.00102093579664	0.0024450884983	0.0130349319201	0.065090716437	0.536619894872	0.246689192493	0.133907006966
ì	0.00056144653904	0.000580095435113	0.00098515584888	0.00234293089277	0.0137856824267	0.0647161966123	0.326575966624	0.444499807498	0.145952728989
b	0.00157851852768	0.00157074451504	0.00194273303296	0.00378001225759	0.0115381455956	0.0754715133374	0.169778620541	0.462383779166	0.271955942996
e	0.00195360538923	0.00192048293835	0.00229125342099	0.00421614166253	0.0108001759719	0.0786888835791	0.10873296618	0.481856786389	0.309539700999
n	0.00523069857641	0.00520524554612	0.00570896505033	0.00715607246418	0.0121333304306	0.0572987603264	0.06552138806	0.467560165463	0.374185367
z	0.00680085532547	0.00674527448204	0.00775732475011	0.00871524408806	0.0135147218102	0.0508492683421	0.0506000466867	0.176054032821	0.678963235667
ì	0.00308341389182	0.00298765549401	0.00388057155004	0.00382853570935	0.0058715842134	0.018935631014	0.0428669228956	0.301714735274	0.616830958556
n	0.0163596359473	0.0161717618647	0.0167348675833	0.0172131506498	0.0192473896811	0.0412680936713	0.0682102309652	0.363451350091	0.441343532852
a	0.0205426519474	0.0203461803116	0.0207654553478	0.0213975341633	0.023457820167	0.0478615362804	0.0588327310884	0.260735511697	0.526060577617
</S>	0.0103184259212	0.0102118796908	0.0104596354039	0.0107427880017	0.0118252904935	0.0240724907252	0.0307606516942	0.300235090848	0.591373738808
