 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.81088375	0.174283605	0.00300677795	0.0052348267045	0.0007256045125	0.00444890264545	0.000590077703525	0.00082646479845
n	0.511836166667	0.337579248333	0.134337448183	0.00383795423783	0.0065648522125	0.00263224781212	0.000425037436858	0.00278705016512
k	0.216421215556	0.507916482778	0.222995279394	0.00399798647928	0.0262646954042	0.00242987523737	0.000965554078953	0.0190089055217
ò	0.161525095185	0.580100127593	0.191497036465	0.0124347460264	0.0278913648014	0.00258560421246	0.00102917465965	0.0229368266406
r	0.139044820395	0.535017282531	0.192183158822	0.0238211373421	0.0262826446005	0.0578169547375	0.000543169129883	0.0252907993469
a	0.070349885815	0.636305400844	0.150052287941	0.0184864726474	0.0246223279002	0.0748703310825	0.000269438013588	0.025043831166
s	0.029006379955	0.589025966948	0.280630117647	0.0232304744158	0.0134379243334	0.0476655065308	0.000377987698156	0.016625601439
t	0.0184514286517	0.386210648983	0.312165240549	0.0455983281386	0.0367937201111	0.146383882177	0.00601373389939	0.048382990813
e	0.00949895069723	0.444927989661	0.228436281516	0.0612319360462	0.0408422192037	0.156758580566	0.00760469661073	0.0506993096287
m	0.00888373304574	0.388489969887	0.378527380505	0.126094797349	0.0194287155679	0.0549072774953	0.00257674979118	0.0210913399006
a	0.00880916133191	0.204351853296	0.550046880168	0.18712879245	0.015644464856	0.0210841102984	0.00091268300206	0.0120220745002
r	0.0086570264273	0.121763848765	0.490471600056	0.308232560817	0.0290593646187	0.0197661627661	0.00111973682902	0.0209297173667
è	0.0110605408091	0.084792177255	0.390289360019	0.362373873606	0.0974786848729	0.028093560922	0.00209651947634	0.0238152763222
o	0.00636575455303	0.055996815085	0.29912569134	0.332884814535	0.271574471624	0.0235431626407	0.00163754146878	0.00887174737407
c	0.00315647536768	0.0259145890283	0.152721347113	0.431203704845	0.287997707208	0.0305331722136	0.00526323396626	0.0632097725247
e	0.00237594548923	0.0157491938428	0.0944834610377	0.361119350282	0.359105009069	0.0628873794045	0.00736958632209	0.0969100821749
e	0.00129488233974	0.00673375378093	0.0461704943459	0.180490550094	0.610465236356	0.102321851801	0.00344518584736	0.0490780638583
n	0.00205808995658	0.00547607926031	0.0272357701153	0.164514624698	0.517164745452	0.217625203934	0.00606052102245	0.0598649630861
ì	0.00411523701886	0.0056319377201	0.0257604377051	0.141654244899	0.315804348484	0.367108187978	0.0637784233408	0.076147196362
n	0.0265338369063	0.0253220788734	0.0463042255684	0.111954834966	0.253531182828	0.406599299326	0.0810588477803	0.048695717454
e	0.0320715838041	0.0309980714745	0.0453847166428	0.0918526104887	0.150749651143	0.300573301775	0.255888755927	0.0924812891513
p	0.0141846261034	0.0138184713415	0.0198127533343	0.0354060139962	0.0645770239143	0.155785369258	0.501543868642	0.19487188305
r	0.00857427380113	0.00929014664717	0.0118597823781	0.0179517293321	0.0354658931714	0.0864666244193	0.489530996214	0.340860607683
ò	0.00327488574371	0.00436751580239	0.0048979513927	0.00775886917737	0.0149315406571	0.0471843585731	0.587293805405	0.330291127894
n	0.0048768049579	0.00519454565413	0.0063792911309	0.00836858612579	0.013304179619	0.0357882869577	0.760277735135	0.165810591965
t	0.0055307190193	0.00563984496804	0.00679197843363	0.0086474894086	0.011922653573	0.0324105211526	0.808388945045	0.120667861322
o	0.0020154050821	0.00209975908335	0.00247005254854	0.0031480409062	0.00439497967767	0.0129608095842	0.738060631682	0.234850347107
</S>	0.00101185010455	0.00105584705768	0.00124694129527	0.0015899860581	0.00229547951884	0.0070645628421	0.648212240841	0.337523103554
