 	la	pasta	vuole	sale	</S>
i	0.5146302325	0.4829228165	0.000475322435	0.001651575835	0.00032005215925
p	0.2511370525	0.4854904195	0.00103399265167	0.182603074068	0.0797354631093
à	0.158616108833	0.487498253833	0.00447429745056	0.243147478023	0.10626384005
s	0.124271400944	0.747096384611	0.00644136848352	0.086047352341	0.03614347403
t	0.112541501981	0.833024151537	0.00370858142784	0.034627628847	0.01609809701
a	0.0583633579937	0.801675563846	0.0100019657426	0.107970378016	0.0219886780033
t	0.0483811809979	0.494095929949	0.0228367745809	0.168033956005	0.266652131001
è	0.0428596529993	0.22615274065	0.274940358194	0.100786776668	0.355260463667
l	0.0692068809998	0.165478192217	0.398897306065	0.125086373556	0.241331234556
i	0.0711355053466	0.107753021739	0.194200462022	0.305337791185	0.321573204852
à	0.0241930219955	0.040530502213	0.090257450674	0.567274863728	0.277744144951
l	0.0098143471985	0.0142312766577	0.0460833772913	0.781423007909	0.148447964984
a	0.00471510525617	0.00503836348923	0.0168941997971	0.642626789303	0.330725518328
</S>	0.00248354491308	0.00259973071962	0.00920308534855	0.434221094651	0.551492524164
