 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.520160202	0.465890567	0.00243522715	0.00095470355	0.0042343078	0.0003729271685	0.004423469535	0.000102092220965	0.00074705263044	0.000615351707005	2.09752686204e-05	2.37616940047e-05	3.3415394972e-06	1.6017591048e-05
p	0.223658518667	0.519668902333	0.0365318116833	0.0671594909167	0.133231723133	0.0060709477685	0.008981980535	0.00255481554763	0.00130017649711	0.000801223407005	1.08158809537e-05	8.46023667138e-06	1.38965198387e-06	1.97400097147e-05
e	0.105877550222	0.555689514111	0.0485943526944	0.0893143138522	0.176219372178	0.00798937382617	0.0105612256583	0.00337363644754	0.0014849606356	0.000863202390825	7.42940610143e-06	3.35959946075e-06	7.38473059143e-07	2.09731997887e-05
t	0.0754843907407	0.583534134704	0.121408683031	0.0939980681641	0.088181410526	0.00758730051206	0.0125738743661	0.0104347905475	0.0043554875151	0.00217374328543	0.000140156039484	1.68109110572e-05	1.40978359757e-06	0.00010975760848
à	0.0800895222469	0.425876791568	0.268827434344	0.106731566055	0.0737771121753	0.00860955730402	0.0141222683554	0.0130050803292	0.00554684163837	0.00297317372848	0.000246298519828	3.51379743524e-05	2.79516339919e-06	0.00015642832816
c	0.0927788894156	0.494858560523	0.285431438115	0.0578801200183	0.0458256227251	0.00423189336801	0.0068037963518	0.00480416408973	0.00239954637946	0.00289742170949	0.000299694046609	0.000272057908784	0.0001624744	0.00135429622805
i	0.0794299615719	0.405160053508	0.423529092705	0.0462663646728	0.031696145575	0.002108175356	0.00366408031727	0.00191689382991	0.00115282960315	0.0025221118555	0.00025948378987	0.000338276425328	0.0002146194189	0.00174185360668
a	0.0280329183806	0.194626383169	0.465799574235	0.126237378224	0.174311304525	0.002349494852	0.00555347330576	0.00080429605997	0.000533505327717	0.0008893427825	9.049978904e-05	0.000113856150652	7.16314221277e-05	0.00058630294436
e	0.0094654632282	0.0778380016363	0.226667987078	0.202798099408	0.462726894842	0.00566577325067	0.0131763111019	0.00045670366999	0.000400274412572	0.000514627349167	3.044916363e-05	3.798156835e-05	2.39221154502e-05	0.00019749683192
t	0.0058565490874	0.0313197697921	0.127556554693	0.289109853136	0.478913388281	0.0220317154169	0.024386866034	0.00322235472333	0.00860135109086	0.00594223915972	0.00202149591041	0.00053666154444	4.31580796301e-05	0.000458011116307
o	0.00465881060913	0.0157541739307	0.0988606865643	0.387453427712	0.399020719427	0.040959360139	0.0249654500113	0.00484933114111	0.011555673497	0.00790807928657	0.00268709912747	0.000703501121613	4.97188066934e-05	0.000573938963436
s	0.00600364278304	0.0121817479769	0.0816728188548	0.397682375904	0.375074886476	0.0668328333797	0.0293618536704	0.00812365394704	0.013248345299	0.00594515366219	0.00245029419982	0.000666778980671	7.06998757145e-05	0.000684901212479
ò	0.00692006419435	0.0115438978256	0.0901503579516	0.395798581968	0.239338255492	0.153315302793	0.0680392212235	0.0110688949823	0.0140844665997	0.00574152582073	0.00243671844661	0.000675394143557	9.23491585715e-05	0.000794967487493
z	0.0116311493314	0.0145729327752	0.0887435526505	0.380816440656	0.138953260497	0.239689174264	0.0777057470745	0.0101484263274	0.00925357136657	0.0139604722069	0.00128992629554	0.00574275026452	0.00130418947286	0.00618841107916
