 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.857241325	0.01516845687	0.03300808645	0.025580397925	0.0432583332	0.00468889575425	0.0069667903065	0.00720675116535	0.0068809540535
ù	0.948915158333	0.00735844637	0.0114565037733	0.00878405114033	0.014870955882	0.0015660298666	0.0023400052765	0.00240479441366	0.00230398575333
t	0.920801519444	0.0524486269567	0.00900436691443	0.00572552159544	0.00791974230933	0.00072927650122	0.00145854182883	0.000833620612859	0.00107871265094
t	0.913171973148	0.0653654209189	0.00822407837148	0.00477730760515	0.00579417783644	0.00046184013574	0.00120671125961	0.000312695395286	0.00068573354498
o	0.943168724383	0.0472383089063	0.00455928502383	0.00188400884172	0.00218592390215	0.000166191728847	0.000446298189303	0.000107081513652	0.000244126668727
t	0.723158141461	0.225880916302	0.0263527778413	0.00789212351391	0.0116161098574	0.000580705524549	0.00369499061587	0.000181789975441	0.000642457648642
r	0.672126690487	0.262493885101	0.0321379033138	0.00989189788797	0.0158442994525	0.00078727952485	0.00516601390529	0.000359240011814	0.00119280994955
a	0.766310506829	0.1896990347	0.0285529774713	0.00476489611266	0.00710498835083	0.00033802380095	0.00213410912843	0.000273133358038	0.000822332172517
v	0.476179483943	0.439589358233	0.0688932748238	0.00513259307089	0.00389344381694	0.000147536246317	0.00397682433614	0.000565609106779	0.00162188751351
ù	0.166498153281	0.732577419411	0.0861979302746	0.0052443992903	0.00223778461231	9.3225351439e-05	0.00458136781605	0.000669411214593	0.0019003407725
d	0.0678961623937	0.823897323137	0.0920799087582	0.00573063909677	0.00120447131077	6.42553364797e-05	0.00467125480935	0.000843030750531	0.0036129654255
i	0.0360273217979	0.558246780379	0.369770462919	0.0235007160323	0.00177598563692	8.78508254932e-05	0.00479174429312	0.00090795731151	0.00489115804183
e	0.0143486823993	0.20165466746	0.582866630973	0.191131951011	0.00539125864564	0.000121445298498	0.00175838274771	0.00031892382717	0.00240802849394
e	0.00512295496643	0.07069532082	0.431727103658	0.458389297004	0.0317502795485	0.000406164379499	0.00084890182257	0.000120713025057	0.00093925861798
t	0.00320991115548	0.04722723394	0.264137034553	0.538294092335	0.0721934531828	0.0034054305765	0.0437955075542	0.00464344066235	0.0230938834127
o	0.00259382396849	0.0382708339333	0.150274406184	0.541828310778	0.148027011061	0.0150403365255	0.0620606751847	0.00860296722078	0.0333015804709
n	0.00299903877283	0.0292347359311	0.0935770300613	0.522528860259	0.19388040702	0.0290000991752	0.0711321343949	0.0133725557403	0.044275116157
è	0.00394863719094	0.0341029143104	0.0889186966871	0.381450170086	0.30431725234	0.0417515137251	0.0783872081316	0.0156697515801	0.051453867719
g	0.00806367833031	0.0381794434368	0.0850983555624	0.292304703362	0.39646196078	0.0693071592417	0.0530972210439	0.0149022175267	0.0425852472397
r	0.0201542071101	0.0422233194789	0.0697044905208	0.228508831121	0.328268896927	0.171324703081	0.0494657366813	0.0132641412756	0.0770856480799
a	0.01843580181	0.024885015913	0.0410418656403	0.117990094374	0.279719798976	0.303013301027	0.0573826835604	0.0489092711919	0.108622132693
t	0.00876746004333	0.011311586391	0.0177662098468	0.0491538691247	0.192594642325	0.495451200342	0.0642541618535	0.0819524037306	0.0787484305643
s	0.0237724743478	0.008131695697	0.0119759037823	0.0273117240416	0.0942894314417	0.440238366781	0.0519182262845	0.22654694791	0.115815213188
e	0.0264613853226	0.00413820096633	0.0068304259941	0.0142147472805	0.0685050651472	0.178826908927	0.0369884530948	0.506412449303	0.157622404396
è	0.0095012968142	0.00227897568944	0.0041116096647	0.00709670322683	0.0567257717157	0.098059358309	0.203313920365	0.521985539768	0.096926898132
n	0.00721755910473	0.00790258342981	0.0071996431549	0.00876357127561	0.0440655282386	0.091778518103	0.418133306788	0.332530693256	0.0824086327107
a	0.00594958386491	0.00893256279327	0.0066159397583	0.00761709043854	0.0282313736129	0.071211627801	0.546539868929	0.255791211085	0.0691107179036
p	0.00342098088497	0.00475694414776	0.00373562029277	0.00430278715951	0.0132421406043	0.0508548597003	0.435297370643	0.440149883695	0.0442393439679
o	0.00256807807932	0.00332437610792	0.00273176662892	0.00314352211917	0.00691023936477	0.0416877911001	0.163045464881	0.723732274565	0.052856424656
è	0.00110826944411	0.00159972612797	0.00138961324097	0.00133343495572	0.00384835755159	0.0175135209	0.123258548627	0.647565931522	0.202382583885
t	0.00069488734137	0.00115433171932	0.00103994194032	0.000830354101907	0.00294421245053	0.0114076774667	0.114649081209	0.611917917174	0.255361607962
a	0.000316143576123	0.000531102148107	0.000461795706773	0.000395137863969	0.00132452496018	0.00608744766223	0.066143811403	0.631518749058	0.293221315987
</S>	0.000169888291561	0.000288010321553	0.000250134903386	0.000214549276985	0.00079221099509	0.00328316784112	0.0589614347015	0.511809989529	0.424230657994
