 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.902031675	0.0325402645	0.0080758565	0.00170385838	0.004317102165	0.0059359289	0.0352836321	0.004301384414	0.003516968892	0.00159344346404	0.000341362656531	7.330818715e-05	0.00028515880505
n	0.614324220667	0.1952501365	0.0728857945	0.0262302354467	0.028523628165	0.00973986023333	0.0427403323667	0.004965185414	0.00142144702533	0.00065991494404	0.000141120881865	0.00111738912048	0.00200070877172
ì	0.239778815889	0.499882788833	0.144391528167	0.0348928322822	0.0369224528883	0.0111622829778	0.0225234375556	0.005210481628	0.00073995659511	0.000361859729347	7.84686432883e-05	0.00147653746483	0.00257853919291
c	0.0950997115963	0.644432996278	0.219211786056	0.0127135459274	0.0129164833194	0.00398838037927	0.00777831949387	0.00177357786933	0.00026663031237	0.000134336861216	3.09158710294e-05	0.00068937335961	0.00096393170997
h	0.0418851301654	0.633427732093	0.306562165352	0.0062655286758	0.0045886105198	0.00142211434642	0.00294691417329	0.00061252436511	9.563173179e-05	4.74227245053e-05	2.18334386098e-05	0.0014714931332	0.000652878646657
a	0.0250881473885	0.496297460698	0.443226081784	0.0227659158919	0.00310172352993	0.00107978128214	0.00583686085776	0.000376095367037	3.67648864967e-05	1.93750399018e-05	1.86151994699e-05	0.0016914393644	0.000461717243886
n	0.0105257795628	0.311499366899	0.600823893928	0.058993622964	0.00653413930998	0.00154051672738	0.00696400735259	0.000712154729012	2.92946897322e-05	1.01727910339e-05	9.6061384233e-06	0.0017851727748	0.000572269842962
d	0.00707169095427	0.230662405633	0.639686054643	0.094981530988	0.0126304254367	0.00284395754246	0.00409606025086	0.00192990050967	7.24014819107e-05	1.1656700678e-05	1.75235114744e-05	0.00286782692493	0.00312858251432
ì	0.00642872198476	0.145525965878	0.543842328214	0.228978663663	0.0385563204789	0.0108182172808	0.0163655001503	0.00250269326989	0.000464139627304	0.000375033970559	7.68137148248e-05	0.00231128636498	0.00375431112144
s	0.00944262299492	0.0801133559593	0.400936786071	0.385805954554	0.0557567668263	0.0157944290936	0.0214448523834	0.00793098118996	0.0029922588091	0.00161083812352	0.000852215818275	0.0119998736783	0.00531902785715
o	0.00907477980031	0.0517261249864	0.277494872024	0.347932924851	0.233092022275	0.0304301576979	0.0131629857945	0.00985271049665	0.00345015950837	0.00169358541251	0.00106789144943	0.0153059982261	0.00571576555572
n	0.00363415716877	0.0335587939955	0.237528664008	0.28873756495	0.357508097425	0.042972002566	0.0089390363315	0.00423745659888	0.00176664977479	0.00072900929217	0.000497577816477	0.0132089054087	0.00668211178857
