 	non	so	cosa	stai	scrivendo	</S>
e	0.946098885	0.0502631201	0.001325506555	0.001474673545	0.00022021132573	0.0006175670985
n	0.728111128333	0.164239035033	0.037294028355	0.00606863011167	0.0102973912091	0.0539897467318
e	0.529762909444	0.322335425011	0.054293506785	0.00771460528389	0.013698419593	0.0721951137106
t	0.395753186481	0.490169165004	0.0581694609283	0.00581852267463	0.00655205238767	0.0435375760369
s	0.20591304016	0.473343735001	0.0863849436428	0.0456361755582	0.0246056401292	0.164116422012
è	0.115203632387	0.263279798334	0.279568651214	0.122344740186	0.0299441597097	0.189659017671
r	0.174258988462	0.274520729445	0.331157206405	0.113614210729	0.0147344232366	0.0917144812237
o	0.178096359509	0.269771268815	0.430481644802	0.0572195375763	0.0092652669122	0.0551659520079
e	0.059451015688	0.118215343938	0.572570568267	0.226453949192	0.00401953594407	0.019289608636
s	0.0251444910593	0.0721723599793	0.403893922756	0.358680406397	0.0313587414547	0.108750104245
ù	0.0142443535864	0.0557169883264	0.454915354252	0.291131498799	0.0441023243182	0.139889520548
t	0.0137542480955	0.0533022844421	0.500021391417	0.256124246266	0.0403219686061	0.136475895983
i	0.0130061086338	0.043521655154	0.282562726472	0.437115522089	0.0874566795354	0.136337361328
s	0.00958762947993	0.0240559167247	0.117535833157	0.51677885403	0.224112199845	0.107929609776
t	0.00869985910331	0.0185892843416	0.068401391719	0.292461754677	0.405478926615	0.206368766592
e	0.0031647966691	0.00735318240887	0.031894591873	0.128849052892	0.613922155538	0.214816196864
g	0.010939591581	0.0181473776646	0.0537740429243	0.204890805631	0.547007771846	0.165240410288
r	0.0172130731937	0.0278104902215	0.0761924199748	0.291258908544	0.317190797282	0.270334306763
à	0.0118778814979	0.0162997232072	0.0455627063249	0.169902528515	0.487122565761	0.269234540254
f	0.0118785205993	0.0120844028691	0.0265818471083	0.0699691331717	0.75518587192	0.124300154085
i	0.00943052437543	0.00974520649737	0.0154631167914	0.0319397382139	0.76418434064	0.169237034028
</S>	0.00472525595122	0.00489201206019	0.0077887485287	0.0163234178419	0.70863022032	0.257640317014
