 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.603853965	0.38898209365	0.000485031905	0.001806170069	0.001816596187	0.00198442224895	8.106198525e-05	0.000823221093562	5.46633209e-06	0.00016191163466
t	0.377182165	0.421230331217	0.104459979772	0.0383555707023	0.00535431642033	0.0196260645823	0.0289252044319	0.00400952609356	0.00038103286809	0.000475791757993
e	0.231947388333	0.500564620406	0.140116304524	0.0505726176374	0.00654173344778	0.0255492984341	0.038549253303	0.00507201315169	0.000506407366283	0.000580363894474
l	0.119545746111	0.550354463469	0.191961346108	0.0253573719491	0.00371925062359	0.019708260718	0.0814220229267	0.00553130467106	0.00168034373235	0.000719876106635
ì	0.0812631487037	0.52298063449	0.250613958703	0.0180508112164	0.0034747358412	0.018318908206	0.0964828388422	0.00593591740702	0.00208731993678	0.000791722773878
s	0.0509562895679	0.559658988163	0.235082209568	0.0096863350388	0.0035545015804	0.0247187960353	0.0996263574807	0.0133401144857	0.00286780560493	0.000508638762959
i	0.0352696377893	0.361586049388	0.436381583189	0.0138934894129	0.0045345319268	0.0288761070118	0.10016538406	0.0157894728386	0.00311311685221	0.000390648335853
n	0.0148688285298	0.220887609796	0.65514512773	0.0425497131376	0.0065749383756	0.0130834842039	0.0353427536533	0.0074485141562	0.0016101431013	0.00248887336015
a	0.00807820485993	0.111176749932	0.788915542577	0.0568206310459	0.0062136426252	0.00577460786797	0.0141929936178	0.00448696148873	0.00112546657943	0.00321520301205
m	0.00475932783664	0.055869639644	0.709898507526	0.194959980349	0.0143463003751	0.00292996335599	0.00599133523927	0.00278460323291	0.00083118863881	0.00762914769602
ì	0.00616737581221	0.0396904338813	0.608604962509	0.293481640116	0.0267842617917	0.00656958091866	0.00563159444642	0.0029089517443	0.000742093200937	0.00941906583201
n	0.0148524979374	0.0429243722938	0.542762400836	0.323411063372	0.0477471872639	0.00849934020622	0.00597283964881	0.0021671126481	0.00118912872165	0.010474055544
i	0.0151293531461	0.0332887804413	0.288568143745	0.565653104457	0.0746543177546	0.00610036273541	0.00355877728294	0.00124590380603	0.00131524628955	0.0104859976013
p	0.010281531549	0.0177469238238	0.123192094715	0.577832561486	0.138730681252	0.0238184303451	0.063603488661	0.0263592806253	0.00446325794552	0.0139717196204
à	0.008815518333	0.0131916689413	0.0783258632383	0.492506613829	0.213779170417	0.042796165115	0.094512173887	0.0349168043751	0.00558620734184	0.0155698151735
n	0.00491994259433	0.00759646831377	0.0490239364128	0.510403147943	0.320874416806	0.0340036030383	0.0466774649623	0.012450069725	0.00292519130728	0.0111257350245
t	0.00370934191144	0.00548456377126	0.0270786427376	0.502278692648	0.398141732269	0.0170827286794	0.0205101938541	0.00491383930833	0.00208299668909	0.0187172116748
a	0.00148357931748	0.00233207430509	0.00973823247587	0.426109430883	0.496623367423	0.0356241715598	0.0093520472847	0.00214986995278	0.000820595910863	0.0157666185483
l	0.00209785240616	0.00255034458303	0.00705856945529	0.241867273628	0.611320479141	0.0736148371866	0.0211962522282	0.0129483992009	0.00665766089812	0.0206883771728
e	0.00230329294839	0.00262043358101	0.0061253936351	0.164366634543	0.59137110638	0.152322179062	0.0249779937427	0.024876629067	0.00866836721271	0.0223679986576
t	0.00202893152913	0.00215654421367	0.00543830569503	0.131400834848	0.534420482127	0.208936986354	0.0281271455809	0.043653634689	0.0277629893176	0.0160741244859
t	0.00202549989971	0.00244616640456	0.00550066526501	0.190606364949	0.501744034042	0.148572833118	0.0290132300603	0.046968528563	0.0384090991059	0.0347135358286
ò	0.0010659939899	0.00156470590152	0.00380293858834	0.18424567965	0.350944071347	0.106970715373	0.244867653553	0.0307005778543	0.040269355702	0.0355682846095
m	0.00324788102997	0.00344327846717	0.00650517932945	0.07420850455	0.232887943782	0.115288117124	0.418643614518	0.0294026826181	0.0997994685673	0.0165733147698
i	0.00370776035332	0.00381206822572	0.00586100136648	0.0432757385167	0.219051691261	0.169259234375	0.327982601506	0.0944765528727	0.111688332856	0.0208850004899
f	0.00586767379444	0.00558962381191	0.00698420971216	0.0287770051722	0.14396263042	0.185746664792	0.229072222169	0.140557130958	0.180747747619	0.0726951051633
à	0.00676690848148	0.00637359460397	0.00824395363739	0.0169631833241	0.0798345888067	0.131391316597	0.239101315723	0.129459040319	0.281017795873	0.100848335054
i	0.00254484342049	0.00241307882799	0.00381512934913	0.0067814174247	0.0323228256022	0.0933442525323	0.222147563241	0.36291754344	0.199626049624	0.0740873193513
t	0.0010933330835	0.000988426685997	0.00150390239971	0.00291682505823	0.0153652238674	0.0510571983441	0.0941153570803	0.452105181147	0.254609834208	0.12624472745
o	0.000570375597833	0.000471778163999	0.000671576541237	0.00148110718608	0.00803026822247	0.023286606948	0.0386341137934	0.524921970382	0.260333011469	0.141599170483
v	0.000435793382611	0.000336365373333	0.000461566155079	0.00125003202869	0.00915790767416	0.0178583799827	0.0267199980311	0.539669493461	0.325800137223	0.0783103268277
r	0.00095046654087	0.000622865791111	0.00072639789836	0.0027409673429	0.0113584136581	0.0152611389942	0.0230404719437	0.255871644487	0.379359541074	0.310068104276
à	0.00146258628029	0.000839874663704	0.00114959439945	0.00272818800097	0.00619872181937	0.0104000589981	0.0262272265812	0.142807196162	0.373447375691	0.434739158092
i	0.0011657599501	0.000627647061235	0.00100457564982	0.00104378353366	0.00235816881646	0.0076989811327	0.0273820047271	0.0966991953873	0.35806439923	0.503955472697
</S>	0.00077689896005	0.000410003440617	0.00060108954991	0.00060642473683	0.00137041847323	0.00495987376635	0.0157269361636	0.0743199356937	0.207925260615	0.693303161349
