 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.89786292	0.089996765	0.00319353365	0.0028693048	0.0053336403	2.000801875e-05	0.00049560917	5.173980373e-05	0.000176440295
a	0.572550737	0.417499728333	0.00294807245	0.002393698369	0.00429480138967	8.51318599167e-06	0.000195493098088	1.74718874687e-05	9.14268911233e-05
p	0.216940132667	0.556248389444	0.11148046405	0.102692750559	0.0115767497529	0.000456952871239	0.000144202824117	1.06330098949e-05	0.000449676016498
e	0.098771390889	0.600545753148	0.148825078117	0.13640134351	0.0141431191243	0.000606454475233	0.000127334736739	8.35972559063e-06	0.000571187004833
d	0.0672715486297	0.723998287716	0.148641822806	0.0495837954933	0.00543158138143	0.000657079109898	0.00153645189428	5.78576438225e-05	0.00282163736761
ì	0.0587029652099	0.687788975905	0.218840887602	0.0243291538311	0.00315867102714	0.000773892156633	0.00223544829809	0.000246756251274	0.00392331272254
a	0.0257167400533	0.523790735302	0.427797242534	0.0175068066104	0.00193766952238	0.000358184428034	0.00097481043608	0.000254680740771	0.00166318419351
m	0.0142119696678	0.247054911767	0.557625974178	0.0618118932035	0.00354935392079	0.000667717965168	0.00428788014874	0.00711687933727	0.103673442417
i	0.0103627687559	0.114947812256	0.597674338059	0.115810231068	0.00503222644026	0.000780947967723	0.00540361521891	0.00942022635242	0.140567839806
n	0.011844873452	0.0653605210853	0.66196356602	0.150357670356	0.00567337794675	0.000618928135241	0.00455464940897	0.00587019402414	0.0937562289353
c	0.013151968584	0.162059279028	0.510208832007	0.135619776785	0.00589650621558	0.000736644921747	0.00441149384632	0.00697635734138	0.160939159645
i	0.005704308918	0.177265101343	0.455295577336	0.194082395595	0.0176992289719	0.000467787200582	0.00176171028544	0.00474235810379	0.142981551882
à	0.003152703096	0.0660642014477	0.566229449112	0.284500851865	0.0259736969906	0.000202777248194	0.000796956095147	0.00169705623493	0.0513823256407
e	0.002064362222	0.0237514119259	0.453685139704	0.425539103955	0.0762320446635	0.000172664607398	0.000401022955049	0.00057409559231	0.0175801875602
n	0.00377114159733	0.0126998230853	0.229338089901	0.510423287985	0.139202124888	0.0038710740958	0.00197822286835	0.0024562255011	0.0962600285201
i	0.00429418389911	0.00884870276843	0.127316356634	0.361999762662	0.352248118296	0.0145657413653	0.00322202018945	0.00310541084837	0.12439969924
n	0.00355404783304	0.00567714166281	0.0658848055447	0.265232360887	0.542962106099	0.0405297061218	0.00633154396315	0.00680059196412	0.0630277061467
d	0.00657358894435	0.0116653088876	0.0474976755149	0.182123058629	0.3799881787	0.0513591577073	0.00705492765438	0.0123812096547	0.301356912049
ì	0.00857814164812	0.0143010469625	0.0793589521716	0.19003022121	0.199693809567	0.0856923682358	0.0257078768848	0.0178306818849	0.378806904683
n	0.026478710216	0.0292889806542	0.119562484057	0.23369457707	0.187505309856	0.196854152745	0.0423998789616	0.0158785516616	0.148337356894
n	0.112980730072	0.123375213551	0.123844184686	0.169491472357	0.146984058285	0.187798164915	0.0292670753205	0.0117221845872	0.0945369336313
u	0.121400872264	0.13424339755	0.0930505230287	0.101621468786	0.134041394428	0.137769508972	0.118283834107	0.0224908731957	0.137098117877
t	0.0430949161613	0.0481139962167	0.0353574729762	0.0469864255953	0.132380163476	0.198310152991	0.162655558702	0.197586368732	0.135514915959
t	0.0180047691204	0.0316035367389	0.0170959659587	0.0250547171984	0.0860754798253	0.162486531997	0.139397220234	0.417843622911	0.102438131986
e	0.00712470094847	0.0237179801796	0.00806449388623	0.0150229815661	0.103724439942	0.0669275003323	0.312585526745	0.351149117637	0.111683220662
m	0.00389464412449	0.0097394291932	0.00561646772874	0.013069456022	0.110313306647	0.150004915444	0.426757942248	0.189543797879	0.0910599882207
a	0.0028180909705	0.00482889279607	0.00461327354625	0.0105811492407	0.0698075808823	0.191121790481	0.527487914083	0.124214931293	0.0645263020736
n	0.0020652860525	0.00276701313036	0.00288823548542	0.00567321441357	0.0312084766274	0.114328566827	0.499059078028	0.285270227098	0.0567398150245
i	0.0018029796175	0.00206128965145	0.00228984751181	0.00391834938119	0.0170917922425	0.0769806312757	0.385113999343	0.448138422366	0.0626026213415
c	0.0008642858725	0.000960956871817	0.00109440058727	0.00189367690373	0.00842279911417	0.0395775437586	0.305793233114	0.563353424122	0.0780396504472
h	0.0007419659575	0.000849813670606	0.00085339493909	0.00142218866791	0.00580689297139	0.0221181945529	0.157258004371	0.723891824707	0.0870577134824
ò	0.000734805285833	0.000806725756869	0.0010325236897	0.0020512262893	0.0043685009238	0.0280012524843	0.134513861457	0.712810541569	0.115680567827
t	0.00105335119528	0.00104315181896	0.0014682081299	0.00260155902977	0.00374663264127	0.0333742831614	0.0954629134857	0.756534113856	0.104715812609
t	0.000901580728427	0.00092108682632	0.0010729970933	0.00152521452992	0.00213807661376	0.0156702806771	0.0384031599619	0.850833361285	0.0885342908697
o	0.000341362934142	0.000374925784773	0.000403560875433	0.000568786573307	0.000836188491253	0.0055358191157	0.018171661454	0.687237097095	0.286530643623
</S>	0.000179273709071	0.000202599876387	0.000212103929216	0.000304418001654	0.000484774575626	0.00305006195785	0.013971499227	0.507808678548	0.473786621811
