 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.84659723	0.12120317	0.0057944241	0.0144608655	0.002822119706	0.00291558499	0.0054470433225	0.000184555545786	1.18690266412e-05	0.00056313710002
a	0.54949003	0.355644093333	0.0334468932667	0.0569210781667	0.00110673461933	0.00130907307333	0.0018266988045	6.3522131786e-05	3.96683524785e-06	0.000187917656063
p	0.198505773	0.424273711111	0.233883472422	0.121902269389	0.00816116998644	0.00806349600778	0.000927455316833	0.00377371787993	0.000199125540356	0.000309802231398
e	0.0730555756667	0.505354467037	0.292802319141	0.10142307813	0.0107029134955	0.0103702311026	0.000626840881611	0.00504195013331	0.000264581057585	0.000358044658799
s	0.0444588478889	0.593788002346	0.27793410138	0.0499176153767	0.00652739933183	0.0097661781342	0.00066456786987	0.0152223335511	0.000777933429995	0.000943028511266
a	0.0323745913496	0.435379447449	0.455336067127	0.0380269721256	0.00665585691061	0.0103292256447	0.000734319056623	0.0189245238837	0.000951822994665	0.00128714973376
m	0.0150130801699	0.30735686915	0.617927505709	0.0331827207085	0.0053171631702	0.0047346233249	0.000482239362208	0.0115098749946	0.000861642149555	0.00361429260792
m	0.0510035087233	0.287959276383	0.607460305236	0.0224348415695	0.00398204679007	0.0035925124183	0.000343494298736	0.0113816543315	0.00178386228318	0.0100585108693
è	0.130987499574	0.432519725461	0.359711781745	0.0480637445232	0.00287929663002	0.00686121593943	0.000705533367579	0.00752393227717	0.00155338354039	0.0091938447531
n	0.245276469858	0.43791184182	0.207570557248	0.0628496281744	0.00524222324334	0.00977383281314	0.00140786755586	0.0157767359257	0.00249128562613	0.0116995277144
o	0.211718523553	0.243759275273	0.307569169083	0.154740586058	0.0400464784144	0.00784766987105	0.00116488795862	0.0177648477086	0.00280178610271	0.0125867610681
o	0.070883011141	0.0863387684243	0.285939724694	0.379624795353	0.153562452805	0.010517058057	0.00114934019287	0.00660508480287	0.000939252365903	0.00444047471937
k	0.0264955934037	0.0372736401414	0.191179716565	0.347413730118	0.271137907602	0.0114945670857	0.00271178746429	0.00613545076762	0.00688712869297	0.0992704311065
l	0.0198151934679	0.0364294193805	0.194678692188	0.169306200039	0.302362335867	0.00569594949523	0.00292093552143	0.0254070345892	0.0124869905643	0.230897210369
è	0.0157934382226	0.0302301127935	0.132040643396	0.291196558346	0.273087488622	0.0365250135651	0.00570861897381	0.0298593727631	0.0078515234081	0.177707227423
o	0.00640243756087	0.0123374849978	0.0611017922653	0.319516684782	0.348270729541	0.166364956188	0.00783647809127	0.0151625944877	0.0027044027627	0.0603024427743
n	0.00448974004029	0.00791449806593	0.0407120678884	0.137542493261	0.477470029847	0.180074690063	0.0142486074638	0.0126689348292	0.00566387232757	0.119215057258
e	0.00377731236676	0.00628541195531	0.0331875910961	0.066890524087	0.545023996616	0.141364284688	0.0261501824879	0.0160090102764	0.00746439774252	0.153847290753
o	0.00135962245892	0.00226889667177	0.0120565674654	0.038069585029	0.432331765539	0.350476044896	0.0429339541626	0.0498891677588	0.00348601672751	0.067128394351
k	0.00179999156964	0.00276698151059	0.0124288457885	0.0202602066763	0.367907208513	0.348701467299	0.0491958780542	0.0614732075863	0.0134843194225	0.121981923884
l	0.00417069918988	0.0059223123702	0.0168306315962	0.0217095502254	0.337629527504	0.138967921433	0.0301643403514	0.0428510075288	0.0272003051408	0.374553707961
è	0.00480728402996	0.0061989506234	0.0122680024321	0.0508248900751	0.174662557168	0.220240220478	0.0853038811171	0.0606863058429	0.0220740272469	0.36293386432
o	0.00291682989999	0.00341062494113	0.00644937217737	0.051480705925	0.092549801056	0.277908023493	0.176449713706	0.235410378614	0.0188176482823	0.134606887107
n	0.00221931489	0.00245112361371	0.00427555685912	0.0201025711083	0.072717400352	0.144479173498	0.229062284569	0.342830882871	0.0737312317608	0.108130456369
e	0.001816952371	0.0019471348629	0.00330741459637	0.00843206056943	0.059359306394	0.0581998554993	0.197133671523	0.472501017624	0.0989952662536	0.098307328123
ò	0.00109187093133	0.00106911531263	0.00151963670879	0.00441484615648	0.0222435860747	0.0477221358331	0.114189200508	0.688262739208	0.0726905044179	0.046796362041
l	0.00193224801044	0.00182547847088	0.0020598188696	0.00425017281883	0.0130560283582	0.041686183611	0.075211870836	0.522273019736	0.298212561473	0.0394925820137
i	0.00174579263115	0.00167798717563	0.00185056935987	0.00271959754294	0.00782584417607	0.018681179537	0.0528177369453	0.313070599912	0.459319663824	0.140290978671
i	0.00066211042805	0.000626747190543	0.000665895726623	0.00108787251098	0.00291951788202	0.010713637179	0.0349794589818	0.467830619971	0.307289457941	0.173224675224
