 	è	che	stanno	ancora	alzati	</S>
è	0.920850375	0.03562866775	0.032152593	0.00963924697	0.000491595911	0.0012375292973
n	0.829079941667	0.0861982779167	0.064378293	0.01864335999	0.000637472444333	0.00106267963063
a	0.509006902889	0.194661069306	0.268925266333	0.02469175533	0.00109132041478	0.00162368144354
s	0.174722039963	0.247776546435	0.520140452111	0.02422146011	0.00640362233826	0.0267358653145
t	0.079791921321	0.271356875478	0.582100544037	0.0154501928367	0.00978305977942	0.0415174171048
a	0.045152026007	0.230120525159	0.672509061346	0.0166636844122	0.00887335459314	0.0266813913683
s	0.0567712249023	0.174541518386	0.658238660449	0.0648113804707	0.00920549219771	0.0364317641228
ù	0.0626842569674	0.141120752795	0.37549690015	0.377902670157	0.00684483133257	0.0359505868743
n	0.0553483523225	0.172223337598	0.27876172005	0.467871601719	0.00483537354419	0.0209596204581
e	0.0505614192908	0.176644415866	0.266577585017	0.443496745573	0.00802680534806	0.0546930328194
a	0.0171970151969	0.061528909122	0.126713183339	0.627425415191	0.096636546116	0.0704989176065
n	0.011073563649	0.0402187475407	0.086376831113	0.537668145064	0.196387305372	0.128275399202
k	0.015430937883	0.0402515055136	0.112042843704	0.300150238355	0.144405258957	0.387719206401
ò	0.0147608812943	0.0239193321712	0.086439029568	0.372683796118	0.0865769434857	0.415620005467
r	0.0694978940981	0.0775513487237	0.106651581523	0.478327555373	0.0826238611619	0.185347750489
a	0.0846426229427	0.0928515867012	0.110478708408	0.260662402658	0.354130020387	0.097234624163
o	0.0282573527606	0.0311103617704	0.037794659048	0.088460975286	0.752412506796	0.061964076721
r	0.0095185108232	0.0105646953668	0.0128349789613	0.0314115570953	0.897887348932	0.0377828702403
t	0.0032810789344	0.00372671478293	0.0045328189771	0.0121365619818	0.677364999644	0.29895783808
ì	0.0013904874048	0.00148091936831	0.0017251784157	0.0087170358106	0.481786636548	0.50489975936
</S>	0.0011247769024	0.00107613540416	0.00113316975785	0.0113213039053	0.538133568274	0.44721104968
