 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.655397265	0.223033729	0.0662796215	0.0347877575	0.012216537	0.00410704835	0.0024015098	0.000750693752	0.000317275305	0.000708597385
ì	0.434667388333	0.451365743	0.0661925701667	0.0371275191667	0.00724353375	0.00152489537767	0.00100798347	0.000274569631	0.000236010963	0.000359804156633
s	0.311855546111	0.564280327667	0.0792170447222	0.0218046700556	0.0123702036667	0.00524591382022	0.00066344281	0.000137030622667	0.003544721869	0.000881102690511
o	0.19448658817	0.602797805889	0.160270358241	0.0154098081852	0.0142133262889	0.00648281685204	0.000544346502467	9.06640775457e-05	0.004649722689	0.0010545579692
n	0.0754818535233	0.503686025296	0.382134099414	0.0127033285617	0.00544265976297	0.00312150709598	0.000321556339956	0.000288197529172	0.0113611132957	0.0054596612621
t	0.0459629691744	0.450497948432	0.464832443138	0.00884950012057	0.00292852308766	0.00206630441866	0.000252745427985	0.000387304461724	0.0147460477652	0.00947622718737
a	0.0267660863581	0.402266859477	0.546505957713	0.00938650964019	0.00225260669589	0.000761703355553	9.42026453283e-05	0.000163452908408	0.0060868874384	0.00571575168246
e	0.00919818806603	0.162218511492	0.570247005904	0.251750081213	0.0022212968653	0.000263848409518	3.67101291094e-05	5.56862134693e-05	0.00208949157613	0.00191922618015
k	0.00568940133534	0.0719564638307	0.416126998635	0.375758243738	0.00411050462177	0.00216428696484	0.000701904179036	0.00162700971266	0.0532001854387	0.0686650394927
i	0.00449925459845	0.0418627059436	0.532711129545	0.248059017913	0.00450105490726	0.00285226450161	0.000930998087345	0.00215368031122	0.0705851080796	0.0918447577642
a	0.00160786500948	0.0173719549145	0.443423703848	0.472365675971	0.00722942720242	0.00102020726454	0.000324174939782	0.000721265103573	0.0243705226599	0.0315651657601
t	0.00555558532649	0.0148802579048	0.194742576616	0.526256128657	0.0419847130675	0.0181493202722	0.00268928919626	0.00386612646069	0.101138684587	0.0907372871587
è	0.00687181515883	0.0138735039349	0.111140595539	0.539463879552	0.0592143436892	0.0241289695907	0.00353933042875	0.00492481926023	0.126358340619	0.110484390793
r	0.0122382737696	0.020740936945	0.111342700513	0.574547383184	0.0531252038964	0.0106559786969	0.00174856433958	0.00208691736008	0.120733635963	0.0927804053377
a	0.0140016310999	0.022877638205	0.103333544838	0.316668971061	0.301791457965	0.014931939899	0.00176977601319	0.00150302568669	0.128292440988	0.0948295517792
m	0.0079653435433	0.0128006539583	0.0547824512793	0.193408913687	0.537225172655	0.0391954582997	0.0021957753044	0.00140257969556	0.081523355996	0.0695002639264
u	0.0059497924911	0.0093909765161	0.0365216317931	0.115804029229	0.641531077552	0.0637697027666	0.00189320070147	0.00104795733519	0.0587982727987	0.0652932906421
i	0.00210263044037	0.0032825951687	0.012889586331	0.0508845800763	0.804559092517	0.0542417872555	0.00165352776716	0.00044506895173	0.0353929327329	0.034548176314
n	0.00198190554679	0.0028365895229	0.00909016081033	0.0329081773588	0.663199477506	0.0785353120852	0.00383366375572	0.000955043120577	0.102815575244	0.103844138871
ì	0.0020564024656	0.00275966680763	0.00790117427011	0.0258002241196	0.375797019169	0.327864460695	0.0151837362519	0.00194413604019	0.113375369415	0.127317862024
c	0.00227820833853	0.00266249436921	0.00534656409004	0.0176067050399	0.211348431056	0.615152186898	0.0335149237506	0.00295774668006	0.045432827805	0.0636999507413
h	0.00706927444618	0.00772069258974	0.0100056593633	0.01552732968	0.110333356352	0.734570948966	0.0355330845835	0.00255477862669	0.0239372316017	0.0527476152471
a	0.00733370531539	0.00789396588658	0.00931357755443	0.0121115787733	0.0618657021173	0.744146769655	0.0862272781945	0.0088293676089	0.0118307517339	0.0504472524157
p	0.0180292102718	0.0183333583189	0.0194416302848	0.0223785668044	0.0636317047058	0.528116446552	0.126321886065	0.0512201625363	0.0650060964446	0.0875209174719
à	0.0218181686239	0.022046792073	0.0232560338949	0.0274655142681	0.0733989175686	0.413976588851	0.164963108688	0.0808267241788	0.0843087974815	0.087939352824
r	0.0138876180746	0.0139572503243	0.0148550060983	0.0179648690894	0.0533555755229	0.42735383295	0.286133399563	0.0959062913929	0.0334416241605	0.0431445652747
o	0.0109749373819	0.0109801348014	0.0115329471188	0.0129733561045	0.0296432368743	0.255003802317	0.348399653188	0.266959460464	0.0152530370535	0.0382794624249
n	0.0053016522843	0.00527972042713	0.0056286546256	0.00627641077617	0.0158103346581	0.212061888772	0.392935367729	0.306807923488	0.00979624601783	0.0401018228083
t	0.0045147292281	0.00483081127571	0.00515482004187	0.00529953485872	0.0140011962194	0.203047413924	0.355121459243	0.286214724496	0.0263995916726	0.0954157829361
a	0.0026145820397	0.00307118632804	0.00322648172462	0.00303438167944	0.00787318472647	0.0818172249747	0.199141850748	0.556654778165	0.0294591394575	0.113107212645
s	0.0039090329769	0.00389131467881	0.00401143245221	0.00394188701968	0.00705168056216	0.0413268956582	0.114883823249	0.628399516055	0.114658480052	0.0779259125483
t	0.00449986405897	0.0047290421596	0.0048125097174	0.00433773263989	0.00739682395405	0.0284355895527	0.0725019077497	0.416998095352	0.191636826684	0.264651617516
i	0.00166054098139	0.0021431962882	0.0021471514883	0.00154076060646	0.00314384831635	0.0109941539842	0.0336202372499	0.530137321784	0.113694343728	0.300918466172
n	0.00142277255553	0.00150721539773	0.00154960941193	0.00132024929532	0.00259828357045	0.0156041947947	0.04883292775	0.681996540595	0.091578456076	0.153589749057
a	0.00134508572738	0.00129585340284	0.00135120202778	0.00124708822724	0.00241587718482	0.0171630766582	0.0519357554167	0.736203946865	0.084105675092	0.102936436352
g	0.00101179711799	0.00097587273788	0.00102521416639	0.000988703904547	0.00191426175627	0.0214385282794	0.0844285293056	0.773667705622	0.0429812364307	0.0715681634507
l	0.00099606342933	0.00107878173263	0.00112175712213	0.000975868811516	0.00203220509542	0.0236560115931	0.0997540641019	0.595499558541	0.0717948804769	0.20309081915
i	0.000430547661043	0.000571736657377	0.000582259529377	0.000399751146939	0.000978705998807	0.00882259891237	0.0411163681673	0.62971213618	0.068235257059	0.24915065305
s	0.00309376168161	0.00291688881229	0.00291952543179	0.00266354278208	0.00334069872327	0.00522654085212	0.0183001193558	0.568206235393	0.17606538592	0.21726735435
ì	0.0040720721172	0.0037699837441	0.00377851508726	0.00352092318069	0.00450355590776	0.00471120575071	0.0112005459186	0.262198950131	0.45752613864	0.244718138117
a	0.00146334086973	0.0013399407347	0.00135163925242	0.0012853074869	0.00190337712592	0.00233777833357	0.00522165897287	0.115633790377	0.467688266213	0.401774909372
</S>	0.000753010845865	0.00068607288735	0.00069212179621	0.00065521950345	0.00098338779796	0.00124388809179	0.00289178203644	0.0820351581885	0.336330933107	0.573728454686
