 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.68982956	0.298835365	0.00709022465	0.001567822165	0.00221178758095	0.000121228419132	0.000343980482115
m	0.57439068	0.395861695	0.0202026443833	0.003775286165	0.00306651558095	0.000267706312465	0.00243541408212
à	0.41702887	0.547998338333	0.0236554989278	0.00446102493833	0.00339397219365	0.000320097790155	0.00314215188337
k	0.247600843333	0.734892979444	0.0126939334426	0.00172764888278	0.00128807487788	0.000180506552718	0.00161600028379
i	0.183308571111	0.776770703148	0.0341543851475	0.00353501231426	0.00080257640596	0.000150655327573	0.0012780894946
n	0.231227037037	0.648848737716	0.0708523950492	0.00630387043809	0.011029804102	0.00660571408252	0.0251324682315
a	0.223659315579	0.357157722572	0.336703071683	0.0234442268127	0.0158284087673	0.00875513654751	0.0344521835772
t	0.123026635093	0.222537337524	0.426080690561	0.0475743619376	0.0805542189891	0.0370994267025	0.0631274036924
è	0.087766510831	0.158469815841	0.386672480187	0.146898608313	0.10190737253	0.0466239681575	0.0716613086641
l	0.078815656077	0.118915791947	0.411075163396	0.184546172771	0.0595245170433	0.0298049933092	0.117317723655
i	0.0751674367323	0.0965920765323	0.253281037799	0.351587160924	0.0545082890144	0.0242669921831	0.144596988885
s	0.0377125226174	0.0495908137274	0.1630296026	0.565074253641	0.0659876030048	0.021786016141	0.096819157295
t	0.0273332688725	0.0349530527758	0.1336524942	0.37771490788	0.0610239295016	0.183815921047	0.181506399098
i	0.0114365060575	0.0129586653153	0.113336209733	0.388765372627	0.0528077316672	0.226685860549	0.194009632033
a	0.0040057368475	0.00450382764177	0.0642125602443	0.680659470876	0.0833935672224	0.0779708991787	0.0852539220443
m	0.00650903601083	0.00824835589392	0.0466576770814	0.681751713625	0.0982555157408	0.0465025471886	0.112075129715
m	0.0231973270036	0.0163335919646	0.0667788740271	0.410020602542	0.0723276802469	0.0536067827295	0.357735103238
è	0.0342553433345	0.0229140559882	0.0713007353424	0.341263608847	0.134814335082	0.0356895162232	0.359762404079
n	0.108818370111	0.0857231299961	0.115306329114	0.344688762949	0.190342921694	0.0159833363877	0.13913715536
i	0.12315350945	0.0961882383654	0.112320993038	0.176147814316	0.333121480565	0.0536596194626	0.105408322787
à	0.0413712791133	0.0323936887718	0.040192472446	0.0875625871053	0.651946780188	0.0654495091542	0.0810836305957
t	0.0147954943878	0.0116952389739	0.0151892653153	0.0493566047018	0.542898293396	0.305725599051	0.0603394331986
t	0.0060185434626	0.00480301915797	0.0072345817051	0.0215644919006	0.201641031132	0.561876713017	0.196861581066
o	0.00230183832153	0.00184147862599	0.00359054445837	0.00881510568353	0.109297980377	0.564899701006	0.309253337022
m	0.00180441374118	0.001558126882	0.00248890250946	0.00968887461118	0.103426296792	0.669263617002	0.211769717007
e	0.00165108032706	0.00147111767733	0.00209100421315	0.00977498759373	0.108242282264	0.736727095667	0.140042377002
k	0.000655990002353	0.000577985952443	0.000859977374383	0.00355514195458	0.0803985291213	0.803357521889	0.110594864001
k	0.000891944814118	0.000668034460814	0.00120866735146	0.00167503605153	0.0420433194071	0.80593109063	0.147581926334
à	0.00196906683804	0.00176327532027	0.00291549841715	0.00697870138384	0.129553191136	0.527236446877	0.329583818778
n	0.00464085051268	0.00443322797342	0.00558056213905	0.0114146337946	0.151016722379	0.516730728959	0.306183309593
i	0.00446608328423	0.00419368344547	0.00481119362302	0.00681293487153	0.0612286644597	0.551616582986	0.366870906531
k	0.00166660950808	0.00154142627616	0.00179447608434	0.00245355704051	0.0250305899199	0.579795754329	0.387717612177
o	0.000723994050027	0.00065085463172	0.00077544578578	0.000981099305503	0.01137862324	0.53678477811	0.448705227392
</S>	0.000373251396013	0.00033137861536	0.00040769807939	0.000505455375752	0.00935263637	0.318034779055	0.670994833696
