 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.8811952	0.10977087	0.0025252712	0.0022649040432	0.00312821819445	0.000478222199	0.0006373756815
ò	0.701286133333	0.29505996	0.0014399424	0.000781537254867	0.00104510095298	0.0001626074112	0.0002247358981
p	0.415708034444	0.54343071	0.032604186	0.00366767116329	0.00283670054286	0.000478149649267	0.00127454648263
u	0.195391070815	0.736897893333	0.057438631	0.0046291566411	0.00343404773202	0.000584258067422	0.00162498389314
o	0.068163247095	0.860793164444	0.0673705393333	0.00169249356037	0.00115101998074	0.000221898118807	0.000607681153313
G	0.026162622855	0.628974254815	0.217037849778	0.00481157061346	0.00196023114591	0.0232081373516	0.0978453491744
i	0.0122521956983	0.582653818272	0.235663316126	0.00573834829915	0.00222858478797	0.0308658463289	0.130597929358
o	0.00456773467943	0.626146979424	0.310188938242	0.00372275686105	0.000790601308657	0.010444852638	0.0441381452193
v	0.00431699259314	0.329575449808	0.568112209414	0.0233127126203	0.00181104757622	0.0119362968627	0.0609352608731
à	0.00416988915105	0.149985515603	0.730596989805	0.0340575392068	0.00228808849207	0.0123543663776	0.0665475893244
n	0.012894003337	0.103272004201	0.808781729935	0.0299776520689	0.00249145346402	0.00715432121587	0.0354288054748
n	0.034849019779	0.208184518067	0.699307109978	0.0233522282563	0.00243934346801	0.00552639106529	0.0263413701583
i	0.0310122487463	0.217274359022	0.695673949993	0.0360535203188	0.001776560636	0.00230780013176	0.0159015723861
j	0.0141245274021	0.086655486674	0.613837196664	0.185771856773	0.018622006712	0.0143556924939	0.0666332447954
ù	0.00879564923403	0.0388911182247	0.528252532221	0.288094045591	0.036645944904	0.018912305698	0.0804084046985
r	0.00826055217801	0.0207566540749	0.433094564074	0.415707785197	0.0659160813013	0.0115221154327	0.0447422523328
i	0.00766800424034	0.012293118725	0.170140888558	0.516890908399	0.173395658767	0.0686535928109	0.0509578484443
s	0.00627499992778	0.007747678275	0.068914952386	0.533831666133	0.237210072922	0.0947625242703	0.0512581228148
e	0.00580337609593	0.006030863705	0.0329951864287	0.417933191378	0.296525787641	0.183460441423	0.0572511442716
è	0.00222598148531	0.00246356678167	0.0121923092096	0.179771299793	0.27434614588	0.477156220474	0.0518444490905
s	0.00155757956177	0.00174867306056	0.00609338916987	0.0974246552643	0.17100504196	0.669218090158	0.0529525606968
s	0.00125042025392	0.00166452755352	0.00389990158996	0.0479523489881	0.14241516732	0.602164990053	0.200652673566
u	0.000618442438107	0.00110178151317	0.00211015874999	0.0175188929227	0.10196069244	0.614514856684	0.262175187855
</S>	0.000310493249254	0.000555992749585	0.00106385740499	0.00896257350135	0.08428858622	0.711205878342	0.193612598927
